1, -3.0000 1.1554; -2.9957 1.1800; -2.9913 1.2046; -2.9870 1.2292; -2.9826 1.2538; -2.9783 1.2785; -2.9740 1.3031; -2.9696 1.3277; -2.9653 1.3523; -2.9609 1.3769; -2.9566 1.4016; -2.9522 1.4262; -2.9479 1.4508; -2.9436 1.4754; -2.9392 1.5000; -2.9349 1.5247; -2.9305 1.5493; -2.9262 1.5739; -2.9219 1.5985; -2.9175 1.6232; -2.9132 1.6478; -2.9088 1.6724; -2.9045 1.6970; -2.9002 1.7216; -2.8958 1.7463; -2.8915 1.7709; -2.8871 1.7955; -2.8828 1.8201; -2.8784 1.8447; -2.8741 1.8694; -2.8698 1.8940; -2.8654 1.9186; -2.8611 1.9432; -2.8567 1.9678; -2.8524 1.9925; -2.8481 2.0171; -2.8437 2.0417; -2.8394 2.0663; -2.8350 2.0909; -2.8307 2.1156; -2.8264 2.1402; -2.8220 2.1648; -2.8177 2.1894; -2.8133 2.2140; -2.8090 2.2387; -2.8046 2.2633; -2.8003 2.2879; -2.7960 2.3125; -2.7916 2.3371; -2.7873 2.3618; -2.7829 2.3864; -2.7786 2.4110; -2.7743 2.4356; -2.7699 2.4602; -2.7656 2.4849; -2.7612 2.5095; -2.7569 2.5341; -2.7526 2.5587; -2.7482 2.5833; -2.7439 2.6080; -2.7395 2.6326; -2.7352 2.6572; -2.7308 2.6818; -2.7265 2.7064; -2.7222 2.7311; -2.7178 2.7557; -2.7135 2.7803; -2.7091 2.8049; -2.7048 2.8295; -2.7005 2.8542; -2.6961 2.8788; -2.6918 2.9034; -2.6874 2.9280; -2.6831 2.9526; -2.6788 2.9773; -2.6744 3.0019; -2.6701 3.0265; -2.6657 3.0511; -2.6614 3.0757; -2.6570 3.1004; -2.6527 3.1250; -2.6484 3.1496; -2.6440 3.1742; -2.6397 3.1988; -2.6353 3.2235; -2.6310 3.2481; -2.6267 3.2727; -2.6223 3.2973; -2.6180 3.3219; -2.6136 3.3466; -2.6093 3.3712; -2.6050 3.3958; -2.6006 3.4204; -2.5963 3.4450; -2.5919 3.4697; -2.5876 3.4943; -2.5832 3.5189; -2.5789 3.5435; -2.5746 3.5681; -2.5702 3.5928; -2.5659 3.6174; -2.5615 3.6420; -2.5572 3.6666; -2.5529 3.6912; -2.5485 3.7159; -2.5442 3.7405; -2.5398 3.7651; -2.5355 3.7897; -2.5311 3.8143; -2.5268 3.8390; -2.5225 3.8636; -2.5181 3.8882; -2.5138 3.9128; -2.5094 3.9374; -2.5051 3.9621; -2.5008 3.9867; -2.4964 4.0113; -2.4921 4.0359; -2.4877 4.0605; -2.4834 4.0852; -2.4791 4.1098; -2.4747 4.1344; -2.4704 4.1590; -2.4660 4.1837; -2.4617 4.2083; -2.4573 4.2329; -2.4530 4.2575; -2.4487 4.2821; -2.4443 4.3068; -2.4400 4.3314; -2.4356 4.3560; -2.4313 4.3806; -2.4270 4.4052; -2.4226 4.4299; -2.4183 4.4545; -2.4139 4.4791; -2.4096 4.5037; -2.4053 4.5283; -2.4009 4.5530; -2.3966 4.5776; -2.3922 4.6022; -2.3879 4.6268; -2.3835 4.6514; -2.3792 4.6761; -2.3749 4.7007; -2.3705 4.7253; -2.3662 4.7499; -2.3618 4.7745; -2.3575 4.7992; -2.3532 4.8238; -2.3488 4.8484; -2.3445 4.8730; -2.3401 4.8976; -2.3358 4.9223; -2.3315 4.9469; -2.3271 4.9715; -2.3228 4.9961; -2.3184 5.0207; -2.3141 5.0454; -2.3097 5.0700; -2.3054 5.0946; -2.3011 5.1192; -2.2967 5.1438; -2.2924 5.1685; -2.2880 5.1931; -2.2837 5.2177; -2.2794 5.2423; -2.2750 5.2669; -2.2707 5.2916; -2.2663 5.3162; -2.2620 5.3408; -2.2577 5.3654; -2.2533 5.3900; -2.2490 5.4147; -2.2446 5.4393; -2.2403 5.4639; -2.2359 5.4885; -2.2316 5.5131; -2.2273 5.5378; -2.2229 5.5624; -2.2186 5.5870; -2.2142 5.6116; -2.2099 5.6362; -2.2056 5.6609; -2.2012 5.6855; -2.1969 5.7101; -2.1925 5.7347; -2.1882 5.7593; -2.1839 5.7840; -2.1795 5.8086; -2.1752 5.8332; -2.1708 5.8578; -2.1665 5.8824; -2.1621 5.9071; -2.1578 5.9317; -2.1535 5.9563; -2.1491 5.9809; -2.1448 6.0055; -2.1404 6.0302; -2.1361 6.0548; -2.1318 6.0794; -2.1274 6.1040; -2.1231 6.1286; -2.1187 6.1533; -2.1144 6.1779; -2.1101 6.2025; -2.1057 6.2271; -2.1014 6.2517; -2.0970 6.2764; -2.0927 6.3010; -2.0883 6.3256; -2.0840 6.3502; -2.0797 6.3748; -2.0753 6.3995; -2.0710 6.4241; -2.0666 6.4487; -2.0623 6.4733; -2.0580 6.4979; -2.0536 6.5226; -2.0493 6.5472; -2.0449 6.5718; -2.0406 6.5964; -2.0363 6.6210; -2.0319 6.6457; -2.0276 6.6703; -2.0232 6.6949; -2.0189 6.7195; -2.0145 6.7442; -2.0102 6.7688; -2.0059 6.7934; -2.0015 6.8180; -1.9972 6.8426; -1.9928 6.8673; -1.9885 6.8919; -1.9842 6.9165; -1.9798 6.9411; -1.9755 6.9657; -1.9711 6.9904; -1.9668 7.0150; -1.9625 7.0396; -1.9581 7.0642; -1.9538 7.0888; -1.9494 7.1135; -1.9451 7.1381; -1.9407 7.1627; -1.9364 7.1873; -1.9321 7.2119; -1.9277 7.2366; -1.9234 7.2612; -1.9190 7.2858; -1.9147 7.3104; -1.9104 7.3350; -1.9060 7.3597; -1.9017 7.3843; -1.8973 7.4089; -1.8930 7.4335; -1.8887 7.4581; -1.8843 7.4828; -1.8800 7.5074; -1.8756 7.5320; -1.8713 7.5566; -1.8669 7.5812; -1.8626 7.6059; -1.8583 7.6305; -1.8539 7.6551; -1.8496 7.6797; -1.8452 7.7043; -1.8409 7.7290; -1.8366 7.7536; -1.8322 7.7782; -1.8279 7.8028; -1.8235 7.8274; -1.8192 7.8521; -1.8149 7.8767; -1.8105 7.9013; -1.8062 7.9259; -1.8018 7.9505; -1.7975 7.9752; -1.7931 7.9998; -1.7888 8.0244; -1.7845 8.0490; -1.7801 8.0736; -1.7758 8.0983; -1.7714 8.1229; -1.7671 8.1475; -1.7628 8.1721; -1.7584 8.1967; -1.7541 8.2214; -1.7497 8.2460; -1.7454 8.2706; -1.7411 8.2952; -1.7367 8.3198; -1.7324 8.3445; -1.7280 8.3691; -1.7237 8.3937; -1.7193 8.4183; -1.7150 8.4429; -1.7107 8.4676; -1.7063 8.4922; -1.7020 8.5168; -1.6976 8.5414; -1.6933 8.5660; -1.6890 8.5907; -1.7081 8.6067; -1.7273 8.6228; -1.7464 8.6389; -1.7656 8.6549; -1.7847 8.6710; -1.8039 8.6871; -1.8230 8.7032; -1.8422 8.7192; -1.8613 8.7353; -1.8805 8.7514; -1.8996 8.7674; -1.9188 8.7835; -1.9379 8.7996; -1.9571 8.8156; -1.9762 8.8317; -1.9954 8.8478; -2.0145 8.8639; -2.0337 8.8799; -2.0528 8.8960; -2.0720 8.9121; -2.0911 8.9281; -2.1103 8.9442; -2.1294 8.9603; -2.1486 8.9763; -2.1677 8.9924; -2.1869 9.0085; -2.2060 9.0245; -2.2252 9.0406; -2.2443 9.0567; -2.2400 9.0321; -2.2357 9.0074; -2.2313 8.9828; -2.2270 8.9582; -2.2226 8.9336; -2.2183 8.9090; -2.2140 8.8843; -2.2096 8.8597; -2.2053 8.8351; -2.2009 8.8105; -2.1966 8.7859; -2.1922 8.7612; -2.1879 8.7366; -2.1836 8.7120; -2.1792 8.6874; -2.1749 8.6628; -2.1705 8.6381; -2.1662 8.6135
2, -3.0000 1.1554; -2.9957 1.1800; -2.9913 1.2046; -2.9870 1.2292; -2.9826 1.2538; -2.9783 1.2785; -2.9740 1.3031; -2.9696 1.3277; -2.9653 1.3523; -2.9609 1.3769; -2.9566 1.4016; -2.9522 1.4262; -2.9479 1.4508; -2.9436 1.4754; -2.9392 1.5000; -2.9349 1.5247; -2.9305 1.5493; -2.9262 1.5739; -2.9219 1.5985; -2.9175 1.6232; -2.9132 1.6478; -2.9088 1.6724; -2.9045 1.6970; -2.9002 1.7216; -2.8958 1.7463; -2.8915 1.7709; -2.8871 1.7955; -2.8828 1.8201; -2.8784 1.8447; -2.8741 1.8694; -2.8698 1.8940; -2.8654 1.9186; -2.8611 1.9432; -2.8567 1.9678; -2.8524 1.9925; -2.8481 2.0171; -2.8437 2.0417; -2.8394 2.0663; -2.8350 2.0909; -2.8307 2.1156; -2.8264 2.1402; -2.8220 2.1648; -2.8177 2.1894; -2.8133 2.2140; -2.8090 2.2387; -2.8046 2.2633; -2.8003 2.2879; -2.7960 2.3125; -2.7916 2.3371; -2.7873 2.3618; -2.7829 2.3864; -2.7786 2.4110; -2.7743 2.4356; -2.7699 2.4602; -2.7656 2.4849; -2.7612 2.5095; -2.7569 2.5341; -2.7526 2.5587; -2.7482 2.5833; -2.7439 2.6080; -2.7395 2.6326; -2.7352 2.6572; -2.7308 2.6818; -2.7265 2.7064; -2.7222 2.7311; -2.7178 2.7557; -2.7135 2.7803; -2.7091 2.8049; -2.7048 2.8295; -2.7005 2.8542; -2.6961 2.8788; -2.6918 2.9034; -2.6874 2.9280; -2.6831 2.9526; -2.6788 2.9773; -2.6744 3.0019; -2.6701 3.0265; -2.6657 3.0511; -2.6614 3.0757; -2.6570 3.1004; -2.6527 3.1250; -2.6484 3.1496; -2.6440 3.1742; -2.6397 3.1988; -2.6353 3.2235; -2.6310 3.2481; -2.6267 3.2727; -2.6223 3.2973; -2.6180 3.3219; -2.6136 3.3466; -2.6093 3.3712; -2.6050 3.3958; -2.6006 3.4204; -2.5963 3.4450; -2.5919 3.4697; -2.5876 3.4943; -2.5832 3.5189; -2.5789 3.5435; -2.5746 3.5681; -2.5702 3.5928; -2.5659 3.6174; -2.5615 3.6420; -2.5572 3.6666; -2.5529 3.6912; -2.5485 3.7159; -2.5442 3.7405; -2.5398 3.7651; -2.5355 3.7897; -2.5311 3.8143; -2.5268 3.8390; -2.5225 3.8636; -2.5181 3.8882; -2.5138 3.9128; -2.5094 3.9374; -2.5051 3.9621; -2.5008 3.9867; -2.4964 4.0113; -2.4921 4.0359; -2.4877 4.0605; -2.4834 4.0852; -2.4791 4.1098; -2.4747 4.1344; -2.4704 4.1590; -2.4660 4.1837; -2.4617 4.2083; -2.4573 4.2329; -2.4530 4.2575; -2.4487 4.2821; -2.4443 4.3068; -2.4400 4.3314; -2.4356 4.3560; -2.4313 4.3806; -2.4270 4.4052; -2.4226 4.4299; -2.4183 4.4545; -2.4139 4.4791; -2.4096 4.5037; -2.4053 4.5283; -2.4009 4.5530; -2.3966 4.5776; -2.3922 4.6022; -2.3879 4.6268; -2.3835 4.6514; -2.3792 4.6761; -2.3749 4.7007; -2.3705 4.7253; -2.3662 4.7499; -2.3618 4.7745; -2.3575 4.7992; -2.3532 4.8238; -2.3488 4.8484; -2.3445 4.8730; -2.3401 4.8976; -2.3358 4.9223; -2.3315 4.9469; -2.3271 4.9715; -2.3228 4.9961; -2.3184 5.0207; -2.3141 5.0454; -2.3097 5.0700; -2.3054 5.0946; -2.3011 5.1192; -2.2967 5.1438; -2.2924 5.1685; -2.2880 5.1931; -2.2837 5.2177; -2.2794 5.2423; -2.2750 5.2669; -2.2707 5.2916; -2.2663 5.3162; -2.2620 5.3408; -2.2577 5.3654; -2.2533 5.3900; -2.2490 5.4147; -2.2446 5.4393; -2.2403 5.4639; -2.2359 5.4885; -2.2316 5.5131; -2.2273 5.5378; -2.2229 5.5624; -2.2186 5.5870; -2.2142 5.6116; -2.2099 5.6362; -2.2056 5.6609; -2.2012 5.6855; -2.1969 5.7101; -2.1925 5.7347; -2.1882 5.7593; -2.1839 5.7840; -2.1795 5.8086; -2.1752 5.8332; -2.1708 5.8578; -2.1665 5.8824; -2.1621 5.9071; -2.1578 5.9317; -2.1535 5.9563; -2.1491 5.9809; -2.1448 6.0055; -2.1404 6.0302; -2.1361 6.0548; -2.1318 6.0794; -2.1274 6.1040; -2.1231 6.1286; -2.1187 6.1533; -2.1144 6.1779; -2.1101 6.2025; -2.1057 6.2271; -2.1014 6.2517; -2.0970 6.2764; -2.0927 6.3010; -2.0883 6.3256; -2.0840 6.3502; -2.0797 6.3748; -2.0753 6.3995; -2.0710 6.4241; -2.0666 6.4487; -2.0623 6.4733; -2.0580 6.4979; -2.0536 6.5226; -2.0493 6.5472; -2.0449 6.5718; -2.0406 6.5964; -2.0363 6.6210; -2.0319 6.6457; -2.0276 6.6703; -2.0232 6.6949; -2.0189 6.7195; -2.0145 6.7442; -2.0102 6.7688; -2.0059 6.7934; -2.0015 6.8180; -1.9972 6.8426; -1.9928 6.8673; -1.9885 6.8919; -1.9842 6.9165; -1.9798 6.9411; -1.9755 6.9657; -1.9711 6.9904; -1.9668 7.0150; -1.9625 7.0396; -1.9581 7.0642; -1.9538 7.0888; -1.9494 7.1135; -1.9451 7.1381; -1.9407 7.1627; -1.9364 7.1873; -1.9321 7.2119; -1.9277 7.2366; -1.9234 7.2612; -1.9190 7.2858; -1.9147 7.3104; -1.9104 7.3350; -1.9060 7.3597; -1.9017 7.3843; -1.8973 7.4089; -1.8930 7.4335; -1.8887 7.4581; -1.8843 7.4828; -1.8800 7.5074; -1.8756 7.5320; -1.8713 7.5566; -1.8669 7.5812; -1.8626 7.6059; -1.8583 7.6305; -1.8539 7.6551; -1.8496 7.6797; -1.8452 7.7043; -1.8409 7.7290; -1.8366 7.7536; -1.8322 7.7782; -1.8279 7.8028; -1.8235 7.8274; -1.8192 7.8521; -1.8149 7.8767; -1.8105 7.9013; -1.8062 7.9259; -1.8018 7.9505; -1.7975 7.9752; -1.7931 7.9998; -1.7888 8.0244; -1.7845 8.0490; -1.7801 8.0736; -1.7758 8.0983; -1.7714 8.1229; -1.7671 8.1475; -1.7628 8.1721; -1.7584 8.1967; -1.7541 8.2214; -1.7497 8.2460; -1.7454 8.2706; -1.7411 8.2952; -1.7367 8.3198; -1.7324 8.3445; -1.7280 8.3691; -1.7237 8.3937; -1.7193 8.4183; -1.7150 8.4429; -1.7107 8.4676; -1.7063 8.4922; -1.7020 8.5168; -1.6976 8.5414; -1.6933 8.5660; -1.6890 8.5907; -1.6846 8.6153; -1.6803 8.6399; -1.6759 8.6645; -1.6716 8.6891; -1.6673 8.7138; -1.6629 8.7384; -1.6586 8.7630; -1.6542 8.7876; -1.6499 8.8122; -1.6455 8.8369; -1.6412 8.8615; -1.6369 8.8861; -1.6325 8.9107; -1.6282 8.9353; -1.6238 8.9600; -1.6195 8.9846; -1.6152 9.0092; -1.6108 9.0338; -1.6065 9.0584; -1.6021 9.0831; -1.5978 9.1077; -1.5934 9.1323; -1.5891 9.1569; -1.5848 9.1816; -1.5804 9.2062; -1.5761 9.2308; -1.5717 9.2554; -1.5674 9.2800; -1.5631 9.3047; -1.5587 9.3293; -1.5544 9.3539; -1.5500 9.3785; -1.5457 9.4031; -1.5414 9.4278; -1.5370 9.4524; -1.5327 9.4770; -1.5283 9.5016; -1.5240 9.5262; -1.5196 9.5509; -1.5153 9.5755; -1.5110 9.6001; -1.5066 9.6247; -1.5023 9.6493; -1.4979 9.6740; -1.4936 9.6986; -1.4893 9.7232; -1.4849 9.7478
3, -3.0000 1.1554; -2.9957 1.1800; -2.9913 1.2046; -2.9870 1.2292; -2.9826 1.2538; -2.9783 1.2785; -2.9740 1.3031; -2.9696 1.3277; -2.9653 1.3523; -2.9609 1.3769; -2.9566 1.4016; -2.9522 1.4262; -2.9479 1.4508; -2.9436 1.4754; -2.9392 1.5000; -2.9349 1.5247; -2.9305 1.5493; -2.9262 1.5739; -2.9219 1.5985; -2.9175 1.6232; -2.9132 1.6478; -2.9088 1.6724; -2.9045 1.6970; -2.9002 1.7216; -2.8958 1.7463; -2.8915 1.7709; -2.8871 1.7955; -2.8828 1.8201; -2.8784 1.8447; -2.8741 1.8694; -2.8698 1.8940; -2.8654 1.9186; -2.8611 1.9432; -2.8567 1.9678; -2.8524 1.9925; -2.8481 2.0171; -2.8437 2.0417; -2.8394 2.0663; -2.8350 2.0909; -2.8307 2.1156; -2.8264 2.1402; -2.8220 2.1648; -2.8177 2.1894; -2.8133 2.2140; -2.8090 2.2387; -2.8046 2.2633; -2.8003 2.2879; -2.7960 2.3125; -2.7916 2.3371; -2.7873 2.3618; -2.7829 2.3864; -2.7786 2.4110; -2.7743 2.4356; -2.7699 2.4602; -2.7656 2.4849; -2.7612 2.5095; -2.7569 2.5341; -2.7526 2.5587; -2.7482 2.5833; -2.7439 2.6080; -2.7395 2.6326; -2.7352 2.6572; -2.7308 2.6818; -2.7265 2.7064; -2.7222 2.7311; -2.7178 2.7557; -2.7135 2.7803; -2.7091 2.8049; -2.7048 2.8295; -2.7005 2.8542; -2.6961 2.8788; -2.6918 2.9034; -2.6874 2.9280; -2.6831 2.9526; -2.6788 2.9773; -2.6744 3.0019; -2.6701 3.0265; -2.6657 3.0511; -2.6614 3.0757; -2.6570 3.1004; -2.6527 3.1250; -2.6484 3.1496; -2.6440 3.1742; -2.6397 3.1988; -2.6353 3.2235; -2.6310 3.2481; -2.6267 3.2727; -2.6223 3.2973; -2.6180 3.3219; -2.6136 3.3466; -2.6093 3.3712; -2.6050 3.3958; -2.6006 3.4204; -2.5963 3.4450; -2.5919 3.4697; -2.5876 3.4943; -2.5832 3.5189; -2.5789 3.5435; -2.5746 3.5681; -2.5702 3.5928; -2.5659 3.6174; -2.5615 3.6420; -2.5572 3.6666; -2.5529 3.6912; -2.5485 3.7159; -2.5442 3.7405; -2.5398 3.7651; -2.5355 3.7897; -2.5311 3.8143; -2.5268 3.8390; -2.5225 3.8636; -2.5181 3.8882; -2.5138 3.9128; -2.5094 3.9374; -2.5051 3.9621; -2.5008 3.9867; -2.4964 4.0113; -2.4921 4.0359; -2.4877 4.0605; -2.4834 4.0852; -2.4791 4.1098; -2.4747 4.1344; -2.4704 4.1590; -2.4660 4.1837; -2.4617 4.2083; -2.4573 4.2329; -2.4530 4.2575; -2.4487 4.2821; -2.4443 4.3068; -2.4400 4.3314; -2.4356 4.3560; -2.4313 4.3806; -2.4270 4.4052; -2.4226 4.4299; -2.4183 4.4545; -2.4139 4.4791; -2.4096 4.5037; -2.4053 4.5283; -2.4009 4.5530; -2.3966 4.5776; -2.3922 4.6022; -2.3879 4.6268; -2.3835 4.6514; -2.3792 4.6761; -2.3749 4.7007; -2.3705 4.7253; -2.3662 4.7499; -2.3618 4.7745; -2.3575 4.7992; -2.3532 4.8238; -2.3488 4.8484; -2.3445 4.8730; -2.3401 4.8976; -2.3358 4.9223; -2.3315 4.9469; -2.3271 4.9715; -2.3228 4.9961; -2.3184 5.0207; -2.3141 5.0454; -2.3097 5.0700; -2.3054 5.0946; -2.3011 5.1192; -2.2967 5.1438; -2.2924 5.1685; -2.2880 5.1931; -2.2837 5.2177; -2.2794 5.2423; -2.2750 5.2669; -2.2707 5.2916; -2.2663 5.3162; -2.2620 5.3408; -2.2577 5.3654; -2.2533 5.3900; -2.2490 5.4147; -2.2446 5.4393; -2.2403 5.4639; -2.2359 5.4885; -2.2316 5.5131; -2.2273 5.5378; -2.2229 5.5624; -2.2186 5.5870; -2.2142 5.6116; -2.2099 5.6362; -2.2056 5.6609; -2.2012 5.6855; -2.1969 5.7101; -2.1925 5.7347; -2.1882 5.7593; -2.1839 5.7840; -2.1795 5.8086; -2.1752 5.8332; -2.1708 5.8578; -2.1665 5.8824; -2.1621 5.9071; -2.1578 5.9317; -2.1535 5.9563; -2.1491 5.9809; -2.1448 6.0055; -2.1404 6.0302; -2.1361 6.0548; -2.1318 6.0794; -2.1274 6.1040; -2.1231 6.1286; -2.1187 6.1533; -2.1144 6.1779; -2.1101 6.2025; -2.1057 6.2271; -2.1014 6.2517; -2.0970 6.2764; -2.0927 6.3010; -2.0883 6.3256; -2.0840 6.3502; -2.0797 6.3748; -2.0753 6.3995; -2.0710 6.4241; -2.0666 6.4487; -2.0623 6.4733; -2.0580 6.4979; -2.0536 6.5226; -2.0493 6.5472; -2.0449 6.5718; -2.0406 6.5964; -2.0363 6.6210; -2.0319 6.6457; -2.0276 6.6703; -2.0232 6.6949; -2.0189 6.7195; -2.0145 6.7442; -2.0102 6.7688; -2.0059 6.7934; -2.0015 6.8180; -1.9972 6.8426; -1.9928 6.8673; -1.9885 6.8919; -1.9842 6.9165; -1.9798 6.9411; -1.9755 6.9657; -1.9711 6.9904; -1.9668 7.0150; -1.9625 7.0396; -1.9581 7.0642; -1.9538 7.0888; -1.9494 7.1135; -1.9451 7.1381; -1.9407 7.1627; -1.9364 7.1873; -1.9321 7.2119; -1.9277 7.2366; -1.9234 7.2612; -1.9190 7.2858; -1.9147 7.3104; -1.9104 7.3350; -1.9060 7.3597; -1.9017 7.3843; -1.8973 7.4089; -1.8930 7.4335; -1.8887 7.4581; -1.8843 7.4828; -1.8800 7.5074; -1.8756 7.5320; -1.8713 7.5566; -1.8669 7.5812; -1.8626 7.6059; -1.8583 7.6305; -1.8539 7.6551; -1.8496 7.6797; -1.8452 7.7043; -1.8409 7.7290; -1.8366 7.7536; -1.8322 7.7782; -1.8279 7.8028; -1.8235 7.8274; -1.8192 7.8521; -1.8149 7.8767; -1.8105 7.9013; -1.8062 7.9259; -1.8018 7.9505; -1.7975 7.9752; -1.7931 7.9998; -1.7888 8.0244; -1.7845 8.0490; -1.7801 8.0736; -1.7758 8.0983; -1.7714 8.1229; -1.7671 8.1475; -1.7628 8.1721; -1.7584 8.1967; -1.7541 8.2214; -1.7497 8.2460; -1.7454 8.2706; -1.7411 8.2952; -1.7367 8.3198; -1.7324 8.3445; -1.7280 8.3691; -1.7472 8.3852; -1.7663 8.4012; -1.7855 8.4173; -1.8046 8.4334; -1.8238 8.4494; -1.8429 8.4655; -1.8621 8.4816; -1.8812 8.4976; -1.8769 8.5223; -1.8726 8.5469; -1.8682 8.5715; -1.8639 8.5961; -1.8595 8.6207; -1.8404 8.6047; -1.8360 8.5801; -1.8317 8.5554; -1.8274 8.5308; -1.8230 8.5062; -1.8187 8.4816; -1.8143 8.4570; -1.8100 8.4323; -1.8056 8.4077; -1.8013 8.3831; -1.7970 8.3585; -1.7926 8.3339; -1.7883 8.3092; -1.7839 8.2846; -1.7796 8.2600; -1.7753 8.2354; -1.7709 8.2107; -1.7666 8.1861; -1.7622 8.1615; -1.7579 8.1369; -1.7536 8.1123; -1.7492 8.0876; -1.7449 8.0630; -1.7405 8.0384; -1.7170 8.0470; -1.6935 8.0555; -1.6701 8.0641; -1.6466 8.0726; -1.6231 8.0812; -1.5996 8.0897; -1.5761 8.0983; -1.5526 8.1068; -1.5291 8.1154; -1.5056 8.1239; -1.4116 8.1581; -1.3177 8.1923; -1.2237 8.2265; -1.1297 8.2607; -1.1471 8.3592; -1.1236 8.3678; -1.0296 8.4020; -1.0470 8.5004; -1.0644 8.5989
