1, -6.6180 -3.8244; -6.5945 -3.8159; -6.5710 -3.8073; -6.5476 -3.7988; -6.5241 -3.7902; -6.5006 -3.7817; -6.4771 -3.7731; -6.4536 -3.7646; -6.4301 -3.7560; -6.4066 -3.7475; -6.3831 -3.7389; -6.3596 -3.7304; -6.3361 -3.7218; -6.3126 -3.7133; -6.2891 -3.7047; -6.2656 -3.6962; -6.2422 -3.6876; -6.2187 -3.6791; -6.1952 -3.6705; -6.1717 -3.6620; -6.1482 -3.6534; -6.0307 -3.6107; -6.0072 -3.6021; -5.8898 -3.5594; -5.7723 -3.5166; -5.6548 -3.4739; -5.5374 -3.4311; -5.4199 -3.3884; -5.3025 -3.3456; -5.1850 -3.3028; -5.0675 -3.2601; -4.9501 -3.2173; -4.8326 -3.1746; -4.7152 -3.1318; -4.5977 -3.0891; -4.4802 -3.0463; -4.3628 -3.0036; -4.2453 -2.9608; -4.1278 -2.9181; -4.0104 -2.8753; -3.8929 -2.8326; -3.7755 -2.7898; -3.6580 -2.7471; -3.5405 -2.7043; -3.4231 -2.6616; -3.3056 -2.6188; -3.1882 -2.5761; -3.0707 -2.5333; -2.9532 -2.4906; -2.8358 -2.4478; -2.7183 -2.4050; -2.6008 -2.3623; -2.4834 -2.3195; -2.3659 -2.2768; -2.2485 -2.2340; -2.1310 -2.1913; -2.0135 -2.1485; -1.8961 -2.1058; -1.7786 -2.0630; -1.6612 -2.0203; -1.5437 -1.9775; -1.4262 -1.9348; -1.3088 -1.8920; -1.1913 -1.8493; -1.0738 -1.8065; -0.9564 -1.7638; -0.8389 -1.7210; -0.7215 -1.6783; -0.6040 -1.6355; -0.4865 -1.5927; -0.3691 -1.5500; -0.2516 -1.5072; -0.1342 -1.4645; -0.0167 -1.4217; 0.1008 -1.3790; 0.2182 -1.3362; 0.3140 -1.2559; 0.4097 -1.1755; 0.5055 -1.0952; 0.6013 -1.0148; 0.6970 -0.9345; 0.7928 -0.8541; 0.8885 -0.7738; 0.9843 -0.6934; 1.0800 -0.6131; 1.1758 -0.5327; 1.2715 -0.4524; 1.3673 -0.3721; 1.3456 -0.2490; 1.4222 -0.1847; 1.4048 -0.0862; 1.4814 -0.0219; 1.4641 0.0766; 1.4141 0.1632; 1.3641 0.2498; 1.4407 0.3141; 1.5173 0.3783; 1.4999 0.4768; 1.4499 0.5634; 1.3999 0.6500; 1.3499 0.7366; 1.4457 0.8170; 1.5223 0.8812; 1.4723 0.9678; 1.4223 1.0545; 1.3048 1.0972; 1.1874 1.1400; 1.2831 1.2203; 1.3789 1.3007; 1.4746 1.3810; 1.3806 1.4152; 1.3572 1.4238; 1.4529 1.5041; 1.5487 1.5845; 1.4547 1.6187; 1.3372 1.6614; 1.2198 1.7042; 1.3155 1.7845; 1.4113 1.8649; 1.5070 1.9452; 1.3896 1.9880; 1.3661 1.9965; 1.4618 2.0769; 1.5576 2.1572; 1.4636 2.1914; 1.3462 2.2342; 1.2287 2.2769; 1.3245 2.3573; 1.4202 2.4376; 1.5160 2.5180; 1.3985 2.5607; 1.3750 2.5693; 1.4708 2.6496; 1.5665 2.7300; 1.4726 2.7642; 1.3551 2.8069; 1.2376 2.8497; 1.3334 2.9300; 1.4291 3.0104; 1.3117 3.0531; 1.1942 3.0959; 1.2900 3.1762; 1.3857 3.2566; 1.2683 3.2993; 1.2448 3.3079; 1.3405 3.3882; 1.4363 3.4686; 1.3188 3.5113; 1.2014 3.5541; 1.2971 3.6344; 1.3929 3.7148; 1.2754 3.7575; 1.2989 3.7490; 1.2754 3.7575; 1.3712 3.8379; 1.4669 3.9182; 1.5627 3.9986; 1.4687 4.0328; 1.3513 4.0755; 1.4470 4.1559; 1.5428 4.2362; 1.6385 4.3166; 1.5446 4.3508; 1.4271 4.3935; 1.5228 4.4739; 1.6186 4.5542; 1.5011 4.5970; 1.3837 4.6397; 1.4794 4.7201; 1.5752 4.8004; 1.4577 4.8432; 1.5752 4.8004; 1.5517 4.8090; 1.6475 4.8893; 1.7432 4.9697; 1.8198 5.0339; 1.8964 5.0982; 1.9730 5.1625; 1.8964 5.2268; 1.7790 5.2695; 1.6615 5.3123; 1.7573 5.3926; 1.8530 5.4730; 1.9296 5.5373; 1.8356 5.5715; 1.7182 5.6142; 1.8139 5.6946; 1.9097 5.7749; 1.9863 5.8392; 1.8923 5.8734; 1.7749 5.9161; 1.8706 5.9965; 1.9664 6.0768; 1.8489 6.1196; 1.7315 6.1623; 1.8272 6.2427; 1.9230 6.3230; 2.0187 6.4034; 1.9013 6.4461; 2.0187 6.4034; 1.9952 6.4119; 2.0910 6.4923; 2.1676 6.5566; 2.2442 6.6208; 2.3208 6.6851; 2.2442 6.7494; 2.1267 6.7922; 2.2225 6.8725; 2.2991 6.9368; 2.3757 7.0011; 2.4523 7.0653; 2.3757 7.1296; 2.2817 7.1638; 2.3775 7.2442; 2.4541 7.3084; 2.5307 7.3727; 2.4541 7.4370; 2.3775 7.5013; 2.4541 7.5656; 2.5307 7.6298; 2.6073 7.6941; 2.5307 7.7584; 2.4541 7.8227; 2.5307 7.8870; 2.6073 7.9512; 2.6839 8.0155; 2.6073 8.0798; 2.5133 8.1140; 2.6091 8.1943; 2.6857 8.2586; 2.7623 8.3229; 2.6857 8.3872; 2.5917 8.4214; 2.6875 8.5017; 2.7641 8.5660; 2.8407 8.6303; 2.9173 8.6946; 2.8407 8.7588; 2.7467 8.7930; 2.8425 8.8734; 2.9191 8.9377; 2.9957 9.0020; 2.9191 9.0662; 2.8251 9.1004; 2.9209 9.1808; 2.9975 9.2451; 3.0741 9.3093; 2.9975 9.3736; 2.9209 9.4379; 2.9975 9.5022; 3.0741 9.5665; 2.9975 9.6307; 2.9209 9.6950; 2.9975 9.7593; 3.0741 9.8236; 2.9975 9.8879; 3.0741 9.9521; 3.1507 10.0164; 3.0741 10.0807; 2.9975 10.1450; 3.0741 10.2092; 3.1507 10.2735; 3.0741 10.3378; 2.9975 10.4021; 3.0741 10.4664; 3.1507 10.5306; 3.0741 10.5949; 2.9975 10.6592; 3.0741 10.7235; 3.1507 10.7878; 3.2273 10.8520; 3.1507 10.9163; 3.0741 10.9806; 3.1507 11.0449; 3.2273 11.1091; 3.1507 11.1734; 3.2273 11.2377; 3.1507 11.3020; 3.0741 11.3663; 3.1507 11.4305; 3.2273 11.4948; 3.1507 11.5591; 3.0741 11.6234; 3.1507 11.6877; 3.2273 11.7519; 3.3039 11.8162; 3.2273 11.8805; 3.1333 11.9147; 3.2099 11.9790; 3.2865 12.0433; 3.3631 12.1075; 3.2865 12.1718; 3.2099 12.2361; 3.2865 12.3004; 3.3631 12.3646; 3.2865 12.4289; 3.1925 12.4631; 3.2691 12.5274; 3.3458 12.5917; 3.2691 12.6560; 3.1752 12.6902; 3.2518 12.7544; 3.3284 12.8187; 3.2518 12.8830; 3.1752 12.9473; 3.2518 13.0116; 3.3284 13.0758; 3.2518 13.1401; 3.1752 13.2044; 3.2518 13.2687; 3.1752 13.3330; 3.0986 13.3972; 3.1752 13.4615; 3.0986 13.5258; 3.0220 13.5901; 3.0986 13.6543; 3.0220 13.7186; 2.9454 13.7829; 3.0220 13.8472; 3.0986 13.9115; 3.0220 13.9757; 2.9454 14.0400; 2.8688 14.1043; 2.9454 14.1686; 3.0220 14.2329; 2.9454 14.2971; 2.8688 14.3614; 2.9454 14.4257; 2.8688 14.4900; 2.7922 14.5542; 2.7156 14.6185; 2.7922 14.6828; 2.8688 14.7471; 2.7922 14.8114; 2.7156 14.8756; 2.7922 14.9399; 2.7156 15.0042; 2.6389 15.0685; 2.5623 15.1328; 2.6389 15.1970; 2.7156 15.2613; 2.6389 15.3256; 2.5623 15.3899; 2.4857 15.4542; 2.5623 15.5184; 2.6389 15.5827; 2.5623 15.6470; 2.4857 15.7113; 2.4091 15.7755; 2.4857 15.8398
2, -6.6180 -3.8244; -6.5945 -3.8159; -6.5710 -3.8073; -6.5476 -3.7988; -6.5241 -3.7902; -6.5006 -3.7817; -6.4771 -3.7731; -6.4536 -3.7646; -6.4301 -3.7560; -6.4066 -3.7475; -6.3831 -3.7389; -6.3596 -3.7304; -6.2422 -3.6876; -6.2187 -3.6791; -6.1012 -3.6363; -5.9837 -3.5936; -5.8663 -3.5508; -5.7488 -3.5081; -5.6314 -3.4653; -5.5139 -3.4226; -5.3964 -3.3798; -5.2790 -3.3371; -5.1615 -3.2943; -5.0440 -3.2515; -4.9266 -3.2088; -4.8091 -3.1660; -4.6917 -3.1233; -4.5742 -3.0805; -4.4567 -3.0378; -4.3393 -2.9950; -4.2218 -2.9523; -4.1044 -2.9095; -3.9869 -2.8668; -3.8694 -2.8240; -3.7520 -2.7813; -3.6345 -2.7385; -3.5170 -2.6958; -3.3996 -2.6530; -3.2821 -2.6103; -3.1647 -2.5675; -3.0472 -2.5248; -2.9297 -2.4820; -2.8123 -2.4392; -2.6948 -2.3965; -2.5774 -2.3537; -2.4599 -2.3110; -2.3424 -2.2682; -2.2250 -2.2255; -2.1075 -2.1827; -1.9900 -2.1400; -1.8726 -2.0972; -1.7551 -2.0545; -1.6377 -2.0117; -1.5202 -1.9690; -1.4027 -1.9262; -1.2853 -1.8835; -1.1678 -1.8407; -1.0504 -1.7980; -0.9329 -1.7552; -0.8154 -1.7125; -0.6980 -1.6697; -0.5805 -1.6270; -0.4630 -1.5842; -0.3456 -1.5414; -0.2281 -1.4987; -0.1107 -1.4559; 0.0068 -1.4132; 0.1243 -1.3704; 0.2417 -1.3277; 0.3592 -1.2849; 0.4766 -1.2422; 0.5941 -1.1994; 0.7116 -1.1567; 0.8290 -1.1139; 0.9465 -1.0712; 1.0640 -1.0284; 1.1814 -0.9857; 1.2772 -0.9053; 1.3729 -0.8250; 1.4354 -0.7167; 1.4729 -0.6518; 1.5104 -0.5868; 1.5479 -0.5219; 1.5349 -0.4480; 1.5724 -0.3830; 1.5594 -0.3092; 1.5969 -0.2442; 1.5839 -0.1704; 1.5708 -0.0965; 1.5333 -0.0316; 1.5708 0.0334; 1.5578 0.1073; 1.5953 0.1722; 1.5823 0.2461; 1.5693 0.3199; 1.5318 0.3849; 1.5693 0.4498; 1.5562 0.5237; 1.5937 0.5886; 1.5807 0.6625; 1.5677 0.7364; 1.5302 0.8013; 1.5677 0.8663; 1.5547 0.9401; 1.5172 1.0051; 1.5547 1.0700; 1.5373 1.1685; 1.5948 1.2167; 1.5774 1.3152; 1.5399 1.3802; 1.5973 1.4284; 1.5800 1.5268; 1.5425 1.5918; 1.5999 1.6400; 1.6765 1.7043; 1.6592 1.8028; 1.6217 1.8677; 1.5842 1.9327; 1.6608 1.9969; 1.6434 2.0954; 1.6817 2.1276; 1.6051 2.1918; 1.6434 2.2240; 1.7200 2.2883; 1.6434 2.3525; 1.6817 2.3847; 1.7583 2.4490; 1.6817 2.5132; 1.7200 2.5454; 1.6434 2.6097; 1.6817 2.6418; 1.7583 2.7061; 1.6817 2.7704; 1.7200 2.8025; 1.7966 2.8668; 1.7200 2.9311; 1.7966 2.9953; 1.7200 3.0596; 1.7966 3.1239; 1.7200 3.1882; 1.7583 3.2203; 1.8349 3.2846; 1.7583 3.3489; 1.7200 3.3810; 1.7966 3.4453; 1.7200 3.5096; 1.7966 3.5738; 1.7200 3.6381; 1.7583 3.6703; 1.8349 3.7345; 1.7583 3.7988; 1.7083 3.7988; 1.7466 3.8310; 1.8232 3.8952; 1.8998 3.9595; 1.8232 4.0238; 1.7466 4.0881; 1.8232 4.1523; 1.7466 4.2166; 1.7966 4.2166; 1.8732 4.2809; 1.9498 4.3452; 1.8732 4.4095; 1.7793 4.4437; 1.8559 4.5079; 1.9325 4.5722; 1.8559 4.6365; 1.9498 4.6023; 1.9248 4.6023; 2.0014 4.6666; 2.0780 4.7309; 2.1546 4.7951; 2.0780 4.8594; 2.0014 4.9237; 2.0780 4.9880; 2.1546 5.0523; 2.0780 5.1165; 2.0014 5.1808; 2.0780 5.2451; 2.1546 5.3094; 2.0780 5.3736; 1.9841 5.4078; 2.0076 5.3993; 2.0267 5.4154; 2.1033 5.4796; 2.1799 5.5439; 2.2565 5.6082; 2.3331 5.6725; 2.2565 5.7368; 2.1799 5.8010; 2.2739 5.7668; 2.2489 5.7668; 2.3255 5.8311; 2.4021 5.8954; 2.4787 5.9597; 2.4021 6.0240; 2.3255 6.0882; 2.4021 6.1525; 2.4787 6.2168; 2.4021 6.2811; 2.3255 6.3453; 2.4021 6.4096; 2.4787 6.4739; 2.4021 6.5382; 2.3081 6.5724; 2.3316 6.5638; 2.3551 6.5553; 2.3786 6.5467; 2.3978 6.5628; 2.4744 6.6271; 2.5510 6.6914; 2.6276 6.7556; 2.7042 6.8199; 2.6276 6.8842; 2.5336 6.9184; 2.5571 6.9098; 2.5336 6.9184; 2.6102 6.9827; 2.6868 7.0470; 2.7634 7.1112; 2.8400 7.1755; 2.7634 7.2398; 2.6694 7.2740; 2.6929 7.2654; 2.6694 7.2740; 2.7461 7.3383; 2.8227 7.4026; 2.8993 7.4668; 2.8227 7.5311; 2.8461 7.5226; 2.8227 7.5311; 2.8993 7.5954; 2.9759 7.6597; 3.0525 7.7239; 2.9759 7.7882; 2.8819 7.8224; 2.9054 7.8139; 2.8819 7.8224; 2.9585 7.8867; 3.0351 7.9510; 3.1117 8.0153; 3.0351 8.0795; 3.0116 8.0881; 3.0351 8.0795; 3.0116 8.0881; 3.0882 8.1524; 3.1648 8.2167; 3.0882 8.2809; 3.0647 8.2895; 2.9708 8.3237; 2.9942 8.3151; 3.0177 8.3066; 3.0412 8.2980; 3.0647 8.2895; 3.0412 8.2980; 3.1178 8.3623; 3.1944 8.4266; 3.2710 8.4909; 3.1944 8.5551; 3.1005 8.5893; 3.0770 8.5979; 2.9830 8.6321; 3.0065 8.6235; 3.0300 8.6150; 3.0065 8.6235; 3.1005 8.5893; 3.0770 8.5979; 3.1536 8.6622; 3.0770 8.7265; 3.1005 8.7179; 3.0770 8.7265; 3.1005 8.7179; 3.0770 8.7265; 3.1709 8.6923; 3.1475 8.7008; 3.2241 8.7651; 3.1475 8.8294; 3.1709 8.8208; 3.1475 8.8294; 3.0535 8.8636; 3.0770 8.8550; 3.1005 8.8465; 3.0770 8.8550; 3.1709 8.8208; 3.1475 8.8294; 3.2241 8.8936; 3.1475 8.9579; 3.1709 8.9494; 3.1475 8.9579; 3.2414 8.9237; 3.2179 8.9323; 3.1240 8.9665; 3.1475 8.9579; 3.1240 8.9665; 3.2179 8.9323; 3.1944 8.9408; 3.2710 9.0051; 3.1944 9.0694; 3.2179 9.0608; 3.1944 9.0694; 3.2884 9.0352; 3.2649 9.0437; 3.1709 9.0779; 3.1944 9.0694; 3.1709 9.0779; 3.2649 9.0437; 3.2414 9.0523; 3.3180 9.1166; 3.2414 9.1808; 3.3354 9.1466; 3.3119 9.1552; 3.2179 9.1894; 3.2414 9.1808; 3.2179 9.1894; 3.3119 9.1552; 3.2884 9.1637; 3.3650 9.2280; 3.2884 9.2923; 3.3119 9.2837; 3.2884 9.2923; 3.2649 9.3008; 3.2884 9.2923; 3.2649 9.3008; 3.2884 9.2923; 3.2649 9.3008; 3.3824 9.2581; 3.3589 9.2666; 3.2649 9.3008; 3.2884 9.2923; 3.3119 9.2837; 3.2884 9.2923; 3.3824 9.2581; 3.3589 9.2666; 3.4355 9.3309; 3.5121 9.3952; 3.4355 9.4595; 3.4120 9.4680; 3.4355 9.4595; 3.4120 9.4680; 3.4355 9.4595; 3.4120 9.4680; 3.4355 9.4595; 3.4120 9.4680; 3.4355 9.4595; 3.4120 9.4680; 3.4355 9.4595; 3.4120 9.4680; 3.4355 9.4595; 3.4120 9.4680; 3.4355 9.4595
3, -6.6180 -3.8244; -6.5006 -3.7817; -6.3831 -3.7389; -6.2656 -3.6962; -6.1482 -3.6534; -6.0307 -3.6107; -5.9133 -3.5679; -5.7958 -3.5252; -5.6783 -3.4824; -5.5609 -3.4397; -5.4434 -3.3969; -5.3260 -3.3542; -5.2085 -3.3114; -5.0910 -3.2686; -4.9736 -3.2259; -4.8561 -3.1831; -4.7386 -3.1404; -4.6212 -3.0976; -4.5037 -3.0549; -4.3863 -3.0121; -4.2688 -2.9694; -4.1513 -2.9266; -4.0339 -2.8839; -3.9164 -2.8411; -3.7990 -2.7984; -3.6815 -2.7556; -3.5640 -2.7129; -3.4466 -2.6701; -3.3291 -2.6274; -3.2116 -2.5846; -3.0942 -2.5419; -2.9767 -2.4991; -2.8593 -2.4563; -2.7418 -2.4136; -2.6243 -2.3708; -2.5069 -2.3281; -2.3894 -2.2853; -2.2720 -2.2426; -2.1545 -2.1998; -2.0370 -2.1571; -1.9196 -2.1143; -1.8021 -2.0716; -1.6846 -2.0288; -1.5672 -1.9861; -1.4497 -1.9433; -1.3323 -1.9006; -1.2148 -1.8578; -1.0973 -1.8151; -0.9799 -1.7723; -0.8624 -1.7296; -0.7450 -1.6868; -0.6275 -1.6441; -0.5100 -1.6013; -0.3926 -1.5585; -0.2751 -1.5158; -0.1576 -1.4730; -0.0402 -1.4303; -0.0167 -1.4217; 0.0068 -1.4132; 0.0303 -1.4046; 0.1478 -1.3619; 0.1712 -1.3533; 0.2887 -1.3106; 0.3122 -1.3020; 0.4297 -1.2593; 0.5471 -1.2165; 0.5706 -1.2080; 0.6881 -1.1652; 0.8055 -1.1225; 0.9230 -1.0797; 1.0405 -1.0370; 1.1579 -0.9942; 1.2754 -0.9515; 1.3928 -0.9087; 1.4633 -0.8831; 1.5338 -0.8574; 1.5913 -0.8092; 1.6487 -0.7610; 1.7062 -0.7128; 1.7636 -0.6646; 1.7506 -0.5907; 1.8080 -0.5425; 1.7950 -0.4686; 1.7820 -0.3948; 1.8394 -0.3466; 1.8264 -0.2727; 1.8134 -0.1988; 1.8004 -0.1250; 1.8578 -0.0768; 1.8448 -0.0029; 1.8318 0.0709; 1.8188 0.1448; 1.8762 0.1930; 1.8632 0.2669; 1.8502 0.3407; 1.9076 0.3889; 1.8946 0.4628; 1.8816 0.5367; 1.9390 0.5849; 1.9260 0.6587; 1.9130 0.7326; 1.9000 0.8065; 1.9574 0.8547; 1.9444 0.9285; 1.9314 1.0024; 1.9888 1.0506; 1.9758 1.1245; 2.0332 1.1727; 2.0202 1.2465; 2.0072 1.3204; 2.0647 1.3686; 2.0516 1.4425; 2.0386 1.5163; 2.0961 1.5645; 2.0830 1.6384; 2.0700 1.7122; 2.1275 1.7605; 2.1144 1.8343; 2.1527 1.8665; 2.1397 1.9403; 2.1310 1.9896; 2.1224 2.0388; 2.1137 2.0880; 2.1006 2.1619; 2.1389 2.1940; 2.1259 2.2679; 2.1172 2.3171; 2.1086 2.3664; 2.0999 2.4156; 2.0912 2.4649; 2.1486 2.5131; 2.1356 2.5869; 2.1269 2.6362; 2.1183 2.6854; 2.1096 2.7346; 2.1009 2.7839; 2.0922 2.8331; 2.0835 2.8824; 2.0748 2.9316; 2.1132 2.9638; 2.0958 3.0622; 2.1341 3.0944; 2.1167 3.1929; 2.1550 3.2250; 2.1377 3.3235; 2.1760 3.3556; 2.1586 3.4541; 2.2086 3.4541; 2.1912 3.5526; 2.1826 3.6018; 2.1739 3.6511; 2.1652 3.7003; 2.2035 3.7324; 2.1861 3.8309; 2.2244 3.8631; 2.2071 3.9615; 2.2571 3.9615; 2.2397 4.0600; 2.2780 4.0922; 2.2606 4.1906; 2.3106 4.1906; 2.2933 4.2891; 2.3933 4.2891; 2.3759 4.3876; 2.3585 4.4861; 2.4585 4.4861; 2.4412 4.5846; 2.4238 4.6830; 2.5238 4.6830; 2.5064 4.7815; 2.4891 4.8800; 2.5891 4.8800; 2.5717 4.9785; 2.5544 5.0770; 2.6044 5.0770; 2.5870 5.1754; 2.6870 5.1754; 2.6696 5.2739; 2.6523 5.3724; 2.7523 5.3724; 2.7349 5.4709; 2.8115 5.5352; 2.7941 5.6336; 2.8707 5.6979; 2.7941 5.7622; 2.8441 5.7622; 2.7675 5.8265; 2.8175 5.8265; 2.7409 5.8908; 2.8175 5.9550; 2.8941 6.0193; 2.8175 6.0836; 2.8941 6.1479; 2.8175 6.2122; 2.8941 6.2764; 2.9707 6.3407; 2.8941 6.4050; 2.9707 6.4693; 2.8941 6.5335; 2.9707 6.5978; 2.8941 6.6621; 2.9707 6.7264; 2.8941 6.7907; 2.9707 6.8549; 3.0473 6.9192; 2.9707 6.9835; 3.0473 7.0478; 2.9707 7.1121; 3.0473 7.1763; 2.9707 7.2406; 3.0473 7.3049; 2.9707 7.3692; 3.0473 7.4334; 3.1239 7.4977; 3.0473 7.5620; 3.1239 7.6263; 3.0473 7.6906; 3.1239 7.7548; 3.0473 7.8191; 3.1239 7.8834; 3.2005 7.9477; 3.1239 8.0120; 3.2005 8.0762; 3.2772 8.1405; 3.2005 8.2048; 3.2772 8.2691; 3.2005 8.3334; 3.2772 8.3976; 3.3538 8.4619; 3.2772 8.5262; 3.3538 8.5905; 3.2772 8.6547; 3.3538 8.7190; 3.4304 8.7833; 3.3538 8.8476; 3.4304 8.9119; 3.3538 8.9761; 3.4304 9.0404; 3.3538 9.1047; 3.4304 9.1690; 3.3538 9.2333; 3.4304 9.2975; 3.5070 9.3618; 3.4304 9.4261; 3.5070 9.4904; 3.4304 9.5546; 3.5070 9.6189; 3.4304 9.6832; 3.5070 9.7475; 3.4304 9.8118; 3.5070 9.8760; 3.4304 9.9403; 3.5070 10.0046; 3.5836 10.0689; 3.5070 10.1332; 3.5836 10.1974; 3.5070 10.2617; 3.5836 10.3260; 3.5070 10.3903; 3.5836 10.4546; 3.5070 10.5188; 3.5836 10.5831; 3.5070 10.6474; 3.5836 10.7117; 3.5070 10.7759; 3.5836 10.8402; 3.6602 10.9045; 3.5836 10.9688; 3.6602 11.0331; 3.7368 11.0973; 3.6602 11.1616; 3.7368 11.2259; 3.6602 11.2902; 3.7368 11.3545; 3.8134 11.4187; 3.7368 11.4830; 3.8134 11.5473; 3.7368 11.6116; 3.8134 11.6758; 3.7368 11.7401; 3.8134 11.8044; 3.8900 11.8687; 3.8134 11.9330; 3.8900 11.9972; 3.8134 12.0615; 3.8900 12.1258; 3.8134 12.1901; 3.8900 12.2544; 3.9666 12.3186; 3.8900 12.3829; 3.9666 12.4472; 3.8900 12.5115; 3.9666 12.5758; 3.8900 12.6400; 3.9666 12.7043; 3.8900 12.7686; 3.9666 12.8329; 4.0432 12.8971; 3.9666 12.9614; 4.0432 13.0257; 3.9666 13.0900; 4.0432 13.1543; 3.9666 13.2185; 4.0432 13.2828; 3.9666 13.3471; 4.0432 13.4114; 3.9666 13.4757; 4.0432 13.5399; 3.9666 13.6042; 4.0432 13.6685; 3.9666 13.7328; 4.0432 13.7970; 3.9666 13.8613; 4.0432 13.9256; 3.9666 13.9899; 4.0432 14.0542; 3.9666 14.1184; 3.8900 14.1827; 3.9666 14.2470; 3.8900 14.3113; 3.9666 14.3756; 3.8900 14.4398; 3.8134 14.5041; 3.8900 14.5684; 3.9666 14.6327; 3.8900 14.6969; 3.8134 14.7612; 3.8900 14.8255; 3.8134 14.8898; 3.8900 14.9541; 3.8134 15.0183; 3.7368 15.0826; 3.8134 15.1469; 3.7368 15.2112; 3.8134 15.2755; 3.7368 15.3397; 3.6602 15.4040; 3.7368 15.4683; 3.6602 15.5326; 3.7368 15.5969; 3.6602 15.6611; 3.7368 15.7254; 3.6602 15.7897; 3.5836 15.8540; 3.6602 15.9182; 3.5836 15.9825; 3.6602 16.0468; 3.5836 16.1111; 3.6602 16.1754; 3.5836 16.2396
