1, -3.0000 -5.0000; -2.9808 -4.9839; -2.9617 -4.9679; -2.9425 -4.9518; -2.9234 -4.9357; -2.9042 -4.9197; -2.8851 -4.9036; -2.8659 -4.8875; -2.8468 -4.8714; -2.8276 -4.8554; -2.8085 -4.8393; -2.7893 -4.8232; -2.7702 -4.8072; -2.7510 -4.7911; -2.7319 -4.7750; -2.7127 -4.7590; -2.6936 -4.7429; -2.6744 -4.7268; -2.6553 -4.7107; -2.6361 -4.6947; -2.6170 -4.6786; -2.5978 -4.6625; -2.5787 -4.6465; -2.5595 -4.6304; -2.5404 -4.6143; -2.5212 -4.5983; -2.5021 -4.5822; -2.4829 -4.5661; -2.4638 -4.5500; -2.4446 -4.5340; -2.4255 -4.5179; -2.4063 -4.5018; -2.3872 -4.4858; -2.3680 -4.4697; -2.3489 -4.4536; -2.3297 -4.4376; -2.3106 -4.4215; -2.2914 -4.4054; -2.2723 -4.3894; -2.2531 -4.3733; -2.2340 -4.3572; -2.2148 -4.3411; -2.1957 -4.3251; -2.1765 -4.3090; -2.1574 -4.2929; -2.1382 -4.2769; -2.1190 -4.2608; -2.0999 -4.2447; -2.0807 -4.2287; -2.0616 -4.2126; -2.0424 -4.1965; -2.0233 -4.1804; -2.0041 -4.1644; -1.9850 -4.1483; -1.9658 -4.1322; -1.9467 -4.1162; -1.9275 -4.1001; -1.9084 -4.0840; -1.8892 -4.0680; -1.8701 -4.0519; -1.8509 -4.0358; -1.8318 -4.0197; -1.8126 -4.0037; -1.7935 -3.9876; -1.7743 -3.9715; -1.7552 -3.9555; -1.7360 -3.9394; -1.7169 -3.9233; -1.6977 -3.9073; -1.6786 -3.8912; -1.6594 -3.8751; -1.6403 -3.8591; -1.6211 -3.8430; -1.6020 -3.8269; -1.5828 -3.8108; -1.5637 -3.7948; -1.5445 -3.7787; -1.5254 -3.7626; -1.5062 -3.7466; -1.4871 -3.7305; -1.4679 -3.7144; -1.4488 -3.6984; -1.4296 -3.6823; -1.4105 -3.6662; -1.3913 -3.6501; -1.3722 -3.6341; -1.3530 -3.6180; -1.3339 -3.6019; -1.3147 -3.5859; -1.2956 -3.5698; -1.2764 -3.5537; -1.2572 -3.5377; -1.2381 -3.5216; -1.2189 -3.5055; -1.1998 -3.4894; -1.1806 -3.4734; -1.1615 -3.4573; -1.1423 -3.4412; -1.1232 -3.4252; -1.1040 -3.4091; -1.0849 -3.3930; -1.0657 -3.3770; -1.0466 -3.3609; -1.0274 -3.3448; -1.0083 -3.3288; -0.9891 -3.3127; -0.9700 -3.2966; -0.9508 -3.2805; -0.9317 -3.2645; -0.9125 -3.2484; -0.8934 -3.2323; -0.8742 -3.2163; -0.8551 -3.2002; -0.8359 -3.1841; -0.8168 -3.1681; -0.7976 -3.1520; -0.7785 -3.1359; -0.7593 -3.1198; -0.7402 -3.1038; -0.7210 -3.0877; -0.7019 -3.0716; -0.6827 -3.0556; -0.6636 -3.0395; -0.6444 -3.0234; -0.6253 -3.0074; -0.6061 -2.9913; -0.5870 -2.9752; -0.5678 -2.9591; -0.5487 -2.9431; -0.5295 -2.9270; -0.5104 -2.9109; -0.4912 -2.8949; -0.4721 -2.8788; -0.4529 -2.8627; -0.4338 -2.8467; -0.4146 -2.8306; -0.3954 -2.8145; -0.3763 -2.7985; -0.3571 -2.7824; -0.3380 -2.7663; -0.3188 -2.7502; -0.2997 -2.7342; -0.2805 -2.7181; -0.2614 -2.7020; -0.2422 -2.6860; -0.2231 -2.6699; -0.2039 -2.6538; -0.1848 -2.6378; -0.1656 -2.6217; -0.1465 -2.6056; -0.1273 -2.5895; -0.1082 -2.5735; -0.0890 -2.5574; -0.0699 -2.5413; -0.0507 -2.5253; -0.0316 -2.5092; -0.0124 -2.4931; 0.0067 -2.4771; 0.0259 -2.4610; 0.0450 -2.4449; 0.0642 -2.4288; 0.0833 -2.4128; 0.1025 -2.3967; 0.1150 -2.3751; 0.1275 -2.3534; 0.1400 -2.3318; 0.1208 -2.3157; 0.1017 -2.2996; 0.0825 -2.2835; 0.0634 -2.2675; 0.0442 -2.2514; 0.0251 -2.2353; 0.0059 -2.2193; -0.0132 -2.2032; -0.0324 -2.1871; -0.0515 -2.1711; -0.0707 -2.1550; -0.0898 -2.1389; -0.1090 -2.1229; -0.1281 -2.1068; -0.1473 -2.0907; -0.1238 -2.0822; -0.1003 -2.0736; -0.0768 -2.0651; -0.0533 -2.0565; -0.0298 -2.0480; -0.0063 -2.0394; -0.0020 -2.0640; 0.0023 -2.0887; 0.0067 -2.1133; 0.0110 -2.1379; 0.0154 -2.1625; 0.0197 -2.1871; 0.0241 -2.2118; 0.0284 -2.2364; 0.0327 -2.2610; 0.0544 -2.3841; 0.1169 -2.2758; 0.2344 -2.3186; 0.1169 -2.2758; 0.1794 -2.1676; 0.2969 -2.2103; 0.1794 -2.1676; 0.2419 -2.0593; 0.3594 -2.1021; 0.4219 -1.9938; 0.3044 -1.9511; 0.4219 -1.9938; 0.4844 -1.8856; 0.5469 -1.7773; 0.5512 -1.8019; 0.4338 -1.7592; 0.5512 -1.8019; 0.6137 -1.6937; 0.6762 -1.5854; 0.7937 -1.6282; 0.6762 -1.5854; 0.7387 -1.4772; 0.8562 -1.5199; 0.7387 -1.4772; 0.8012 -1.3689; 0.9187 -1.4117; 0.9812 -1.3034; 1.0987 -1.3462; 0.9812 -1.3034; 1.0437 -1.1952; 1.1612 -1.2379; 1.2237 -1.1297; 1.1062 -1.0869; 1.2237 -1.1297; 1.2862 -1.0214; 1.3487 -0.9132; 1.4661 -0.9559; 1.3487 -0.9132; 1.4112 -0.8049; 1.5286 -0.8477; 1.5911 -0.7394; 1.7086 -0.7822; 1.5911 -0.7394; 1.6536 -0.6312; 1.7711 -0.6739; 1.8336 -0.5657; 1.7161 -0.5229; 1.7786 -0.4147; 1.8961 -0.4574; 1.7786 -0.4147; 1.8411 -0.3064; 1.9586 -0.3492; 2.0211 -0.2409; 2.1386 -0.2837; 2.0211 -0.2409; 2.0836 -0.1327; 2.2011 -0.1754; 2.2636 -0.0672; 2.1461 -0.0244; 2.2636 -0.0672; 2.3261 0.0411; 2.3886 0.1494; 2.3651 0.1579; 2.4276 0.2662; 2.3101 0.3089; 2.4276 0.2662; 2.4901 0.3744; 2.6075 0.3317; 2.6700 0.4399; 2.5526 0.4827; 2.6151 0.5909; 2.7325 0.5482; 2.6151 0.5909; 2.6776 0.6992; 2.7950 0.6564; 2.8575 0.7647; 2.7401 0.8074; 2.8026 0.9157; 2.9200 0.8729; 2.9825 0.9812; 2.8651 1.0239; 2.9825 0.9812; 3.0450 1.0894; 3.1075 1.1977; 3.2250 1.1549; 3.2015 1.1635; 3.2640 1.2717; 3.1465 1.3145; 3.2640 1.2717; 3.3265 1.3800; 3.4440 1.3372; 3.5065 1.4455; 3.4830 1.4540; 3.5455 1.5623; 3.6629 1.5195; 3.5455 1.5623; 3.6629 1.5195; 3.7254 1.6278; 3.7879 1.7360; 3.9054 1.6933; 3.7879 1.7360; 3.9054 1.6933; 3.9679 1.8015; 4.0304 1.9098; 4.1478 1.8670; 4.0304 1.9098; 4.1478 1.8670; 4.2103 1.9753; 4.2728 2.0836; 4.3903 2.0408; 4.2728 2.0836; 4.3353 2.1918; 4.4528 2.1491; 4.5153 2.2573; 4.6328 2.2146; 4.6093 2.2231; 4.6718 2.3314; 4.7892 2.2886; 4.7657 2.2972; 4.8282 2.4054; 4.8048 2.4140; 4.8673 2.5222; 4.8438 2.5308; 4.9063 2.6390; 5.0237 2.5963; 5.0002 2.6048; 5.0627 2.7131; 4.9453 2.7558; 5.0627 2.7131; 5.1252 2.8213; 5.0078 2.8641; 5.0703 2.9723; 5.1877 2.9296; 5.2502 3.0378; 5.1328 3.0806; 5.1953 3.1888; 5.3127 3.1461; 5.3752 3.2543; 5.3517 3.2629; 5.4142 3.3711; 5.2968 3.4139; 5.4142 3.3711; 5.4767 3.4794; 5.3593 3.5221; 5.4218 3.6304; 5.5392 3.5876; 5.5157 3.5962; 5.5782 3.7044; 5.5548 3.7130; 5.4373 3.7558; 5.4998 3.8640; 5.6173 3.8213; 5.4998 3.8640; 5.5623 3.9723
2, -3.0000 -5.0000; -2.9808 -4.9839; -2.9617 -4.9679; -2.9425 -4.9518; -2.9234 -4.9357; -2.9042 -4.9197; -2.8851 -4.9036; -2.8659 -4.8875; -2.8468 -4.8714; -2.8276 -4.8554; -2.8085 -4.8393; -2.7893 -4.8232; -2.7702 -4.8072; -2.7510 -4.7911; -2.7319 -4.7750; -2.7127 -4.7590; -2.6936 -4.7429; -2.6744 -4.7268; -2.6553 -4.7107; -2.6361 -4.6947; -2.6170 -4.6786; -2.5978 -4.6625; -2.5787 -4.6465; -2.5595 -4.6304; -2.5404 -4.6143; -2.5212 -4.5983; -2.5021 -4.5822; -2.4829 -4.5661; -2.4638 -4.5500; -2.4446 -4.5340; -2.4255 -4.5179; -2.4063 -4.5018; -2.3872 -4.4858; -2.3680 -4.4697; -2.3489 -4.4536; -2.3297 -4.4376; -2.3106 -4.4215; -2.2914 -4.4054; -2.2723 -4.3894; -2.2531 -4.3733; -2.2340 -4.3572; -2.2148 -4.3411; -2.1957 -4.3251; -2.1765 -4.3090; -2.1574 -4.2929; -2.1382 -4.2769; -2.1190 -4.2608; -2.0999 -4.2447; -2.0807 -4.2287; -2.0616 -4.2126; -2.0424 -4.1965; -2.0233 -4.1804; -2.0041 -4.1644; -1.9850 -4.1483; -1.9658 -4.1322; -1.9467 -4.1162; -1.9275 -4.1001; -1.9084 -4.0840; -1.8892 -4.0680; -1.8701 -4.0519; -1.8509 -4.0358; -1.8318 -4.0197; -1.8126 -4.0037; -1.7935 -3.9876; -1.7743 -3.9715; -1.7552 -3.9555; -1.7360 -3.9394; -1.7169 -3.9233; -1.6977 -3.9073; -1.6786 -3.8912; -1.6594 -3.8751; -1.6403 -3.8591; -1.6211 -3.8430; -1.6020 -3.8269; -1.5828 -3.8108; -1.5637 -3.7948; -1.5445 -3.7787; -1.5254 -3.7626; -1.5062 -3.7466; -1.4871 -3.7305; -1.4679 -3.7144; -1.4488 -3.6984; -1.4296 -3.6823; -1.4105 -3.6662; -1.3913 -3.6501; -1.3722 -3.6341; -1.3530 -3.6180; -1.3339 -3.6019; -1.3147 -3.5859; -1.2956 -3.5698; -1.2764 -3.5537; -1.2572 -3.5377; -1.2381 -3.5216; -1.2189 -3.5055; -1.1998 -3.4894; -1.1806 -3.4734; -1.1615 -3.4573; -1.1423 -3.4412; -1.1232 -3.4252; -1.1040 -3.4091; -1.0849 -3.3930; -1.0657 -3.3770; -1.0466 -3.3609; -1.0274 -3.3448; -1.0083 -3.3288; -0.9891 -3.3127; -0.9700 -3.2966; -0.9508 -3.2805; -0.9317 -3.2645; -0.9125 -3.2484; -0.8934 -3.2323; -0.8742 -3.2163; -0.8551 -3.2002; -0.8359 -3.1841; -0.8168 -3.1681; -0.7976 -3.1520; -0.7785 -3.1359; -0.7593 -3.1198; -0.7402 -3.1038; -0.7210 -3.0877; -0.7019 -3.0716; -0.6827 -3.0556; -0.6636 -3.0395; -0.6444 -3.0234; -0.6253 -3.0074; -0.6061 -2.9913; -0.5870 -2.9752; -0.5678 -2.9591; -0.5487 -2.9431; -0.5295 -2.9270; -0.5104 -2.9109; -0.4912 -2.8949; -0.4721 -2.8788; -0.4529 -2.8627; -0.4338 -2.8467; -0.4146 -2.8306; -0.3954 -2.8145; -0.3763 -2.7985; -0.3571 -2.7824; -0.3380 -2.7663; -0.3188 -2.7502; -0.2997 -2.7342; -0.2805 -2.7181; -0.2614 -2.7020; -0.2422 -2.6860; -0.2231 -2.6699; -0.2039 -2.6538; -0.1848 -2.6378; -0.1656 -2.6217; -0.1465 -2.6056; -0.1273 -2.5895; -0.1082 -2.5735; -0.0890 -2.5574; -0.0699 -2.5413; -0.0507 -2.5253; -0.0316 -2.5092; -0.0124 -2.4931; 0.0067 -2.4771; 0.0259 -2.4610; 0.0450 -2.4449; 0.0642 -2.4288; 0.0833 -2.4128; 0.1025 -2.3967; 0.1216 -2.3806; 0.1408 -2.3646; 0.1599 -2.3485; 0.1791 -2.3324; 0.1982 -2.3164; 0.2174 -2.3003; 0.2365 -2.2842; 0.2557 -2.2682; 0.2748 -2.2521; 0.2940 -2.2360; 0.3131 -2.2199; 0.3323 -2.2039; 0.3514 -2.1878; 0.3706 -2.1717; 0.3897 -2.1557; 0.4089 -2.1396; 0.4280 -2.1235; 0.4472 -2.1075; 0.4664 -2.0914; 0.4855 -2.0753; 0.5047 -2.0592; 0.5238 -2.0432; 0.5430 -2.0271; 0.5621 -2.0110; 0.5813 -1.9950; 0.6004 -1.9789; 0.6196 -1.9628; 0.6387 -1.9468; 0.6579 -1.9307; 0.6387 -1.9146; 0.6196 -1.8985; 0.6004 -1.8825; 0.5813 -1.8664; 0.5621 -1.8503; 0.5430 -1.8343; 0.5238 -1.8182; 0.5047 -1.8021; 0.4855 -1.7861; 0.4664 -1.7700; 0.4472 -1.7539; 0.4280 -1.7379; 0.4089 -1.7218; 0.3897 -1.7057; 0.3706 -1.6896; 0.3941 -1.6811; 0.3984 -1.7057; 0.4028 -1.7303; 0.4071 -1.7550; 0.4115 -1.7796; 0.4158 -1.8042; 0.4375 -1.9273; 0.4875 -1.8407; 0.5500 -1.7324; 0.5265 -1.7239; 0.5890 -1.6156; 0.5933 -1.6403; 0.6558 -1.5320; 0.6602 -1.5566; 0.7227 -1.4484; 0.6992 -1.4398; 0.7617 -1.3316; 0.7660 -1.3562; 0.6486 -1.3134; 0.7660 -1.3562; 0.8285 -1.2479; 0.8910 -1.1397; 0.8954 -1.1643; 0.9579 -1.0560; 0.9622 -1.0807; 1.0247 -0.9724; 1.0012 -0.9639; 1.0637 -0.8556; 1.0681 -0.8802; 1.1306 -0.7720; 1.1349 -0.7966; 1.1974 -0.6883; 1.1739 -0.6798; 1.2364 -0.5715; 1.2408 -0.5962; 1.3033 -0.4879; 1.2798 -0.4794; 1.3423 -0.3711; 1.3466 -0.3957; 1.2291 -0.3530; 1.3466 -0.3957; 1.4091 -0.2875; 1.4716 -0.1792; 1.4481 -0.1707; 1.5106 -0.0624; 1.5150 -0.0870; 1.5775 0.0212; 1.5540 0.0298; 1.6165 0.1380; 1.6208 0.1134; 1.6833 0.2217; 1.6598 0.2302; 1.7223 0.3385; 1.7267 0.3138; 1.7892 0.4221; 1.7657 0.4306; 1.8282 0.5389; 1.8047 0.5474; 1.8672 0.6557; 1.8715 0.6311; 1.9340 0.7393; 1.9105 0.7479; 1.7931 0.7906; 1.9105 0.7479; 1.9730 0.8561; 2.0355 0.9644; 2.0399 0.9398; 2.1024 1.0480; 2.0789 1.0566; 2.1414 1.1648; 2.1457 1.1402; 2.0282 1.1830; 2.1457 1.1402; 2.2082 1.2485; 2.3257 1.2057; 2.2082 1.2485; 2.2707 1.3567; 2.3882 1.3140; 2.4507 1.4222; 2.4272 1.4308; 2.4897 1.5390; 2.4662 1.5476; 2.5287 1.6558; 2.5052 1.6644; 2.4817 1.6729; 2.5442 1.7812; 2.5677 1.7726; 2.4502 1.8154; 2.5677 1.7726; 2.6302 1.8809; 2.5127 1.9236; 2.6302 1.8809; 2.6927 1.9891; 2.8102 1.9464; 2.8727 2.0546; 2.8492 2.0632; 2.9117 2.1714; 2.8882 2.1800; 2.7707 2.2227; 2.8882 2.1800; 2.9507 2.2882; 2.8332 2.3310; 2.9507 2.2882; 3.0132 2.3965; 2.9897 2.4050; 2.8722 2.4478; 2.9897 2.4050; 3.0522 2.5133; 3.0757 2.5047; 2.9582 2.5475; 3.0757 2.5047; 3.1382 2.6130; 3.1617 2.6044; 3.1382 2.6130; 3.2556 2.5702; 3.1382 2.6130; 3.2007 2.7213; 3.3181 2.6785; 3.2007 2.7213; 3.3181 2.6785; 3.3806 2.7868; 3.4041 2.7782; 3.2867 2.8210; 3.4041 2.7782; 3.4666 2.8865; 3.5841 2.8437; 3.5606 2.8523; 3.6231 2.9605; 3.5996 2.9691; 3.5761 2.9776; 3.6936 2.9349; 3.6701 2.9434; 3.7326 3.0517; 3.7091 3.0602; 3.5916 3.1030; 3.7091 3.0602; 3.5916 3.1030; 3.7091 3.0602; 3.7716 3.1685; 3.8890 3.1257; 3.8656 3.1343; 3.9281 3.2425; 3.9046 3.2511
3, -3.0000 -5.0000; -2.9808 -4.9839; -2.9617 -4.9679; -2.9425 -4.9518; -2.9234 -4.9357; -2.9042 -4.9197; -2.8851 -4.9036; -2.8659 -4.8875; -2.8468 -4.8714; -2.8276 -4.8554; -2.8085 -4.8393; -2.7893 -4.8232; -2.7702 -4.8072; -2.7510 -4.7911; -2.7319 -4.7750; -2.7127 -4.7590; -2.6936 -4.7429; -2.6744 -4.7268; -2.6553 -4.7107; -2.6361 -4.6947; -2.6170 -4.6786; -2.5978 -4.6625; -2.5787 -4.6465; -2.5595 -4.6304; -2.5404 -4.6143; -2.5212 -4.5983; -2.5021 -4.5822; -2.4829 -4.5661; -2.4638 -4.5500; -2.4446 -4.5340; -2.4255 -4.5179; -2.4063 -4.5018; -2.3872 -4.4858; -2.3680 -4.4697; -2.3489 -4.4536; -2.3297 -4.4376; -2.3106 -4.4215; -2.2914 -4.4054; -2.2723 -4.3894; -2.2531 -4.3733; -2.2340 -4.3572; -2.2148 -4.3411; -2.1957 -4.3251; -2.1765 -4.3090; -2.1574 -4.2929; -2.1382 -4.2769; -2.1190 -4.2608; -2.0999 -4.2447; -2.0807 -4.2287; -2.0616 -4.2126; -2.0424 -4.1965; -2.0233 -4.1804; -2.0041 -4.1644; -1.9850 -4.1483; -1.9658 -4.1322; -1.9467 -4.1162; -1.9275 -4.1001; -1.9084 -4.0840; -1.8892 -4.0680; -1.8701 -4.0519; -1.8509 -4.0358; -1.8318 -4.0197; -1.8126 -4.0037; -1.7935 -3.9876; -1.7743 -3.9715; -1.7552 -3.9555; -1.7360 -3.9394; -1.7169 -3.9233; -1.6977 -3.9073; -1.6786 -3.8912; -1.6594 -3.8751; -1.6403 -3.8591; -1.6211 -3.8430; -1.6020 -3.8269; -1.5828 -3.8108; -1.5637 -3.7948; -1.5445 -3.7787; -1.5254 -3.7626; -1.5062 -3.7466; -1.4871 -3.7305; -1.4679 -3.7144; -1.4488 -3.6984; -1.4296 -3.6823; -1.4105 -3.6662; -1.3913 -3.6501; -1.3722 -3.6341; -1.3530 -3.6180; -1.3339 -3.6019; -1.3147 -3.5859; -1.2956 -3.5698; -1.2764 -3.5537; -1.2572 -3.5377; -1.2381 -3.5216; -1.2189 -3.5055; -1.1998 -3.4894; -1.1806 -3.4734; -1.1615 -3.4573; -1.1423 -3.4412; -1.1232 -3.4252; -1.1040 -3.4091; -1.0849 -3.3930; -1.0657 -3.3770; -1.0466 -3.3609; -1.0274 -3.3448; -1.0083 -3.3288; -0.9891 -3.3127; -0.9700 -3.2966; -0.9508 -3.2805; -0.9317 -3.2645; -0.9125 -3.2484; -0.8934 -3.2323; -0.8742 -3.2163; -0.8551 -3.2002; -0.8359 -3.1841; -0.8168 -3.1681; -0.7976 -3.1520; -0.7785 -3.1359; -0.7593 -3.1198; -0.7402 -3.1038; -0.7210 -3.0877; -0.7019 -3.0716; -0.6827 -3.0556; -0.6636 -3.0395; -0.6444 -3.0234; -0.6253 -3.0074; -0.6061 -2.9913; -0.5870 -2.9752; -0.5678 -2.9591; -0.5487 -2.9431; -0.5295 -2.9270; -0.5104 -2.9109; -0.4912 -2.8949; -0.4721 -2.8788; -0.4529 -2.8627; -0.4338 -2.8467; -0.4146 -2.8306; -0.3954 -2.8145; -0.3763 -2.7985; -0.3571 -2.7824; -0.3380 -2.7663; -0.3188 -2.7502; -0.2997 -2.7342; -0.2805 -2.7181; -0.2614 -2.7020; -0.2422 -2.6860; -0.2231 -2.6699; -0.2039 -2.6538; -0.1848 -2.6378; -0.1656 -2.6217; -0.1465 -2.6056; -0.1273 -2.5895; -0.1082 -2.5735; -0.0890 -2.5574; -0.0699 -2.5413; -0.0507 -2.5253; -0.0316 -2.5092; -0.0124 -2.4931; 0.0067 -2.4771; 0.0259 -2.4610; 0.0450 -2.4449; 0.0642 -2.4288; 0.0833 -2.4128; 0.1025 -2.3967; 0.1216 -2.3806; 0.1408 -2.3646; 0.1599 -2.3485; 0.1791 -2.3324; 0.1982 -2.3164; 0.2174 -2.3003; 0.2365 -2.2842; 0.2557 -2.2682; 0.2748 -2.2521; 0.2940 -2.2360; 0.3131 -2.2199; 0.3323 -2.2039; 0.3514 -2.1878; 0.3706 -2.1717; 0.3897 -2.1557; 0.4089 -2.1396; 0.4280 -2.1235; 0.4472 -2.1075; 0.4664 -2.0914; 0.4855 -2.0753; 0.5047 -2.0592; 0.5238 -2.0432; 0.5430 -2.0271; 0.5621 -2.0110; 0.5813 -1.9950; 0.6004 -1.9789; 0.6196 -1.9628; 0.6387 -1.9468; 0.6579 -1.9307; 0.6770 -1.9146; 0.6962 -1.8985; 0.7153 -1.8825; 0.7345 -1.8664; 0.7536 -1.8503; 0.7728 -1.8343; 0.7919 -1.8182; 0.8111 -1.8021; 0.8302 -1.7861; 0.8494 -1.7700; 0.8685 -1.7539; 0.8877 -1.7379; 0.9068 -1.7218; 0.9260 -1.7057; 0.9385 -1.6841; 0.9193 -1.6680; 0.9002 -1.6519; 0.9237 -1.6434; 0.9472 -1.6348; 0.9707 -1.6263; 0.9941 -1.6177; 1.0176 -1.6092; 1.0411 -1.6006; 1.0455 -1.6252; 1.1080 -1.5170; 1.1123 -1.5416; 1.1340 -1.6647; 1.1840 -1.5781; 1.2340 -1.4915; 1.2965 -1.3833; 1.3182 -1.5064; 1.3682 -1.4197; 1.4182 -1.3331; 1.4807 -1.2249; 1.5024 -1.3480; 1.5524 -1.2614; 1.6024 -1.1748; 1.6649 -1.0665; 1.6774 -1.0882; 1.7399 -0.9799; 1.7524 -1.0016; 1.8149 -0.8933; 1.8274 -0.9150; 1.8899 -0.8067; 1.9116 -0.9298; 1.9616 -0.8432; 2.0116 -0.7566; 2.0741 -0.6484; 2.0785 -0.6730; 2.1410 -0.5647; 2.2584 -0.6075; 2.2459 -0.5858; 2.2959 -0.4992; 2.3584 -0.3910; 2.3709 -0.4126; 2.4334 -0.3044; 2.4378 -0.3290; 2.5003 -0.2207; 2.5046 -0.2454; 2.5671 -0.1371; 2.6846 -0.1799; 2.6721 -0.1582; 2.7221 -0.0716; 2.7846 0.0366; 2.7971 0.0150; 2.8596 0.1232; 2.8721 0.1016; 2.9346 0.2098; 2.9389 0.1852; 3.0014 0.2935; 3.0249 0.2849; 3.0874 0.3932; 3.0999 0.3715; 3.1624 0.4798; 3.1749 0.4581; 3.1124 0.5664; 3.2299 0.5236; 3.2174 0.5453; 3.2799 0.6535; 3.2924 0.6319; 3.3549 0.7401; 3.3592 0.7155; 3.3717 0.6939; 3.4342 0.8021; 3.4386 0.7775; 3.3761 0.8858; 3.4935 0.8430; 3.4310 0.9513; 3.5485 0.9085; 3.4860 1.0168; 3.6034 0.9740; 3.6252 0.8509; 3.6877 0.9592; 3.7502 1.0674; 3.7545 1.0428; 3.7670 1.0211; 3.8295 1.1294; 3.9470 1.0866; 3.9595 1.0650; 3.9720 1.0866; 4.0345 1.1949; 4.0470 1.1732; 4.0595 1.1949; 4.1220 1.3031; 4.1345 1.2815; 4.1470 1.2598; 4.2095 1.3681; 4.2220 1.3464; 4.2095 1.3681; 4.2720 1.4763; 4.2845 1.4547; 4.2970 1.4330; 4.2845 1.4547; 4.3470 1.5630; 4.3513 1.5383; 4.3638 1.5167; 4.4263 1.6249; 4.4306 1.6003; 4.4431 1.5787; 4.5056 1.6869; 4.5181 1.6653; 4.5306 1.6436; 4.5181 1.6653; 4.5806 1.7735; 4.5850 1.7489; 4.5975 1.7272; 4.5350 1.8355; 4.6524 1.7927; 4.6649 1.7711; 4.7274 1.8794; 4.7318 1.8547; 4.7443 1.8331; 4.8068 1.9413; 4.8111 1.9167; 4.8236 1.8951; 4.7611 2.0033; 4.8786 1.9606; 4.9021 1.9520; 4.8396 2.0603; 4.9570 2.0175; 4.9614 1.9929; 5.0788 1.9501; 5.0663 1.9718; 5.1288 2.0800; 5.1332 2.0554; 5.1457 2.0338; 5.2082 2.1420; 5.2125 2.1174; 5.2250 2.0958; 5.2375 2.0741; 5.3000 2.1824; 5.3044 2.1577; 5.3169 2.1361; 5.3294 2.1144; 5.3919 2.2227; 5.3962 2.1981; 5.4087 2.1764; 5.4212 2.1548
