1, -5.0000 -5.0000; -4.9375 -4.8917; -4.8750 -4.7835; -4.8125 -4.6752; -4.7500 -4.5670; -4.6875 -4.4587; -4.6250 -4.3505; -4.5625 -4.2422; -4.5000 -4.1340; -4.4375 -4.0257; -4.3750 -3.9175; -4.3125 -3.8092; -4.2500 -3.7010; -4.1875 -3.5927; -4.1250 -3.4845; -4.0625 -3.3762; -4.0000 -3.2679; -3.9375 -3.1597; -3.8750 -3.0514; -3.8125 -2.9432; -3.7500 -2.8349; -3.6875 -2.7267; -3.6250 -2.6184; -3.5625 -2.5102; -3.5000 -2.4019; -3.4375 -2.2937; -3.3200 -2.3364; -3.2575 -2.2282; -3.1401 -2.2709; -3.0776 -2.1627; -3.0151 -2.0544; -2.8976 -2.0972; -2.8351 -1.9889; -2.7177 -2.0317; -2.6552 -1.9234; -2.5927 -1.8152; -2.4752 -1.8579; -2.4127 -1.7497; -2.2952 -1.7924; -2.2327 -1.6842; -2.1153 -1.7269; -2.0528 -1.6187; -1.9903 -1.5104; -1.8728 -1.5532; -1.8103 -1.4449; -1.6928 -1.4877; -1.6303 -1.3794; -1.5678 -1.2712; -1.4504 -1.3139; -1.3879 -1.2057; -1.2704 -1.2484; -1.2079 -1.1402; -1.1454 -1.0319; -1.0280 -1.0747; -0.9655 -0.9664; -0.9030 -0.8581; -0.7855 -0.9009; -0.7230 -0.7926; -0.6055 -0.8354; -0.5430 -0.7271; -0.4805 -0.6189; -0.3631 -0.6616; -0.3006 -0.5534; -0.1831 -0.5961; -0.1206 -0.4879; -0.0581 -0.3796; 0.0593 -0.4224; 0.1218 -0.3141; 0.2393 -0.3569; 0.3018 -0.2486; 0.3643 -0.1404; 0.4818 -0.1831; 0.5443 -0.0749; 0.6617 -0.1176; 0.7242 -0.0094; 0.8417 -0.0521; 0.9042 0.0561; 0.9667 0.1644; 1.0842 0.1216; 1.1467 0.2299; 1.2641 0.1871; 1.3266 0.2954; 1.3891 0.4036; 1.5066 0.3609; 1.5691 0.4691; 1.6316 0.5774; 1.7490 0.5346; 1.8115 0.6429; 1.9290 0.6001; 1.9915 0.7084; 2.0540 0.8166; 2.1715 0.7739; 2.2340 0.8821; 2.3514 0.8394; 2.4139 0.9476; 2.4764 1.0559; 2.5939 1.0131; 2.6564 1.1214; 2.7738 1.0786; 2.8363 1.1869; 2.9538 1.1441; 3.0163 1.2524; 3.0788 1.3606; 3.1963 1.3179; 3.2588 1.4261; 3.3762 1.3834; 3.4387 1.4916; 3.5562 1.4489; 3.6187 1.5571; 3.6812 1.6654; 3.7987 1.6227; 3.8612 1.7309; 3.9786 1.6882; 4.0411 1.7964; 4.1036 1.9047; 4.2211 1.8619; 4.2836 1.9702; 4.4010 1.9274; 4.4635 2.0357; 4.5810 1.9929; 4.6435 2.1012; 4.7060 2.2094; 4.8235 2.1667; 4.8860 2.2749; 5.0034 2.2322; 5.0659 2.3404; 5.1834 2.2977; 5.2459 2.4059; 5.3633 2.3632; 5.4258 2.4714; 5.4883 2.5797; 5.6058 2.5369; 5.6683 2.6452; 5.7858 2.6024; 5.8483 2.7107; 5.9657 2.6679; 6.0282 2.7762; 6.1457 2.7334; 6.2082 2.8417; 6.3257 2.7989; 6.3882 2.9072; 6.5056 2.8644; 6.5681 2.9727; 6.6306 3.0809; 6.7481 3.0382; 6.8106 3.1464; 6.9280 3.1037; 6.9905 3.2119; 7.1080 3.1692; 7.1705 3.2774; 7.2880 3.2347; 7.3505 3.3429; 7.4679 3.3002; 7.5304 3.4084; 7.6479 3.3657; 7.7104 3.4739; 7.8278 3.4312; 7.8903 3.5394; 8.0078 3.4967; 8.0703 3.6049; 8.1878 3.5622; 8.2503 3.6704; 8.3677 3.6277; 8.4302 3.7359; 8.5477 3.6932; 8.6102 3.8014; 8.7277 3.7587; 8.7902 3.8669; 8.9076 3.8242; 8.9701 3.9324; 9.0876 3.8897; 9.1501 3.9979; 9.2675 3.9552; 9.3300 4.0634; 9.4475 4.0207; 9.5100 4.1289; 9.3925 4.1717; 9.5100 4.1289; 9.5725 4.2372; 9.6900 4.1944; 9.7400 4.2810; 9.7165 4.2896; 9.7790 4.3978; 9.7833 4.3732; 9.7877 4.3486; 9.6702 4.3914; 9.7877 4.3486; 9.8502 4.4569; 9.9676 4.4141; 10.0301 4.5224; 10.0066 4.5309; 10.0110 4.5063; 10.0735 4.6145; 10.0778 4.5899; 10.1403 4.6982; 10.1446 4.6736; 10.1490 4.6489; 10.2115 4.7572; 10.2158 4.7326; 10.3333 4.6898; 10.3833 4.7764; 10.3598 4.7850; 10.4223 4.8932; 10.3988 4.9018; 10.4613 5.0100; 10.4656 4.9854; 10.5281 5.0937; 10.5325 5.0690; 10.5950 5.1773; 10.5993 5.1527; 10.6618 5.2609; 10.6662 5.2363; 10.7287 5.3446; 10.7330 5.3199; 10.7955 5.4282; 10.7999 5.4036; 10.9173 5.3608; 10.9673 5.4474; 11.0173 5.5340; 10.9938 5.5426; 11.0563 5.6508; 11.0328 5.6594; 11.1503 5.6166; 11.2003 5.7032; 11.1768 5.7118; 11.2393 5.8200; 11.2158 5.8286; 11.2783 5.9368; 11.2826 5.9122; 11.3451 6.0205; 11.3495 5.9958; 11.4670 5.9531; 11.5170 6.0397; 11.5795 6.1479; 11.5560 6.1565; 11.6185 6.2648; 11.7359 6.2220; 11.7984 6.3303; 11.7749 6.3388; 11.6575 6.3816; 11.7749 6.3388; 11.8374 6.4471; 11.8999 6.5553; 11.9043 6.5307; 11.9668 6.6389; 11.9711 6.6143; 12.0336 6.7226; 12.1511 6.6798; 12.2136 6.7881; 12.1901 6.7966; 12.3075 6.7539; 12.3575 6.8405; 12.4200 6.9487; 12.4325 6.9271; 12.4090 6.9356; 12.4715 7.0439; 12.4481 7.0524; 12.5106 7.1607; 12.4871 7.1692; 12.5496 7.2775; 12.5539 7.2529; 12.6164 7.3611; 12.5929 7.3697; 12.6554 7.4779; 12.7729 7.4352; 12.8354 7.5434; 12.8119 7.5520; 12.8744 7.6602; 12.8787 7.6356; 12.9412 7.7439; 12.9177 7.7524; 12.9802 7.8607; 12.9846 7.8360; 13.0471 7.9443; 13.0514 7.9197; 13.1139 8.0279; 13.1183 8.0033; 13.1808 8.1116; 13.1851 8.0869; 13.2476 8.1952; 13.3651 8.1524; 13.4276 8.2607; 13.4041 8.2692; 13.4666 8.3775; 13.4709 8.3529; 13.3534 8.3956; 13.4709 8.3529; 13.5334 8.4611; 13.6509 8.4184; 13.7134 8.5266; 13.8308 8.4839; 13.8933 8.5921; 13.8698 8.6007; 13.9323 8.7089; 13.9367 8.6843; 13.9992 8.7926; 14.1166 8.7498; 14.0931 8.7584; 14.1556 8.8666; 14.2731 8.8239; 14.3356 8.9321; 14.3121 8.9407; 14.4296 8.8979; 14.4921 9.0062; 14.4686 9.0147; 14.5311 9.1230; 14.5546 9.1144; 14.6720 9.0717; 14.7345 9.1799; 14.7110 9.1885; 14.7735 9.2967; 14.7970 9.2882; 14.9145 9.2454; 14.9770 9.3537; 14.9535 9.3622; 14.9300 9.3708; 14.9925 9.4790; 15.1100 9.4363; 15.1725 9.5445; 15.1490 9.5531; 15.2115 9.6613; 15.1880 9.6699; 15.2505 9.7781; 15.2548 9.7535; 15.3173 9.8618; 15.3217 9.8372; 15.3842 9.9454; 15.3885 9.9208; 15.4510 10.0290; 15.4275 10.0376; 15.4900 10.1458; 15.4665 10.1544; 15.5290 10.2627; 15.5055 10.2712; 15.6230 10.2285; 15.6855 10.3367; 15.6620 10.3453; 15.7245 10.4535; 15.7010 10.4621; 15.7635 10.5703; 15.7400 10.5789; 15.7165 10.5874; 15.7790 10.6957; 15.7555 10.7042; 15.7320 10.7128; 15.7945 10.8210; 15.7711 10.8296; 15.8336 10.9378; 15.8101 10.9464; 15.7866 10.9549
2, -5.0000 -5.0000; -4.9375 -4.8917; -4.8750 -4.7835; -4.8125 -4.6752; -4.7500 -4.5670; -4.6875 -4.4587; -4.6250 -4.3505; -4.5625 -4.2422; -4.5000 -4.1340; -4.4375 -4.0257; -4.3750 -3.9175; -4.3125 -3.8092; -4.2500 -3.7010; -4.1875 -3.5927; -4.1250 -3.4845; -4.0625 -3.3762; -4.0000 -3.2679; -3.9375 -3.1597; -3.8750 -3.0514; -3.8125 -2.9432; -3.7500 -2.8349; -3.6875 -2.7267; -3.6250 -2.6184; -3.5625 -2.5102; -3.5000 -2.4019; -3.4375 -2.2937; -3.3200 -2.3364; -3.2575 -2.2282; -3.1401 -2.2709; -3.0776 -2.1627; -3.0151 -2.0544; -2.8976 -2.0972; -2.8351 -1.9889; -2.7177 -2.0317; -2.6552 -1.9234; -2.5927 -1.8152; -2.4752 -1.8579; -2.4127 -1.7497; -2.2952 -1.7924; -2.2327 -1.6842; -2.1153 -1.7269; -2.0528 -1.6187; -1.9903 -1.5104; -1.8728 -1.5532; -1.8103 -1.4449; -1.6928 -1.4877; -1.6303 -1.3794; -1.5678 -1.2712; -1.4504 -1.3139; -1.3879 -1.2057; -1.2704 -1.2484; -1.2079 -1.1402; -1.1454 -1.0319; -1.0280 -1.0747; -0.9655 -0.9664; -0.9030 -0.8581; -0.7855 -0.9009; -0.7230 -0.7926; -0.6055 -0.8354; -0.5430 -0.7271; -0.4805 -0.6189; -0.3631 -0.6616; -0.3006 -0.5534; -0.1831 -0.5961; -0.1206 -0.4879; -0.0581 -0.3796; 0.0593 -0.4224; 0.1218 -0.3141; 0.2393 -0.3569; 0.3018 -0.2486; 0.3643 -0.1404; 0.4818 -0.1831; 0.5443 -0.0749; 0.6617 -0.1176; 0.7242 -0.0094; 0.7867 0.0989; 0.9042 0.0561; 0.9667 0.1644; 1.0842 0.1216; 1.1467 0.2299; 1.2092 0.3381; 1.3266 0.2954; 1.3891 0.4036; 1.5066 0.3609; 1.5691 0.4691; 1.6316 0.5774; 1.7490 0.5346; 1.8115 0.6429; 1.9290 0.6001; 1.9915 0.7084; 2.0540 0.8166; 2.1715 0.7739; 2.2340 0.8821; 2.3514 0.8394; 2.4139 0.9476; 2.4764 1.0559; 2.5939 1.0131; 2.6564 1.1214; 2.7738 1.0786; 2.8363 1.1869; 2.9538 1.1441; 3.0163 1.2524; 3.0788 1.3606; 3.1963 1.3179; 3.2588 1.4261; 3.3762 1.3834; 3.4387 1.4916; 3.5562 1.4489; 3.6187 1.5571; 3.6812 1.6654; 3.7987 1.6227; 3.8612 1.7309; 3.9786 1.6882; 4.0411 1.7964; 4.1036 1.9047; 4.2211 1.8619; 4.2836 1.9702; 4.4010 1.9274; 4.4635 2.0357; 4.5810 1.9929; 4.6435 2.1012; 4.7060 2.2094; 4.8235 2.1667; 4.8860 2.2749; 5.0034 2.2322; 5.0659 2.3404; 5.1834 2.2977; 5.2459 2.4059; 5.3084 2.5142; 5.4258 2.4714; 5.4883 2.5797; 5.6058 2.5369; 5.6683 2.6452; 5.7858 2.6024; 5.8483 2.7107; 5.9657 2.6679; 6.0282 2.7762; 6.1457 2.7334; 6.2082 2.8417; 6.3257 2.7989; 6.3882 2.9072; 6.4507 3.0154; 6.5681 2.9727; 6.6306 3.0809; 6.7481 3.0382; 6.8106 3.1464; 6.9280 3.1037; 6.9905 3.2119; 7.1080 3.1692; 7.1705 3.2774; 7.2880 3.2347; 7.3505 3.3429; 7.4679 3.3002; 7.5304 3.4084; 7.5929 3.5167; 7.7104 3.4739; 7.7729 3.5822; 7.8903 3.5394; 7.9528 3.6477; 8.0703 3.6049; 8.1328 3.7132; 8.2503 3.6704; 8.3128 3.7787; 8.4302 3.7359; 8.4927 3.8442; 8.6102 3.8014; 8.6727 3.9097; 8.7902 3.8669; 8.8527 3.9752; 8.9701 3.9324; 9.0326 4.0407; 9.1501 3.9979; 9.1626 4.0196; 9.2251 4.1278; 9.2294 4.1032; 9.3469 4.0605; 9.3969 4.1471; 9.3777 4.1631; 9.3902 4.1415; 9.4402 4.2281; 9.5577 4.1853; 9.6077 4.2719; 9.5885 4.2880; 9.6010 4.3097; 9.6135 4.2880; 9.6635 4.3746; 9.6679 4.3500; 9.7304 4.4582; 9.7347 4.4336; 9.8522 4.3909; 9.9022 4.4775; 9.8830 4.4935; 9.8595 4.5021; 9.9220 4.6103; 9.9264 4.5857; 9.9889 4.6940; 9.9932 4.6694; 9.9976 4.6447; 10.0601 4.7530; 10.0644 4.7284; 10.1269 4.8366; 10.1312 4.8120; 10.1356 4.7874; 10.1981 4.8956; 10.2024 4.8710; 10.3199 4.8283; 10.3699 4.9149; 10.4199 5.0015; 10.4007 5.0175; 10.4632 5.1258; 10.4441 5.1419; 10.4566 5.1202; 10.4691 5.0986; 10.5191 5.1852; 10.5316 5.2068; 10.5816 5.2934; 10.5941 5.2718; 10.6441 5.3584; 10.6206 5.3669; 10.6831 5.4752; 10.6956 5.4535; 10.7581 5.5618; 10.7706 5.5401; 10.8206 5.6267; 10.7971 5.6353; 10.8596 5.7435; 10.8721 5.7219; 10.8846 5.7435; 10.9346 5.8301; 10.9111 5.8387; 10.9736 5.9469; 10.9780 5.9223; 11.0405 6.0306; 11.0170 6.0391; 11.0795 6.1474; 11.0838 6.1228; 11.1463 6.2310; 11.1506 6.2064; 11.2131 6.3146; 11.1897 6.3232; 11.2522 6.4314; 11.2565 6.4068; 11.3190 6.5151; 11.3233 6.4905; 11.3858 6.5987; 11.3623 6.6073; 11.4248 6.7155; 11.4292 6.6909; 11.4917 6.7991; 11.4960 6.7745; 11.5585 6.8828; 11.5350 6.8913; 11.5975 6.9996; 11.6019 6.9750; 11.6644 7.0832; 11.6409 7.0918; 11.7034 7.2000; 11.7077 7.1754; 11.7702 7.2837; 11.7467 7.2922; 11.8092 7.4005; 11.8136 7.3758; 11.8761 7.4841; 11.8526 7.4926; 11.9151 7.6009; 11.9194 7.5763; 11.9819 7.6845; 11.9584 7.6931; 12.0209 7.8013; 12.0253 7.7767; 12.0378 7.7984; 12.1003 7.9066; 12.0768 7.9152; 12.1393 8.0234; 12.1436 7.9988; 12.2061 8.1071; 12.2105 8.0824; 12.2730 8.1907; 12.2773 8.1661; 12.2538 8.1746; 12.3163 8.2829; 12.3206 8.2582; 12.3831 8.3665; 12.3875 8.3419; 12.4500 8.4501; 12.4543 8.4255; 12.5168 8.5338; 12.5212 8.5091; 12.5837 8.6174; 12.5602 8.6259; 12.5367 8.6345; 12.5992 8.7428; 12.6035 8.7181; 12.6660 8.8264; 12.6704 8.8018; 12.7329 8.9100; 12.7372 8.8854; 12.7137 8.8940; 12.7762 9.0022; 12.7806 8.9776; 12.8431 9.0858; 12.8474 9.0612; 12.9099 9.1695; 12.9142 9.1448; 12.9767 9.2531; 12.9811 9.2285; 13.0436 9.3367; 13.0479 9.3121; 13.0244 9.3207; 13.0869 9.4289; 13.0913 9.4043; 13.0678 9.4128; 13.1303 9.5211; 13.1346 9.4965; 13.1390 9.4719; 13.2015 9.5801; 13.2058 9.5555; 13.1823 9.5640; 13.2998 9.5213; 13.3498 9.6079; 13.3263 9.6164; 13.3028 9.6250; 13.4203 9.5822; 13.4703 9.6688; 13.4468 9.6774; 13.5093 9.7857; 13.5136 9.7610; 13.4901 9.7696; 13.5526 9.8778; 13.5569 9.8532; 13.5613 9.8286; 13.6238 9.9368; 13.6281 9.9122; 13.6516 9.9037; 13.7141 10.0119; 13.7185 9.9873; 13.7228 9.9627; 13.7853 10.0709; 13.7896 10.0463; 13.7940 10.0217; 13.8565 10.1300; 13.8608 10.1053; 13.8652 10.0807; 13.7477 10.1235; 13.8652 10.0807; 13.9277 10.1890; 13.9512 10.1804; 14.0686 10.1377; 14.0811 10.1593; 14.1436 10.2676
3, -5.0000 -5.0000; -4.9375 -4.8917; -4.8750 -4.7835; -4.8125 -4.6752; -4.7500 -4.5670; -4.6875 -4.4587; -4.6250 -4.3505; -4.5625 -4.2422; -4.5000 -4.1340; -4.4375 -4.0257; -4.3750 -3.9175; -4.3125 -3.8092; -4.2500 -3.7010; -4.1875 -3.5927; -4.1250 -3.4845; -4.0625 -3.3762; -4.0000 -3.2679; -3.9375 -3.1597; -3.8750 -3.0514; -3.8125 -2.9432; -3.7500 -2.8349; -3.6875 -2.7267; -3.6250 -2.6184; -3.5625 -2.5102; -3.5000 -2.4019; -3.4375 -2.2937; -3.3200 -2.3364; -3.2575 -2.2282; -3.1401 -2.2709; -3.0776 -2.1627; -3.0151 -2.0544; -2.8976 -2.0972; -2.8351 -1.9889; -2.7177 -2.0317; -2.6552 -1.9234; -2.5927 -1.8152; -2.4752 -1.8579; -2.4127 -1.7497; -2.2952 -1.7924; -2.2327 -1.6842; -2.1153 -1.7269; -2.0528 -1.6187; -1.9903 -1.5104; -1.8728 -1.5532; -1.8103 -1.4449; -1.6928 -1.4877; -1.6303 -1.3794; -1.5678 -1.2712; -1.4504 -1.3139; -1.3879 -1.2057; -1.2704 -1.2484; -1.2079 -1.1402; -1.1454 -1.0319; -1.0280 -1.0747; -0.9655 -0.9664; -0.9030 -0.8581; -0.7855 -0.9009; -0.7230 -0.7926; -0.6055 -0.8354; -0.5430 -0.7271; -0.4805 -0.6189; -0.3631 -0.6616; -0.3006 -0.5534; -0.1831 -0.5961; -0.1206 -0.4879; -0.0581 -0.3796; 0.0593 -0.4224; 0.1218 -0.3141; 0.2393 -0.3569; 0.3018 -0.2486; 0.3643 -0.1404; 0.4818 -0.1831; 0.5443 -0.0749; 0.6068 0.0334; 0.7242 -0.0094; 0.7867 0.0989; 0.9042 0.0561; 0.9667 0.1644; 1.0292 0.2726; 1.1467 0.2299; 1.2092 0.3381; 1.3266 0.2954; 1.3891 0.4036; 1.4516 0.5119; 1.5691 0.4691; 1.6316 0.5774; 1.7490 0.5346; 1.8115 0.6429; 1.8740 0.7511; 1.9915 0.7084; 2.0540 0.8166; 2.1715 0.7739; 2.2340 0.8821; 2.3514 0.8394; 2.4139 0.9476; 2.4764 1.0559; 2.5939 1.0131; 2.6564 1.1214; 2.7738 1.0786; 2.8363 1.1869; 2.8988 1.2951; 3.0163 1.2524; 3.0788 1.3606; 3.1963 1.3179; 3.2588 1.4261; 3.3213 1.5344; 3.4387 1.4916; 3.5012 1.5999; 3.6187 1.5571; 3.6812 1.6654; 3.7987 1.6227; 3.8612 1.7309; 3.9786 1.6882; 4.0411 1.7964; 4.1036 1.9047; 4.2211 1.8619; 4.2836 1.9702; 4.4010 1.9274; 4.4635 2.0357; 4.5260 2.1439; 4.6435 2.1012; 4.7060 2.2094; 4.8235 2.1667; 4.8860 2.2749; 5.0034 2.2322; 5.0659 2.3404; 5.1834 2.2977; 5.2459 2.4059; 5.3084 2.5142; 5.4258 2.4714; 5.4883 2.5797; 5.6058 2.5369; 5.6683 2.6452; 5.7858 2.6024; 5.8483 2.7107; 5.9657 2.6679; 6.0282 2.7762; 6.1457 2.7334; 6.2082 2.8417; 6.2707 2.9499; 6.3882 2.9072; 6.4507 3.0154; 6.5681 2.9727; 6.6306 3.0809; 6.7481 3.0382; 6.8106 3.1464; 6.9280 3.1037; 6.9905 3.2119; 7.1080 3.1692; 7.1705 3.2774; 7.2880 3.2347; 7.3505 3.3429; 7.4679 3.3002; 7.5304 3.4084; 7.5929 3.5167; 7.7104 3.4739; 7.7729 3.5822; 7.8903 3.5394; 7.9528 3.6477; 8.0703 3.6049; 8.1328 3.7132; 8.2503 3.6704; 8.3128 3.7787; 8.4302 3.7359; 8.4927 3.8442; 8.6102 3.8014; 8.7277 3.7587; 8.7902 3.8669; 8.9076 3.8242; 8.9701 3.9324; 9.0326 4.0407; 9.1501 3.9979; 9.2126 4.1062; 9.3300 4.0634; 9.3925 4.1717; 9.5100 4.1289; 9.5725 4.2372; 9.6900 4.1944; 9.7857 4.2748; 9.8815 4.3551; 9.8858 4.3305; 9.9816 4.4109; 9.9859 4.3862; 10.0484 4.2780; 10.0984 4.3646; 10.1484 4.4512; 10.1293 4.4673; 10.2250 4.5476; 10.2375 4.5260; 10.2500 4.5043; 10.3000 4.5909; 10.3125 4.5693; 10.3250 4.5476; 10.4016 4.6119; 10.4782 4.6762; 10.4907 4.6545; 10.5407 4.7411; 10.5532 4.7195; 10.6032 4.8061; 10.6157 4.7844; 10.6657 4.8710; 10.6782 4.8494; 10.7282 4.9360; 10.7091 4.9520; 10.7216 4.9737; 10.7982 5.0380; 10.8482 5.1246; 10.8290 5.1406; 10.8415 5.1190; 10.8540 5.0973; 10.9040 5.1839; 10.9540 5.2706; 10.9665 5.2489; 10.9790 5.2273; 11.0290 5.3139; 11.0915 5.4221; 11.1040 5.4005; 11.1665 5.5087; 11.1790 5.4871; 11.1915 5.4654; 11.2873 5.5458; 11.2681 5.5618; 11.3639 5.6422; 11.3764 5.6205; 11.4530 5.6848; 11.5296 5.7491; 11.5796 5.8357; 11.5921 5.8140; 11.6421 5.9006; 11.6546 5.8790; 11.7046 5.9656; 11.7171 5.9872; 11.7937 6.0515; 11.8062 6.0732; 11.8828 6.1374; 11.8953 6.1591; 11.9911 6.2394; 12.0036 6.2178; 12.0536 6.3044; 12.0661 6.2827; 12.1427 6.3470; 12.1927 6.4336; 12.2052 6.4120; 12.2677 6.5202; 12.2802 6.4986; 12.3759 6.5789; 12.4384 6.6872; 12.4509 6.6655; 12.4634 6.6872; 12.5592 6.7675; 12.5717 6.7459; 12.6217 6.8325; 12.6842 6.9407; 12.6967 6.9191; 12.7592 7.0273; 12.7635 7.0027; 12.8260 7.1110; 12.8304 7.0863; 12.8929 7.1946; 13.0103 7.1519; 13.0603 7.2385; 13.0728 7.2168; 13.1228 7.3034; 13.1728 7.3900; 13.1537 7.4061; 13.2162 7.5143; 13.2287 7.4927; 13.2412 7.4710; 13.2912 7.5576; 13.3037 7.5793; 13.3662 7.6875; 13.3787 7.6659; 13.3912 7.6442; 13.4412 7.7308; 13.4537 7.7092; 13.4662 7.7308; 13.5287 7.8391; 13.5412 7.8174; 13.5537 7.8391; 13.6162 7.9473; 13.6205 7.9227; 13.6330 7.9011; 13.6955 8.0093; 13.6999 7.9847; 13.7624 8.0930; 13.7667 8.0683; 13.7710 8.0437; 13.8335 8.1520; 13.8379 8.1274; 13.9553 8.0846; 14.0053 8.1712; 14.0178 8.1496; 14.0303 8.1712; 14.0928 8.2795; 14.1053 8.2578; 14.1178 8.2362; 14.1678 8.3228; 14.1803 8.3011; 14.2428 8.4094; 14.2553 8.3877; 14.2678 8.3661; 14.3303 8.4743; 14.3428 8.4527; 14.3553 8.4310; 14.4178 8.5393; 14.4303 8.5176; 14.4428 8.4960; 14.5053 8.6042; 14.5178 8.5826; 14.5303 8.5609; 14.5803 8.6475; 14.5928 8.6259; 14.6053 8.6042; 14.6553 8.6908; 14.6678 8.6692; 14.6803 8.6475; 14.7303 8.7341; 14.7428 8.7125; 14.7553 8.7341; 14.8178 8.8424; 14.8303 8.8207; 14.8428 8.7991; 14.8553 8.8207; 14.9178 8.9290; 14.9222 8.9044; 14.9347 8.8827; 14.9472 8.8611; 15.0097 8.9693; 15.0222 8.9477; 15.0347 8.9260; 15.0972 9.0343; 15.1097 9.0126; 15.1222 8.9910; 15.1347 8.9693; 15.1972 9.0776; 15.2015 9.0529; 15.2059 9.0283; 15.2684 9.1366; 15.2727 9.1120; 15.2770 9.0873; 15.2814 9.0627; 15.3439 9.1710; 15.3482 9.1463; 15.3526 9.1217; 15.4700 9.0790; 15.5200 9.1656; 15.5325 9.1439; 15.5450 9.1223; 15.5950 9.2089; 15.6075 9.1872
