1, -1.3820 -0.0202; -1.2645 -0.0630; -1.1470 -0.1057; -1.0296 -0.1485; -0.9121 -0.1912; -0.7947 -0.2340; -0.6772 -0.2767; -0.5597 -0.3195; -0.4423 -0.3622; -0.3248 -0.4050; -0.2074 -0.4477; -0.0899 -0.4905; 0.0276 -0.5332; 0.1450 -0.5760; 0.2625 -0.6187; 0.3800 -0.6615; 0.4974 -0.7042; 0.6149 -0.7470; 0.7323 -0.7897; 0.8498 -0.8325; 0.9673 -0.8753; 1.0847 -0.9180; 1.2022 -0.9608; 1.3197 -1.0035; 1.4371 -1.0463; 1.5546 -1.0890; 1.6720 -1.1318; 1.7895 -1.1745; 1.9070 -1.2173; 2.0244 -1.2600; 2.1419 -1.3028; 2.2593 -1.3455; 2.3768 -1.3883; 2.4943 -1.4310; 2.6117 -1.4738; 2.7292 -1.5165; 2.8467 -1.5593; 2.9641 -1.6020; 3.0816 -1.6448; 3.1990 -1.6876; 3.3165 -1.7303; 3.4340 -1.7731; 3.5514 -1.8158; 3.6689 -1.8586; 3.7863 -1.9013; 3.9038 -1.9441; 4.0213 -1.9868; 4.1387 -2.0296; 4.2562 -2.0723; 4.3737 -2.1151; 4.4911 -2.1578; 4.6086 -2.2006; 4.7260 -2.2433; 4.8435 -2.2861; 4.9610 -2.3288; 5.0784 -2.3716; 5.1959 -2.4143; 5.3133 -2.4571; 5.4308 -2.4998; 5.5483 -2.5426; 5.6657 -2.5854; 5.7832 -2.6281; 5.9007 -2.6709; 6.0181 -2.7136; 6.1356 -2.7564; 6.1573 -2.8795; 6.2747 -2.9222; 6.3922 -2.9650; 6.5097 -2.9222; 6.6271 -2.8795; 6.7446 -2.8367; 6.8621 -2.7940; 6.9246 -2.9022; 6.9871 -3.0105; 7.0496 -3.1187; 7.1121 -3.0105; 7.2078 -2.9301; 7.3036 -2.8498; 7.3993 -2.7694; 7.4618 -2.8777; 7.4493 -2.8560; 7.5451 -2.7757; 7.6408 -2.6953; 7.5783 -2.5871; 7.5908 -2.6087; 7.6033 -2.6304; 7.5908 -2.6087; 7.6866 -2.5284; 7.6241 -2.4201; 7.6366 -2.4418; 7.6491 -2.4634; 7.5866 -2.3552; 7.6491 -2.4634; 7.5866 -2.3552; 7.6823 -2.2748; 7.7781 -2.1945; 7.8406 -2.3027; 7.7781 -2.1945; 7.8406 -2.0862; 7.9031 -2.1945; 7.8406 -2.0862; 7.9031 -2.1945; 7.9656 -2.0862; 8.0614 -2.0059; 8.1239 -1.8976; 8.1364 -1.9193; 8.1489 -1.9409; 8.0864 -1.8327; 8.1489 -1.9409; 8.0864 -1.8327; 8.1489 -1.7244; 8.2114 -1.8327; 8.1489 -1.7244; 8.2114 -1.6162; 8.2739 -1.7244; 8.2114 -1.6162; 8.2739 -1.5079; 8.3364 -1.6162; 8.2739 -1.5079; 8.3364 -1.3997; 8.3989 -1.5079; 8.3364 -1.3997; 8.3989 -1.2914; 8.4614 -1.3997; 8.5239 -1.2914; 8.5864 -1.1831; 8.6489 -1.2914; 8.7114 -1.3997; 8.7739 -1.2914; 8.8364 -1.1831; 8.8989 -1.2914; 8.8364 -1.1831; 8.8989 -1.0749; 8.9614 -1.1831; 8.8989 -1.0749; 8.9614 -0.9666; 9.0239 -1.0749; 8.9614 -0.9666; 9.0239 -0.8584; 9.0864 -0.9666; 9.1489 -1.0749; 9.2114 -0.9666; 9.2739 -0.8584; 9.3364 -0.7501; 9.3989 -0.8584; 9.4614 -0.9666; 9.5239 -0.8584; 9.5864 -0.7501; 9.6489 -0.8584; 9.5864 -0.7501; 9.6489 -0.6419; 9.7114 -0.7501; 9.6489 -0.6419; 9.7114 -0.5336; 9.7739 -0.6419; 9.8364 -0.7501; 9.8989 -0.6419; 9.9614 -0.5336; 10.0239 -0.4254; 10.0864 -0.5336; 10.0989 -0.5553; 10.1614 -0.4470; 10.2239 -0.3388; 10.2364 -0.3604; 10.2489 -0.3821; 10.3114 -0.4903; 10.3739 -0.3821; 10.4364 -0.2738; 10.4989 -0.3821; 10.5114 -0.4037; 10.5739 -0.2955; 10.6364 -0.1872; 10.6989 -0.2955; 10.7114 -0.3171; 10.7739 -0.2089; 10.8364 -0.1006; 10.8989 -0.2089; 10.8864 -0.1872; 10.9489 -0.0790; 11.0114 0.0293; 11.0239 0.0076; 11.0364 -0.0140; 11.0489 -0.0357; 11.1114 0.0726; 11.1739 -0.0357; 11.1864 -0.0573; 11.2489 0.0509; 11.3114 0.1592; 11.3239 0.1375; 11.3364 0.1159; 11.3989 0.2241; 11.4114 0.2025; 11.4239 0.1808; 11.4864 0.2891; 11.4989 0.2674; 11.5114 0.2458; 11.5739 0.3540; 11.6364 0.4623; 11.6489 0.4406; 11.6614 0.4190; 11.6739 0.3973; 11.7364 0.5056; 11.7989 0.6139; 11.8114 0.5922; 11.8239 0.5706; 11.8364 0.5922; 11.8989 0.7005; 11.9614 0.8087; 11.9739 0.7871; 11.9864 0.7654; 11.9989 0.7871; 12.0614 0.8953; 12.1239 1.0036; 12.1364 0.9819; 12.1489 0.9603; 12.1614 0.9819; 12.2239 1.0902; 12.2364 1.1118; 12.2989 1.2201; 12.3114 1.1984; 12.3239 1.1768; 12.3864 1.2850; 12.3989 1.3067; 12.4614 1.4149; 12.4739 1.3933; 12.4864 1.3716; 12.5489 1.4799; 12.6114 1.5881; 12.6239 1.5665; 12.6364 1.5448; 12.6489 1.5665; 12.7114 1.6747; 12.7739 1.7830; 12.7864 1.7613; 12.7989 1.7830; 12.8614 1.8912; 12.9239 1.9995; 12.9364 1.9778; 12.9489 1.9562; 12.9614 1.9778; 13.0239 2.0861; 13.0864 2.1944; 13.0989 2.1727; 13.1114 2.1510; 13.1239 2.1727; 13.1864 2.2810; 13.2489 2.3892; 13.2614 2.3676; 13.2739 2.3459; 13.3364 2.4542; 13.3989 2.5624; 13.4114 2.5408; 13.4239 2.5191; 13.4864 2.6274; 13.4989 2.6490; 13.5614 2.7573; 13.5739 2.7356; 13.5864 2.7140; 13.6489 2.8222; 13.7114 2.9305; 13.7239 2.9088; 13.7364 2.9305; 13.7989 3.0387; 13.8114 3.0604; 13.8739 3.1686; 13.8864 3.1470; 13.8989 3.1686; 13.9614 3.2769; 13.9739 3.2985; 14.0364 3.4068; 14.0489 3.3851; 14.0614 3.4068; 14.1239 3.5150; 14.1364 3.4934; 14.1489 3.5150; 14.2114 3.6233; 14.2239 3.6449; 14.2864 3.7532; 14.2989 3.7315; 14.3114 3.7532; 14.3739 3.8614; 14.3864 3.8831; 14.4489 3.9914; 14.4614 3.9697; 14.4739 3.9481; 14.4864 3.9697; 14.5489 4.0780; 14.6114 4.1862; 14.6239 4.1646; 14.6364 4.1429; 14.6989 4.2512; 14.7114 4.2728; 14.7739 4.3811; 14.7864 4.3594; 14.7989 4.3378; 14.8614 4.4460; 14.9239 4.5543; 14.9364 4.5326; 14.9489 4.5110; 14.9614 4.5326; 15.0239 4.6409; 15.0864 4.7491; 15.0989 4.7275; 15.1114 4.7058; 15.1739 4.8141; 15.2364 4.9223; 15.2129 4.9309; 15.2254 4.9092; 15.2379 4.8876; 15.3004 4.9958; 15.3629 5.1041; 15.3394 5.1126; 15.4019 5.2209; 15.3784 5.2294; 15.2609 5.2722; 15.1435 5.3149; 15.2060 5.4232; 15.2685 5.5315; 15.1510 5.5742; 15.2135 5.6825; 15.2760 5.7907; 15.2885 5.7691; 15.3010 5.7474; 15.3635 5.6392; 15.4260 5.7474; 15.4885 5.8557; 15.5510 5.9639; 15.5275 5.9725; 15.5900 6.0807; 15.5665 6.0893; 15.6290 6.1975; 15.6055 6.2061; 15.6680 6.3143; 15.6445 6.3229; 15.7070 6.4311; 15.6835 6.4397; 15.7460 6.5479; 15.7225 6.5565; 15.6051 6.5992; 15.6676 6.7075; 15.5501 6.7502; 15.6676 6.7075; 15.6801 6.6858; 15.7426 6.7941; 15.8051 6.9023; 15.7816 6.9109; 15.6641 6.9536; 15.7266 7.0619; 15.8441 7.0191; 15.8566 6.9975
2, -1.3820 -0.0202; -1.2645 -0.0630; -1.1470 -0.1057; -1.0296 -0.1485; -0.9121 -0.1912; -0.7947 -0.2340; -0.6772 -0.2767; -0.5597 -0.3195; -0.4423 -0.3622; -0.3248 -0.4050; -0.2074 -0.4477; -0.0899 -0.4905; 0.0276 -0.5332; 0.1450 -0.5760; 0.2625 -0.6187; 0.3800 -0.6615; 0.4974 -0.7042; 0.6149 -0.7470; 0.7323 -0.7897; 0.8498 -0.8325; 0.9673 -0.8753; 1.0847 -0.9180; 1.2022 -0.9608; 1.3197 -1.0035; 1.4371 -1.0463; 1.5546 -1.0890; 1.6720 -1.1318; 1.7895 -1.1745; 1.9070 -1.2173; 2.0244 -1.2600; 2.1419 -1.3028; 2.2593 -1.3455; 2.3768 -1.3883; 2.4943 -1.4310; 2.6117 -1.4738; 2.7292 -1.5165; 2.8467 -1.5593; 2.9641 -1.6020; 3.0816 -1.6448; 3.1990 -1.6876; 3.3165 -1.7303; 3.4340 -1.7731; 3.5514 -1.8158; 3.6689 -1.8586; 3.7863 -1.9013; 3.9038 -1.9441; 4.0213 -1.9868; 4.1387 -2.0296; 4.2562 -2.0723; 4.3737 -2.1151; 4.4911 -2.1578; 4.6086 -2.2006; 4.7260 -2.2433; 4.8435 -2.2861; 4.9610 -2.3288; 5.0784 -2.3716; 5.1959 -2.4143; 5.3133 -2.4571; 5.4308 -2.4998; 5.5483 -2.5426; 5.6657 -2.5854; 5.7832 -2.6281; 5.9007 -2.6709; 6.0181 -2.7136; 6.1356 -2.7564; 6.2530 -2.7991; 6.3705 -2.7564; 6.4880 -2.7991; 6.6054 -2.7564; 6.7229 -2.7136; 6.8403 -2.6709; 6.9578 -2.6281; 7.0753 -2.5854; 7.0988 -2.5768; 7.2162 -2.5341; 7.2287 -2.5557; 7.2412 -2.5774; 7.2537 -2.5990; 7.2662 -2.6207; 7.3287 -2.7289; 7.3912 -2.8372; 7.4870 -2.7568; 7.5827 -2.6765; 7.6785 -2.5961; 7.7742 -2.5158; 7.8700 -2.4354; 7.8892 -2.4193; 7.9849 -2.3390; 7.9974 -2.3607; 8.0099 -2.3823; 8.0349 -2.4256; 8.0599 -2.3823; 8.1365 -2.3180; 8.2131 -2.2537; 8.2897 -2.1895; 8.3089 -2.1734; 8.3855 -2.1091; 8.4046 -2.0930; 8.4812 -2.0288; 8.5004 -2.0127; 8.5195 -1.9966; 8.5387 -1.9806; 8.6153 -1.9163; 8.6278 -1.8946; 8.6403 -1.8730; 8.6594 -1.8569; 8.6786 -1.8408; 8.7552 -1.7766; 8.7677 -1.7549; 8.7802 -1.7333; 8.7927 -1.7116; 8.8118 -1.6955; 8.9076 -1.6152; 8.9201 -1.5935; 8.9326 -1.5719; 8.9451 -1.5502; 8.9576 -1.5286; 8.9701 -1.5069; 8.9893 -1.4909; 9.0850 -1.4105; 9.0975 -1.4322; 9.1100 -1.4538; 9.1225 -1.4322; 9.1725 -1.3456; 9.1850 -1.3239; 9.2475 -1.2157; 9.2600 -1.2373; 9.2725 -1.2590; 9.2850 -1.2806; 9.2975 -1.2590; 9.3600 -1.1507; 9.3725 -1.1724; 9.3850 -1.1940; 9.3975 -1.1724; 9.4933 -1.0920; 9.5558 -0.9838; 9.5683 -1.0054; 9.5808 -1.0271; 9.5933 -1.0487; 9.6058 -1.0271; 9.7015 -0.9467; 9.7640 -0.8385; 9.7765 -0.8601; 9.7890 -0.8818; 9.8015 -0.9034; 9.8140 -0.8818; 9.9098 -0.8014; 9.9723 -0.6932; 9.9848 -0.7148; 9.9973 -0.7365; 10.0098 -0.7581; 10.0223 -0.7798; 10.0848 -0.6715; 10.1473 -0.5633; 10.1598 -0.5849; 10.1723 -0.6066; 10.1848 -0.6282; 10.1973 -0.6066; 10.2930 -0.5262; 10.3555 -0.4180; 10.3680 -0.4396; 10.3805 -0.4613; 10.3930 -0.4829; 10.4055 -0.4613; 10.5013 -0.3809; 10.5638 -0.2727; 10.5763 -0.2943; 10.5888 -0.3160; 10.6013 -0.3376; 10.6638 -0.2294; 10.7263 -0.3376; 10.7388 -0.3160; 10.8345 -0.2356; 10.8970 -0.1274; 10.9095 -0.1490; 10.9220 -0.1707; 10.9345 -0.1923; 10.9970 -0.0841; 11.0595 0.0242; 11.0720 0.0025; 11.0845 -0.0191; 11.0970 -0.0408; 11.1595 0.0675; 11.2220 -0.0408; 11.2345 -0.0624; 11.2970 0.0458; 11.3595 0.1541; 11.3720 0.1325; 11.3845 0.1108; 11.3970 0.1325; 11.4595 0.2407; 11.5220 0.1325; 11.5345 0.1541; 11.5970 0.2624; 11.6595 0.3706; 11.6720 0.3490; 11.6845 0.3273; 11.6970 0.3490; 11.7595 0.4572; 11.7720 0.4356; 11.7845 0.4139; 11.7970 0.4356; 11.8595 0.5438; 11.8720 0.5222; 11.8845 0.5005; 11.8970 0.5222; 11.9595 0.6304; 12.0220 0.7387; 12.0345 0.7170; 12.0470 0.6954; 12.0595 0.7170; 12.1220 0.8253; 12.1345 0.8469; 12.1970 0.9552; 12.2095 0.9335; 12.2220 0.9119; 12.2345 0.9335; 12.2970 1.0418; 12.3095 1.0634; 12.3720 1.1717; 12.3845 1.1933; 12.4470 1.3016; 12.4595 1.2799; 12.4720 1.2583; 12.4845 1.2799; 12.5470 1.3882; 12.5595 1.4098; 12.6220 1.5181; 12.6345 1.4964; 12.6470 1.4748; 12.6595 1.4964; 12.7220 1.6047; 12.7845 1.7129; 12.7970 1.7346; 12.8595 1.8429; 12.8720 1.8212; 12.8845 1.7996; 12.8970 1.8212; 12.9595 1.9295; 12.9720 1.9511; 13.0345 2.0594; 13.0470 2.0810; 13.1095 2.1893; 13.1220 2.2109; 13.1345 2.2326; 13.1970 2.3408; 13.2095 2.3625; 13.2220 2.3841; 13.2345 2.4058; 13.2970 2.5140; 13.3095 2.5357; 13.3220 2.5573; 13.3845 2.6656; 13.3970 2.6872; 13.4095 2.7089; 13.4220 2.7305; 13.4845 2.8388; 13.4970 2.8604; 13.5095 2.8821; 13.5720 2.9903; 13.5845 3.0120; 13.5970 3.0336; 13.6595 3.1419; 13.6720 3.1635; 13.6845 3.1852; 13.7470 3.2934; 13.7595 3.3151; 13.7720 3.3367; 13.7845 3.3584; 13.8470 3.4667; 13.8595 3.4883; 13.8720 3.5100; 13.8845 3.5316; 13.9470 3.6399; 13.9595 3.6615; 13.9720 3.6832; 13.9845 3.7048; 14.0470 3.8131; 14.0595 3.8347; 14.0720 3.8564; 14.0845 3.8780; 14.0970 3.8997; 14.1095 3.9213; 14.1720 4.0296; 14.1845 4.0512; 14.1970 4.0729; 14.2095 4.0945; 14.2720 4.2028; 14.2845 4.2244; 14.2970 4.2461; 14.3095 4.2677; 14.3720 4.3760; 14.3845 4.3976; 14.3970 4.4193; 14.4095 4.4409; 14.4220 4.4626; 14.4345 4.4842; 14.4970 4.5925; 14.5095 4.6141; 14.5220 4.6358; 14.5345 4.6574; 14.5470 4.6791; 14.6095 4.7873; 14.6220 4.8090; 14.6345 4.8306; 14.6470 4.8523; 14.7095 4.9605; 14.7220 4.9822; 14.7345 5.0038; 14.7470 5.0255; 14.7595 5.0471; 14.7720 5.0688; 14.7845 5.0904; 14.7970 5.1121; 14.8095 5.1337; 14.8220 5.1554; 14.8345 5.1771; 14.8470 5.1987; 14.8595 5.2204; 14.8720 5.2420; 14.8845 5.2637; 14.8970 5.2853; 14.9095 5.3070; 14.9220 5.3286; 14.9845 5.4369; 14.9970 5.4152; 15.0095 5.3936; 15.0220 5.3719; 15.0345 5.3936; 15.0970 5.5018; 15.1095 5.5235; 15.1220 5.5451; 15.1345 5.5668; 15.1470 5.5884; 15.1595 5.6101; 15.1720 5.6317; 15.1845 5.6534; 15.1970 5.6750; 15.2095 5.6967; 15.2220 5.7183; 15.2345 5.7400; 15.2470 5.7616; 15.2595 5.7833; 15.2720 5.8049; 15.2845 5.8266; 15.2970 5.8482; 15.3095 5.8699; 15.3220 5.8915; 15.3345 5.9132; 15.3470 5.9348
3, -1.3820 -0.0202; -1.2645 -0.0630; -1.1470 -0.1057; -1.0296 -0.1485; -0.9121 -0.1912; -0.7947 -0.2340; -0.6772 -0.2767; -0.5597 -0.3195; -0.4423 -0.3622; -0.3248 -0.4050; -0.2074 -0.4477; -0.0899 -0.4905; 0.0276 -0.5332; 0.1450 -0.5760; 0.2625 -0.6187; 0.3800 -0.6615; 0.4974 -0.7042; 0.6149 -0.7470; 0.7323 -0.7897; 0.8498 -0.8325; 0.9673 -0.8753; 1.0847 -0.9180; 1.2022 -0.9608; 1.3197 -1.0035; 1.4371 -1.0463; 1.5546 -1.0890; 1.6720 -1.1318; 1.7895 -1.1745; 1.9070 -1.2173; 2.0244 -1.2600; 2.1419 -1.3028; 2.2593 -1.3455; 2.3768 -1.3883; 2.4943 -1.4310; 2.6117 -1.4738; 2.7292 -1.5165; 2.8467 -1.5593; 2.9641 -1.6020; 3.0816 -1.6448; 3.1990 -1.6876; 3.3165 -1.7303; 3.4340 -1.7731; 3.5514 -1.8158; 3.6689 -1.8586; 3.7863 -1.9013; 3.9038 -1.9441; 4.0213 -1.9868; 4.1387 -2.0296; 4.2562 -2.0723; 4.3737 -2.1151; 4.4911 -2.1578; 4.6086 -2.2006; 4.7260 -2.2433; 4.8435 -2.2861; 4.9610 -2.3288; 5.0784 -2.3716; 5.1959 -2.4143; 5.3133 -2.4571; 5.4308 -2.4998; 5.5483 -2.5426; 5.6657 -2.5854; 5.7832 -2.6281; 5.9007 -2.6709; 6.0181 -2.7136; 6.1356 -2.7564; 6.2530 -2.7136; 6.3705 -2.7564; 6.4880 -2.7136; 6.6054 -2.6709; 6.7229 -2.6281; 6.8403 -2.5854; 6.9578 -2.5426; 7.0753 -2.4998; 7.0988 -2.4913; 7.2162 -2.4485; 7.2397 -2.4400; 7.3572 -2.3972; 7.3807 -2.3887; 7.4042 -2.3801; 7.4277 -2.3716; 7.5451 -2.3288; 7.5686 -2.3203; 7.5921 -2.3117; 7.6112 -2.2957; 7.7070 -2.2153; 7.7305 -2.2068; 7.7496 -2.1907; 7.7688 -2.1746; 7.8646 -2.0943; 7.8880 -2.0857; 7.9072 -2.0697; 7.9263 -2.0536; 7.9455 -2.0375; 8.0413 -1.9572; 8.0604 -1.9411; 8.0796 -1.9250; 8.0987 -1.9090; 8.1945 -1.8286; 8.2136 -1.8125; 8.2328 -1.7965; 8.2519 -1.7804; 8.2711 -1.7643; 8.3668 -1.6840; 8.3860 -1.6679; 8.4051 -1.6518; 8.4243 -1.6358; 8.5200 -1.5554; 8.5325 -1.5771; 8.5450 -1.5987; 8.5575 -1.6204; 8.6200 -1.7286; 8.7158 -1.6483; 8.7924 -1.5840; 8.8690 -1.5197; 8.9456 -1.4555; 9.0222 -1.3912; 9.0414 -1.3751; 9.1180 -1.3108; 9.1371 -1.2948; 9.1563 -1.2787; 9.2329 -1.2144; 9.2454 -1.2361; 9.2579 -1.2577; 9.2704 -1.2794; 9.3470 -1.2151; 9.4236 -1.1508; 9.4062 -1.0523; 9.4187 -1.0740; 9.4312 -1.0956; 9.4437 -1.1173; 9.5395 -1.0369; 9.6161 -0.9726; 9.6352 -0.9566; 9.7118 -0.8923; 9.7243 -0.9139; 9.7368 -0.9356; 9.7493 -0.9572; 9.8259 -0.8930; 9.9025 -0.8287; 9.9791 -0.7644; 9.9748 -0.7398; 9.9940 -0.7237; 10.0706 -0.6594; 10.0831 -0.6811; 10.0956 -0.7027; 10.1081 -0.7244; 10.1581 -0.6378; 10.2538 -0.5574; 10.2663 -0.5791; 10.2788 -0.6007; 10.3413 -0.7090; 10.3913 -0.6224; 10.4679 -0.5581; 10.5445 -0.4938; 10.6211 -0.4296; 10.6977 -0.3653; 10.6934 -0.3407; 10.7059 -0.3623; 10.7184 -0.3840; 10.7309 -0.4056; 10.7934 -0.2974; 10.8891 -0.2170; 10.9016 -0.2387; 10.9141 -0.2603; 10.9266 -0.2820; 10.9891 -0.3902; 11.0391 -0.3036; 11.1157 -0.2393; 11.1924 -0.1751; 11.2881 -0.0947; 11.3506 -0.2030; 11.3631 -0.2246; 11.4131 -0.1380; 11.4897 -0.0737; 11.5855 0.0066; 11.6812 0.0870; 11.6937 0.0653; 11.7062 0.0437; 11.7187 0.0220; 11.7812 0.1303; 11.8770 0.2106; 11.8895 0.1890; 11.9020 0.1673; 11.9145 0.1457; 11.9270 0.1240; 11.9895 0.2323; 12.0852 0.3126; 12.0977 0.2910; 12.1102 0.2693; 12.1227 0.2477; 12.1352 0.2693; 12.2118 0.3336; 12.3076 0.4139; 12.3201 0.3923; 12.3326 0.3706; 12.3451 0.3923; 12.4217 0.4566; 12.4717 0.5432; 12.5342 0.6514; 12.5467 0.6298; 12.5592 0.6081; 12.5717 0.5865; 12.5842 0.6081; 12.6342 0.6947; 12.6842 0.7813; 12.7467 0.8896; 12.7592 0.8679; 12.7717 0.8463; 12.7842 0.8246; 12.7967 0.8463; 12.8467 0.9329; 12.8967 1.0195; 12.9092 1.0411; 12.9717 1.1494; 12.9842 1.1277; 12.9967 1.1061; 13.0092 1.0844; 13.0217 1.1061; 13.0717 1.1927; 13.1342 1.3009; 13.1467 1.2793; 13.1592 1.2576; 13.2092 1.3442; 13.2592 1.4308; 13.3217 1.5391; 13.3342 1.5175; 13.3467 1.4958; 13.3592 1.5175; 13.4092 1.6041; 13.4717 1.7123; 13.4842 1.7340; 13.5467 1.8422; 13.5592 1.8206; 13.5717 1.7989; 13.5842 1.8206; 13.6342 1.9072; 13.6967 2.0154; 13.7092 1.9938; 13.7217 2.0154; 13.7842 2.1237; 13.7967 2.1453; 13.8592 2.2536; 13.8717 2.2319; 13.8842 2.2103; 13.8967 2.2319; 13.9592 2.3402; 14.0217 2.4484; 14.0342 2.4268; 14.0467 2.4051; 14.0592 2.4268; 14.1217 2.5350; 14.1842 2.6433; 14.2467 2.7515; 14.2592 2.7299; 14.2717 2.7082; 14.2842 2.7299; 14.3467 2.8381; 14.4092 2.9464; 14.4217 2.9247; 14.4342 2.9031; 14.4467 2.9247; 14.5092 3.0330; 14.5717 3.1412; 14.5842 3.1629; 14.6467 3.2712; 14.6592 3.2495; 14.6717 3.2279; 14.6842 3.2495; 14.7467 3.3578; 14.7592 3.3794; 14.8217 3.4877; 14.8342 3.4660; 14.8467 3.4444; 14.8592 3.4227; 14.8717 3.4444; 14.9342 3.5526; 14.9467 3.5743; 15.0092 3.6825; 15.0217 3.6609; 15.0342 3.6392; 15.0467 3.6609; 15.1092 3.7691; 15.1217 3.7475; 15.1342 3.7258; 15.1467 3.7042; 15.1592 3.7258; 15.2217 3.8341; 15.2842 3.9423; 15.2967 3.9207; 15.3092 3.8990; 15.3217 3.8774; 15.3342 3.8990; 15.3967 4.0073; 15.4092 4.0289; 15.4717 4.1372; 15.4842 4.1155; 15.4967 4.0939; 15.5092 4.0722; 15.5217 4.0939; 15.5842 4.2021; 15.5967 4.1805; 15.6092 4.1588; 15.6217 4.1805; 15.6842 4.2887; 15.6967 4.2671; 15.7092 4.2454; 15.7217 4.2671; 15.7842 4.3753; 15.7967 4.3537; 15.8092 4.3320; 15.8217 4.3537; 15.8842 4.4619; 15.8967 4.4403; 15.9092 4.4186; 15.9217 4.3970; 15.9342 4.4186; 15.9967 4.5269; 16.0092 4.5052; 16.0217 4.4836; 16.0342 4.5052; 16.0967 4.6135; 16.1092 4.5918; 16.1217 4.5702; 16.1342 4.5485; 16.1467 4.5702; 16.2092 4.6784; 16.2217 4.7001; 16.2842 4.8083; 16.2967 4.7867; 16.3092 4.7650; 16.3217 4.7434; 16.3342 4.7217; 16.3467 4.7434; 16.4092 4.8516; 16.4217 4.8300; 16.4342 4.8083; 16.4467 4.7867; 16.4592 4.7650; 16.4717 4.7867; 16.5342 4.8949; 16.5467 4.8733; 16.5592 4.8516; 16.5717 4.8300; 16.5842 4.8516; 16.6467 4.9599; 16.6592 4.9383; 16.6717 4.9166; 16.6842 4.8949; 16.6967 4.9166; 16.7592 5.0249
