1, -5.0000 1.1554; -4.9808 1.1714; -4.9617 1.1875; -4.9425 1.2036; -4.9234 1.2196; -4.9042 1.2357; -4.8851 1.2518; -4.8659 1.2679; -4.8468 1.2839; -4.8276 1.3000; -4.8085 1.3161; -4.7893 1.3321; -4.7702 1.3482; -4.7510 1.3643; -4.7319 1.3803; -4.7127 1.3964; -4.6936 1.4125; -4.6744 1.4286; -4.6553 1.4446; -4.6361 1.4607; -4.6170 1.4768; -4.5978 1.4928; -4.5787 1.5089; -4.5595 1.5250; -4.5404 1.5410; -4.5212 1.5571; -4.5021 1.5732; -4.4829 1.5892; -4.4638 1.6053; -4.4403 1.6139; -4.4168 1.6224; -4.3933 1.6310; -4.3698 1.6395; -4.3463 1.6481; -4.3228 1.6566; -4.2993 1.6652; -4.2758 1.6737; -4.2523 1.6823; -4.2288 1.6908; -4.2054 1.6994; -4.1819 1.7079; -4.1584 1.7165; -4.1349 1.7250; -4.1114 1.7336; -4.0879 1.7421; -4.0644 1.7507; -4.0409 1.7592; -4.0174 1.7678; -3.9939 1.7763; -3.9704 1.7849; -3.9469 1.7934; -3.9234 1.8020; -3.9000 1.8105; -3.8765 1.8191; -3.8530 1.8276; -3.8295 1.8362; -3.8060 1.8447; -3.7825 1.8533; -3.7590 1.8618; -3.7355 1.8704; -3.7120 1.8789; -3.6885 1.8875; -3.6650 1.8960; -3.6415 1.9046; -3.6180 1.9131; -3.5946 1.9217; -3.5711 1.9302; -3.5476 1.9388; -3.5241 1.9473; -3.5006 1.9559; -3.4771 1.9644; -3.4536 1.9730; -3.4301 1.9815; -3.4066 1.9901; -3.3831 1.9986; -3.3596 2.0072; -3.3361 2.0157; -3.3126 2.0243; -3.2892 2.0328; -3.2657 2.0414; -3.2422 2.0499; -3.2187 2.0585; -3.1952 2.0670; -3.1717 2.0756; -3.1482 2.0841; -3.1247 2.0927; -3.1012 2.1012; -3.0777 2.1098; -3.0542 2.1183; -3.0307 2.1269; -3.0072 2.1354; -2.9838 2.1440; -2.9603 2.1526; -2.9368 2.1611; -2.9133 2.1697; -2.8898 2.1782; -2.8663 2.1868; -2.8428 2.1953; -2.8193 2.2039; -2.7958 2.2124; -2.7723 2.2210; -2.7488 2.2295; -2.7253 2.2381; -2.7018 2.2466; -2.6784 2.2552; -2.6549 2.2637; -2.6314 2.2723; -2.6079 2.2808; -2.5844 2.2894; -2.5609 2.2979; -2.5374 2.3065; -2.5139 2.3150; -2.4904 2.3236; -2.4669 2.3321; -2.4434 2.3407; -2.4199 2.3492; -2.3964 2.3578; -2.3730 2.3663; -2.3495 2.3749; -2.3260 2.3834; -2.3025 2.3920; -2.2790 2.4005; -2.2555 2.4091; -2.2320 2.4176; -2.2085 2.4262; -2.1850 2.4347; -2.1615 2.4433; -2.1380 2.4518; -2.1145 2.4604; -2.0910 2.4689; -2.0676 2.4775; -2.0441 2.4860; -2.0206 2.4946; -1.9971 2.5031; -1.9736 2.5117; -1.9501 2.5202; -1.9266 2.5288; -1.9031 2.5373; -1.8796 2.5459; -1.8561 2.5544; -1.8326 2.5630; -1.8091 2.5715; -1.7856 2.5801; -1.7622 2.5886; -1.7387 2.5972; -1.7152 2.6057; -1.6917 2.6143; -1.6682 2.6228; -1.6447 2.6314; -1.6212 2.6399; -1.5977 2.6485; -1.5742 2.6570; -1.5507 2.6656; -1.5272 2.6741; -1.5037 2.6827; -1.4802 2.6912; -1.4568 2.6998; -1.4333 2.7083; -1.4098 2.7169; -1.3863 2.7254; -1.3628 2.7340; -1.3393 2.7425; -1.3158 2.7511; -1.2923 2.7596; -1.2688 2.7682; -1.2453 2.7767; -1.2218 2.7853; -1.1983 2.7938; -1.1748 2.8024; -1.1514 2.8109; -1.1279 2.8195; -1.1044 2.8280; -1.0809 2.8366; -1.0574 2.8451; -1.0339 2.8537; -1.0104 2.8622; -0.9869 2.8708; -0.9634 2.8793; -0.9399 2.8879; -0.9164 2.8964; -0.8929 2.9050; -0.8694 2.9135; -0.8460 2.9221; -0.8225 2.9306; -0.7990 2.9392; -0.7755 2.9477; -0.7520 2.9563; -0.7285 2.9648; -0.7050 2.9734; -0.6815 2.9819; -0.6580 2.9905; -0.6345 2.9991; -0.6110 3.0076; -0.5875 3.0162; -0.5640 3.0247; -0.5406 3.0333; -0.5171 3.0418; -0.4936 3.0504; -0.4701 3.0589; -0.4466 3.0675; -0.4231 3.0760; -0.3996 3.0846; -0.3761 3.0931; -0.3526 3.1017; -0.3291 3.1102; -0.3056 3.1188; -0.2821 3.1273; -0.2586 3.1359; -0.2352 3.1444; -0.2117 3.1530; -0.1882 3.1615; -0.1647 3.1701; -0.1412 3.1786; -0.1177 3.1872; -0.0942 3.1957; -0.0707 3.2043; -0.0472 3.2128; -0.0237 3.2214; -0.0002 3.2299; 0.0233 3.2385; 0.0468 3.2470; 0.0702 3.2556; 0.0937 3.2641; 0.1172 3.2727; 0.1407 3.2812; 0.1642 3.2898; 0.1877 3.2983; 0.2112 3.3069; 0.2347 3.3154; 0.2582 3.3240; 0.2817 3.3325; 0.3052 3.3411; 0.3287 3.3496; 0.3522 3.3582; 0.3756 3.3667; 0.3991 3.3753; 0.4226 3.3838; 0.4461 3.3924; 0.4696 3.4009; 0.4931 3.4095; 0.5166 3.4180; 0.5401 3.4266; 0.5636 3.4351; 0.5871 3.4437; 0.6106 3.4522; 0.6341 3.4608; 0.6576 3.4693; 0.6810 3.4779; 0.7045 3.4864; 0.7280 3.4950; 0.7515 3.5035; 0.7750 3.5121; 0.7985 3.5206; 0.8220 3.5292; 0.8455 3.5377; 0.8690 3.5463; 0.8925 3.5548; 0.9160 3.5634; 0.9395 3.5719; 0.9630 3.5805; 0.9864 3.5890; 1.0099 3.5976; 1.0334 3.6061; 1.0569 3.6147; 1.0804 3.6232; 1.1039 3.6318; 1.1274 3.6403; 1.1509 3.6489; 1.1744 3.6574; 1.1979 3.6660; 1.2214 3.6574; 1.2449 3.6489; 1.2684 3.6403; 1.2918 3.6318; 1.3153 3.6232; 1.3388 3.6147; 1.3623 3.6061; 1.3858 3.5976; 1.4093 3.5890; 1.5268 3.5463; 1.6442 3.5035; 1.7617 3.4608; 1.7852 3.4522; 1.9026 3.4095; 2.0201 3.3667; 2.0436 3.3582; 2.1611 3.3154; 2.2785 3.2727; 2.3960 3.2299; 2.5134 3.1872; 2.6309 3.1444; 2.7484 3.1017; 2.7719 3.0931; 2.8893 3.0504; 3.0068 3.0076; 3.1242 2.9648; 3.2417 2.9221; 3.3592 2.8793; 3.4766 2.8366; 3.5001 2.8280; 3.6176 2.7853; 3.7350 2.7425; 3.8525 2.6998; 3.9700 2.6570; 4.0874 2.6143; 4.2049 2.5715; 4.3224 2.5288; 4.4398 2.4860; 4.4633 2.4775; 4.5808 2.4347; 4.6982 2.3920; 4.7217 2.3834; 4.8392 2.3407; 4.9566 2.2979; 4.8392 2.3407; 4.9566 2.2979; 5.0191 2.4062; 5.0816 2.5144; 5.0582 2.5230; 5.1207 2.6312; 5.0972 2.6398; 5.2146 2.5970; 5.2771 2.7053; 5.2536 2.7138; 5.3161 2.8221; 5.2926 2.8306; 5.3551 2.9389; 5.3595 2.9143; 5.4220 3.0225; 5.3985 3.0311; 5.4610 3.1393; 5.4375 3.1479; 5.5000 3.2561; 5.6175 3.2134; 5.5940 3.2219; 5.6565 3.3302; 5.5390 3.3729; 5.6015 3.4812; 5.7190 3.4384; 5.7815 3.5467; 5.7580 3.5552; 5.7345 3.5638; 5.7970 3.6720; 5.7735 3.6806; 5.7500 3.6891; 5.8125 3.7974; 5.7890 3.8059; 5.8515 3.9142; 5.8280 3.9227; 5.8045 3.9313
2, -5.0000 1.1554; -4.9808 1.1714; -4.9617 1.1875; -4.9425 1.2036; -4.9234 1.2196; -4.9042 1.2357; -4.8851 1.2518; -4.8659 1.2679; -4.8468 1.2839; -4.8276 1.3000; -4.8085 1.3161; -4.7893 1.3321; -4.7702 1.3482; -4.7510 1.3643; -4.7319 1.3803; -4.7127 1.3964; -4.6936 1.4125; -4.6744 1.4286; -4.6553 1.4446; -4.6361 1.4607; -4.6170 1.4768; -4.5978 1.4928; -4.5787 1.5089; -4.5595 1.5250; -4.5404 1.5410; -4.5212 1.5571; -4.5021 1.5732; -4.4829 1.5892; -4.4638 1.6053; -4.4446 1.6214; -4.4255 1.6375; -4.4063 1.6535; -4.3828 1.6621; -4.3593 1.6706; -4.3358 1.6792; -4.3123 1.6877; -4.2889 1.6963; -4.2654 1.7048; -4.2419 1.7134; -4.2184 1.7219; -4.1949 1.7305; -4.1714 1.7390; -4.1479 1.7476; -4.1244 1.7561; -4.1009 1.7647; -4.0774 1.7732; -4.0539 1.7818; -4.0304 1.7903; -4.0069 1.7989; -3.9835 1.8074; -3.9600 1.8160; -3.9365 1.8245; -3.9130 1.8331; -3.8895 1.8416; -3.8660 1.8502; -3.8425 1.8587; -3.8190 1.8673; -3.7955 1.8758; -3.7720 1.8844; -3.7485 1.8929; -3.7250 1.9015; -3.7015 1.9100; -3.6781 1.9186; -3.6546 1.9271; -3.6311 1.9357; -3.6076 1.9442; -3.5841 1.9528; -3.5606 1.9613; -3.5371 1.9699; -3.5136 1.9784; -3.4901 1.9870; -3.4666 1.9955; -3.4431 2.0041; -3.4196 2.0126; -3.3961 2.0212; -3.3727 2.0297; -3.3492 2.0383; -3.3257 2.0469; -3.3022 2.0554; -3.2787 2.0640; -3.2552 2.0725; -3.2317 2.0811; -3.2082 2.0896; -3.1847 2.0982; -3.1612 2.1067; -3.1377 2.1153; -3.1142 2.1238; -3.0907 2.1324; -3.0673 2.1409; -3.0438 2.1495; -3.0203 2.1580; -2.9968 2.1666; -2.9733 2.1751; -2.9498 2.1837; -2.9263 2.1922; -2.9028 2.2008; -2.8793 2.2093; -2.8558 2.2179; -2.8323 2.2264; -2.8088 2.2350; -2.7853 2.2435; -2.7619 2.2521; -2.7384 2.2606; -2.7149 2.2692; -2.6914 2.2777; -2.6679 2.2863; -2.6444 2.2948; -2.6209 2.3034; -2.5974 2.3119; -2.5739 2.3205; -2.5504 2.3290; -2.5269 2.3376; -2.5034 2.3461; -2.4799 2.3547; -2.4565 2.3632; -2.4330 2.3718; -2.4095 2.3803; -2.3860 2.3889; -2.3625 2.3974; -2.3390 2.4060; -2.3155 2.4145; -2.2920 2.4231; -2.2685 2.4316; -2.2450 2.4402; -2.2215 2.4487; -2.1980 2.4573; -2.1745 2.4658; -2.1511 2.4744; -2.1276 2.4829; -2.1041 2.4915; -2.0806 2.5000; -2.0571 2.5086; -2.0336 2.5171; -2.0101 2.5257; -1.9866 2.5342; -1.9631 2.5428; -1.9396 2.5513; -1.9161 2.5599; -1.8926 2.5684; -1.8691 2.5770; -1.8457 2.5855; -1.8222 2.5941; -1.7987 2.6026; -1.7752 2.6112; -1.7517 2.6197; -1.7282 2.6283; -1.7047 2.6368; -1.6812 2.6454; -1.6577 2.6539; -1.6342 2.6625; -1.6107 2.6710; -1.5872 2.6796; -1.5637 2.6881; -1.5403 2.6967; -1.5168 2.7052; -1.4933 2.7138; -1.4698 2.7223; -1.4463 2.7309; -1.4228 2.7394; -1.3993 2.7480; -1.3758 2.7565; -1.3523 2.7651; -1.3288 2.7736; -1.3053 2.7822; -1.2818 2.7907; -1.2583 2.7993; -1.2349 2.8078; -1.2114 2.8164; -1.1879 2.8249; -1.1644 2.8335; -1.1409 2.8420; -1.1174 2.8506; -1.0939 2.8591; -1.0704 2.8677; -1.0469 2.8762; -1.0234 2.8848; -0.9999 2.8934; -0.9764 2.9019; -0.9529 2.9105; -0.9295 2.9190; -0.9060 2.9276; -0.8825 2.9361; -0.8590 2.9447; -0.8355 2.9532; -0.8120 2.9618; -0.7885 2.9703; -0.7650 2.9789; -0.7415 2.9874; -0.7180 2.9960; -0.6945 3.0045; -0.6710 3.0131; -0.6475 3.0216; -0.6241 3.0302; -0.6006 3.0387; -0.5771 3.0473; -0.5536 3.0558; -0.5301 3.0644; -0.5066 3.0729; -0.4831 3.0815; -0.4596 3.0900; -0.4361 3.0986; -0.4126 3.1071; -0.3891 3.1157; -0.3656 3.1242; -0.3421 3.1328; -0.3187 3.1413; -0.2952 3.1499; -0.2717 3.1584; -0.2482 3.1670; -0.2247 3.1755; -0.2012 3.1841; -0.1777 3.1926; -0.1542 3.2012; -0.1307 3.2097; -0.1072 3.2183; -0.0837 3.2268; -0.0602 3.2354; -0.0367 3.2439; -0.0133 3.2525; 0.0102 3.2610; 0.0337 3.2696; 0.0572 3.2781; 0.0807 3.2867; 0.1042 3.2952; 0.1277 3.3038; 0.1512 3.3123; 0.1747 3.3209; 0.1982 3.3294; 0.2217 3.3380; 0.2452 3.3465; 0.2687 3.3551; 0.2921 3.3636; 0.3156 3.3722; 0.3391 3.3807; 0.3626 3.3893; 0.3861 3.3978; 0.4096 3.4064; 0.4331 3.4149; 0.4566 3.4235; 0.4801 3.4320; 0.5036 3.4406; 0.5271 3.4491; 0.5506 3.4577; 0.5741 3.4662; 0.5975 3.4748; 0.6210 3.4833; 0.6445 3.4919; 0.6680 3.5004; 0.6915 3.5090; 0.7150 3.5175; 0.7385 3.5261; 0.7620 3.5346; 0.7855 3.5432; 0.8090 3.5517; 0.8325 3.5603; 0.8560 3.5688; 0.8795 3.5774; 0.9029 3.5859; 0.9264 3.5945; 0.9499 3.6030; 0.9734 3.6116; 0.9969 3.6201; 1.0204 3.6287; 1.0439 3.6372; 1.0674 3.6458; 1.0909 3.6543; 1.1144 3.6629; 1.1379 3.6714; 1.1614 3.6800; 1.1849 3.6885; 1.2083 3.6971; 1.2318 3.7056; 1.2553 3.7142; 1.2788 3.7227; 1.3023 3.7313; 1.3258 3.7399; 1.3493 3.7484; 1.3728 3.7570; 1.3963 3.7655; 1.4198 3.7741; 1.4433 3.7826; 1.4668 3.7912; 1.4903 3.7997; 1.5137 3.8083; 1.5372 3.8168; 1.5607 3.8254; 1.5842 3.8339; 1.6077 3.8425; 1.6312 3.8510; 1.6547 3.8596; 1.6782 3.8681; 1.7017 3.8767; 1.7252 3.8852; 1.7487 3.8938; 1.7722 3.9023; 1.7957 3.9109; 1.8191 3.9194; 1.8426 3.9280; 1.8661 3.9365; 1.8896 3.9451; 1.9131 3.9536; 1.9366 3.9622; 1.9601 3.9707; 1.9836 3.9793; 2.0071 3.9878; 2.0306 3.9964; 2.0541 4.0049; 2.0776 3.9964; 2.1011 3.9878; 2.1245 3.9793; 2.1480 3.9707; 2.1715 3.9622; 2.1950 3.9536; 2.2185 3.9451; 2.2420 3.9365; 2.2655 3.9280; 2.2890 3.9194; 2.3125 3.9109; 2.3360 3.9023; 2.3595 3.8938; 2.3830 3.8852; 2.5004 3.8425; 2.5239 3.8339; 2.5474 3.8254; 2.6649 3.7826; 2.6884 3.7741; 2.8058 3.7313; 2.8293 3.7227; 2.8528 3.7142; 2.9703 3.6714; 2.9938 3.6629; 3.0173 3.6543; 3.1347 3.6116; 3.1582 3.6030; 3.2757 3.5603; 3.2992 3.5517; 3.3227 3.5432; 3.4401 3.5004; 3.4636 3.4919; 3.4871 3.4833; 3.6046 3.4406; 3.6281 3.4320; 3.6515 3.4235; 3.7690 3.3807; 3.7925 3.3722; 3.8160 3.3636; 3.8395 3.3551; 3.9569 3.3123; 3.9613 3.2877; 4.0788 3.2450
3, -5.0000 1.1554; -4.9808 1.1714; -4.9617 1.1875; -4.9425 1.2036; -4.9234 1.2196; -4.9042 1.2357; -4.8851 1.2518; -4.8659 1.2679; -4.8468 1.2839; -4.8276 1.3000; -4.8085 1.3161; -4.7893 1.3321; -4.7702 1.3482; -4.7510 1.3643; -4.7319 1.3803; -4.7127 1.3964; -4.6936 1.4125; -4.6744 1.4286; -4.6553 1.4446; -4.6361 1.4607; -4.6170 1.4768; -4.5978 1.4928; -4.5787 1.5089; -4.5595 1.5250; -4.5404 1.5410; -4.5212 1.5571; -4.5021 1.5732; -4.4829 1.5892; -4.4638 1.6053; -4.4446 1.6214; -4.4255 1.6375; -4.4063 1.6535; -4.3872 1.6696; -4.3680 1.6857; -4.3445 1.6942; -4.3210 1.7028; -4.2975 1.7113; -4.2740 1.7199; -4.2506 1.7284; -4.2271 1.7370; -4.2036 1.7455; -4.1801 1.7541; -4.1566 1.7626; -4.1331 1.7712; -4.1096 1.7797; -4.0861 1.7883; -4.0626 1.7968; -4.0391 1.8054; -4.0156 1.8139; -3.9921 1.8225; -3.9686 1.8310; -3.9452 1.8396; -3.9217 1.8481; -3.8982 1.8567; -3.8747 1.8652; -3.8512 1.8738; -3.8277 1.8823; -3.8042 1.8909; -3.7807 1.8994; -3.7572 1.9080; -3.7337 1.9165; -3.7102 1.9251; -3.6867 1.9336; -3.6632 1.9422; -3.6398 1.9507; -3.6163 1.9593; -3.5928 1.9678; -3.5693 1.9764; -3.5458 1.9849; -3.5223 1.9935; -3.4988 2.0020; -3.4753 2.0106; -3.4518 2.0191; -3.4283 2.0277; -3.4048 2.0362; -3.3813 2.0448; -3.3578 2.0533; -3.3344 2.0619; -3.3109 2.0704; -3.2874 2.0790; -3.2639 2.0875; -3.2404 2.0961; -3.2169 2.1046; -3.1934 2.1132; -3.1699 2.1217; -3.1464 2.1303; -3.1229 2.1388; -3.0994 2.1474; -3.0759 2.1559; -3.0524 2.1645; -3.0290 2.1730; -3.0055 2.1816; -2.9820 2.1901; -2.9585 2.1987; -2.9350 2.2072; -2.9115 2.2158; -2.8880 2.2243; -2.8645 2.2329; -2.8410 2.2414; -2.8175 2.2500; -2.7940 2.2586; -2.7705 2.2671; -2.7470 2.2757; -2.7236 2.2842; -2.7001 2.2928; -2.6766 2.3013; -2.6531 2.3099; -2.6296 2.3184; -2.6061 2.3270; -2.5826 2.3355; -2.5591 2.3441; -2.5356 2.3526; -2.5121 2.3612; -2.4886 2.3697; -2.4651 2.3783; -2.4416 2.3868; -2.4182 2.3954; -2.3947 2.4039; -2.3712 2.4125; -2.3477 2.4210; -2.3242 2.4296; -2.3007 2.4381; -2.2772 2.4467; -2.2537 2.4552; -2.2302 2.4638; -2.2067 2.4723; -2.1832 2.4809; -2.1597 2.4894; -2.1362 2.4980; -2.1128 2.5065; -2.0893 2.5151; -2.0658 2.5236; -2.0423 2.5322; -2.0188 2.5407; -1.9953 2.5493; -1.9718 2.5578; -1.9483 2.5664; -1.9248 2.5749; -1.9013 2.5835; -1.8778 2.5920; -1.8543 2.6006; -1.8308 2.6091; -1.8074 2.6177; -1.7839 2.6262; -1.7604 2.6348; -1.7369 2.6433; -1.7134 2.6519; -1.6899 2.6604; -1.6664 2.6690; -1.6429 2.6775; -1.6194 2.6861; -1.5959 2.6946; -1.5724 2.7032; -1.5489 2.7117; -1.5254 2.7203; -1.5020 2.7288; -1.4785 2.7374; -1.4550 2.7459; -1.4315 2.7545; -1.4080 2.7630; -1.3845 2.7716; -1.3610 2.7801; -1.3375 2.7887; -1.3140 2.7972; -1.2905 2.8058; -1.2670 2.8143; -1.2435 2.8229; -1.2200 2.8314; -1.1966 2.8400; -1.1731 2.8485; -1.1496 2.8571; -1.1261 2.8656; -1.1026 2.8742; -1.0791 2.8827; -1.0556 2.8913; -1.0321 2.8998; -1.0086 2.9084; -0.9851 2.9169; -0.9616 2.9255; -0.9381 2.9340; -0.9146 2.9426; -0.8912 2.9511; -0.8677 2.9597; -0.8442 2.9682; -0.8207 2.9768; -0.7972 2.9853; -0.7737 2.9939; -0.7502 3.0024; -0.7267 3.0110; -0.7032 3.0195; -0.6797 3.0281; -0.6562 3.0366; -0.6327 3.0452; -0.6092 3.0537; -0.5858 3.0623; -0.5623 3.0708; -0.5388 3.0794; -0.5153 3.0879; -0.4918 3.0965; -0.4683 3.1051; -0.4448 3.1136; -0.4213 3.1222; -0.3978 3.1307; -0.3743 3.1393; -0.3508 3.1478; -0.3273 3.1564; -0.3038 3.1649; -0.2804 3.1735; -0.2569 3.1820; -0.2334 3.1906; -0.2099 3.1991; -0.1864 3.2077; -0.1629 3.2162; -0.1394 3.2248; -0.1159 3.2333; -0.0924 3.2419; -0.0689 3.2504; -0.0454 3.2590; -0.0219 3.2675; 0.0016 3.2761; 0.0250 3.2846; 0.0485 3.2932; 0.0720 3.3017; 0.0955 3.3103; 0.1190 3.3188; 0.1425 3.3274; 0.1660 3.3359; 0.1895 3.3445; 0.2130 3.3530; 0.2365 3.3616; 0.2600 3.3701; 0.2835 3.3787; 0.3070 3.3872; 0.3304 3.3958; 0.3539 3.4043; 0.3774 3.4129; 0.4009 3.4214; 0.4244 3.4300; 0.4479 3.4385; 0.4714 3.4471; 0.4949 3.4556; 0.5184 3.4642; 0.5419 3.4727; 0.5654 3.4813; 0.5889 3.4898; 0.6124 3.4984; 0.6358 3.5069; 0.6593 3.5155; 0.6828 3.5240; 0.7063 3.5326; 0.7298 3.5411; 0.7533 3.5497; 0.7768 3.5582; 0.8003 3.5668; 0.8238 3.5753; 0.8473 3.5839; 0.8708 3.5924; 0.8943 3.6010; 0.9178 3.6095; 0.9412 3.6181; 0.9647 3.6266; 0.9882 3.6352; 1.0117 3.6437; 1.0352 3.6352; 1.0587 3.6266; 1.0822 3.6181; 1.1057 3.6095; 1.1292 3.6010; 1.1527 3.5924; 1.1762 3.5839; 1.1997 3.5753; 1.2232 3.5668; 1.3406 3.5240; 1.3641 3.5155; 1.4816 3.4727; 1.5051 3.4642; 1.5286 3.4556; 1.6460 3.4129; 1.7635 3.3701; 1.7870 3.3616; 1.9044 3.3188; 1.9279 3.3103; 2.0454 3.2675; 2.0689 3.2590; 2.1863 3.2162; 2.2098 3.2077; 2.2333 3.1991; 2.3508 3.1564; 2.4683 3.1136; 2.4917 3.1051; 2.6092 3.0623; 2.6327 3.0537; 2.6562 3.0452; 2.7737 3.0024; 2.8911 2.9597; 2.9146 2.9511; 3.0321 2.9084; 3.0556 2.8998; 3.0791 2.8913; 3.1965 2.8485; 3.2200 2.8400; 3.2435 2.8314; 3.3610 2.7887; 3.3845 2.7801; 3.5019 2.7374; 3.5254 2.7288; 3.5489 2.7203; 3.6664 2.6775; 3.6899 2.6690; 3.7133 2.6604; 3.8308 2.6177; 3.8543 2.6091; 3.8778 2.6006; 3.9953 2.5578; 4.0187 2.5493; 4.0422 2.5407; 4.1597 2.4980; 4.1832 2.4894; 4.2067 2.4809; 4.2302 2.4723; 4.3476 2.4296; 4.3711 2.4210; 4.4886 2.3783; 4.5121 2.3697; 4.5356 2.3612; 4.6530 2.3184; 4.6765 2.3099; 4.7000 2.3013; 4.8175 2.2586; 4.8410 2.2500; 4.8645 2.2414; 4.9819 2.1987; 5.0054 2.1901; 5.0289 2.1816; 5.0524 2.1730; 5.1699 2.1303; 5.1742 2.1057; 5.2917 2.0629; 5.3042 2.0413; 5.3167 2.0196; 5.3792 2.1279; 5.3835 2.1033; 5.3960 2.0816; 5.4585 2.1899; 5.4629 2.1652; 5.4754 2.1436; 5.4879 2.1219; 5.5504 2.2302; 5.5547 2.2056; 5.5672 2.1839
