# agents=10, pattern=S
1, -5.0000 1.1554; -4.8825 1.1126; -4.7651 1.0699; -4.6476 1.0271; -4.5302 0.9844; -4.4127 0.9416; -4.2952 0.8989; -4.1778 0.8561; -4.0603 0.8133; -3.9428 0.7706; -3.8254 0.7278; -3.7079 0.6851; -3.5905 0.6423; -3.4730 0.5996; -3.3555 0.5568; -3.2381 0.5141; -3.1206 0.4713; -3.0032 0.4286; -2.8857 0.3858; -2.7917 0.3516; -2.6978 0.3174; -2.6038 0.2832; -2.5098 0.2490; -2.4158 0.2148; -2.3219 0.1806; -2.2279 0.1464; -2.1339 0.1122; -2.0400 0.0780; -1.9460 0.0438; -1.8520 0.0096; -1.7520 0.0096; -1.6520 0.0096; -1.5520 0.0096; -1.4520 0.0096; -1.3520 0.0096; -1.2520 0.0096; -1.1520 0.0096; -1.0520 0.0096; -0.9520 0.0096; -0.8520 0.0096; -0.7520 0.0096; -0.6520 0.0096; -0.5520 0.0096; -0.4520 0.0096; -0.3520 0.0096; -0.2520 0.0096; -0.1520 0.0096; -0.0520 0.0096; 0.0480 0.0096; 0.1480 0.0096; 0.2480 0.0096; 0.3480 0.0096; 0.4480 0.0096; 0.5480 0.0096; 0.6480 0.0096; 0.7480 0.0096; 0.8480 0.0096; 0.9480 0.0096; 1.0480 0.0096; 1.1480 0.0096; 1.2480 0.0096; 1.3480 0.0096; 1.4480 0.0096; 1.5480 0.0096; 1.6480 0.0096; 1.6306 -0.0889; 1.6132 -0.1874; 1.5959 -0.2858; 1.5785 -0.3843; 1.5611 -0.4828; 1.5438 -0.5813; 1.5264 -0.6798; 1.5091 -0.7782; 1.4917 -0.8767; 1.4743 -0.9752; 1.5743 -0.9752; 1.6743 -0.9752; 1.7743 -0.9752; 1.8743 -0.9752; 1.8243 -1.0618; 1.7743 -1.1484; 1.7243 -1.2350; 1.6743 -1.3216; 1.6243 -1.4082; 1.5743 -1.4948; 1.5243 -1.5814; 1.4743 -1.6680; 1.5743 -1.6680; 1.5243 -1.7546; 1.4743 -1.8412; 1.4243 -1.9278; 1.5243 -1.9278; 1.4743 -2.0144; 1.4243 -2.1010; 1.3743 -2.1876; 1.4743 -2.1876; 1.4243 -2.2742; 1.3743 -2.3608; 1.4743 -2.3608; 1.4243 -2.4475; 1.3743 -2.5341; 1.4743 -2.5341; 1.4243 -2.6207; 1.3743 -2.7073; 1.3243 -2.7939; 1.2743 -2.8805; 1.3743 -2.8805; 1.3243 -2.9671; 1.2743 -3.0537; 1.2243 -3.1403; 1.1743 -3.2269; 1.2743 -3.2269; 1.2243 -3.3135; 1.1743 -3.4001; 1.1243 -3.4867; 1.2243 -3.4867; 1.1743 -3.5733; 1.1243 -3.6599; 1.0743 -3.7465; 1.0243 -3.8331; 1.1243 -3.8331; 1.2243 -3.8331; 1.1743 -3.9197; 1.1243 -4.0063; 1.0743 -4.0929; 1.0243 -4.1795; 1.1243 -4.1795; 1.2243 -4.1795; 1.1743 -4.2661; 1.1243 -4.3527; 1.0743 -4.4393; 1.0243 -4.5259; 0.9743 -4.6125; 0.9243 -4.6991; 1.0243 -4.6991; 1.1243 -4.6991; 1.0743 -4.7857; 1.0243 -4.8723; 0.9743 -4.9589; 0.9243 -5.0455; 0.8743 -5.1321; 0.8243 -5.2187; 0.9243 -5.2187; 1.0243 -5.2187; 0.9743 -5.3053; 0.9243 -5.3919; 0.8743 -5.4785; 0.8243 -5.5651; 0.7743 -5.6517; 0.8743 -5.6517; 0.9743 -5.6517; 0.9243 -5.7383; 0.8743 -5.8250; 0.8243 -5.9116; 0.7743 -5.9982; 0.7243 -6.0848; 0.6743 -6.1714; 0.6243 -6.2580; 0.7243 -6.2580; 0.6743 -6.3446; 0.6243 -6.4312; 0.5743 -6.5178; 0.6743 -6.5178; 0.6243 -6.6044; 0.5743 -6.6910; 0.6743 -6.6910; 0.6243 -6.7776; 0.7243 -6.7776; 0.6743 -6.8642; 0.6243 -6.9508; 0.7243 -6.9508; 0.8243 -6.9508; 0.9243 -6.9508; 1.0243 -6.9508; 1.1243 -6.9508; 1.2243 -6.9508; 1.3243 -6.9508; 1.3743 -6.8642; 1.4243 -6.7776; 1.3743 -6.8642; 1.3243 -6.9508; 1.2743 -7.0374; 1.2243 -7.1240; 1.1743 -7.2106; 1.1243 -7.2972; 1.0743 -7.3838; 1.0243 -7.4704; 0.9743 -7.5570; 1.0743 -7.5570; 1.1743 -7.5570; 1.2243 -7.4704; 1.3243 -7.4704; 1.3743 -7.3838; 1.4243 -7.2972; 1.4743 -7.2106; 1.5243 -7.1240; 1.5743 -7.0374; 1.6243 -6.9508; 1.6743 -6.8642; 1.6243 -6.9508; 1.5743 -7.0374; 1.5243 -7.1240; 1.4743 -7.2106; 1.4243 -7.2972; 1.3743 -7.3838; 1.3243 -7.4704; 1.2743 -7.5570; 1.2243 -7.6436; 1.1743 -7.7302; 1.1243 -7.8168; 1.2243 -7.8168; 1.1304 -7.7826; 1.0804 -7.8692; 1.1804 -7.8692; 1.0864 -7.8350; 0.9924 -7.8008; 0.8984 -7.7666; 0.8045 -7.7324; 0.7105 -7.6982; 0.8045 -7.7324; 0.8984 -7.7666; 0.9924 -7.8008; 1.0864 -7.8350; 1.1804 -7.8692; 1.1304 -7.9558; 1.0364 -7.9216; 0.9424 -7.8874; 0.8484 -7.8532; 0.7545 -7.8190; 0.6605 -7.7848; 0.5665 -7.7506; 0.4726 -7.7164; 0.3786 -7.6822; 0.2846 -7.6480; 0.1907 -7.6138; 0.0967 -7.5796; 0.0027 -7.5454; -0.0912 -7.5112; -0.1852 -7.4770; -0.2792 -7.4428; -0.3732 -7.4086; -0.4671 -7.3744; -0.5611 -7.3402; -0.6551 -7.3060; -0.7490 -7.2718; -0.8430 -7.2376; -0.9370 -7.2034; -1.0309 -7.1692; -1.1249 -7.1350; -1.2189 -7.1008; -1.3128 -7.0666; -1.4068 -7.0324; -1.5008 -6.9982; -1.5948 -6.9640; -1.6887 -6.9298; -1.5887 -6.9298; -1.6827 -6.8955; -1.5827 -6.8955; -1.6767 -6.8613; -1.5767 -6.8613; -1.6706 -6.8271; -1.5706 -6.8271; -1.6646 -6.7929; -1.5646 -6.7929; -1.6586 -6.7587; -1.5586 -6.7587; -1.6525 -6.7245; -1.5525 -6.7245; -1.6465 -6.6903; -1.5465 -6.6903; -1.6405 -6.6561; -1.5405 -6.6561; -1.6344 -6.6219; -1.5344 -6.6219; -1.6284 -6.5877; -1.5284 -6.5877; -1.6224 -6.5535; -1.5224 -6.5535; -1.6164 -6.5193; -1.5164 -6.5193; -1.6103 -6.4851; -1.5103 -6.4851; -1.6043 -6.4509; -1.5043 -6.4509; -1.5983 -6.4167; -1.4983 -6.4167; -1.5922 -6.3825; -1.4922 -6.3825; -1.3922 -6.3825; -1.4862 -6.3483; -1.3862 -6.3483; -1.4802 -6.3141; -1.3802 -6.3141; -1.2802 -6.3141; -1.3741 -6.2799; -1.2741 -6.2799; -1.1741 -6.2799; -1.2681 -6.2457; -1.1681 -6.2457; -1.0681 -6.2457; -1.1621 -6.2115; -1.0621 -6.2115; -0.9621 -6.2115; -1.0560 -6.1773; -0.9560 -6.1773; -0.8560 -6.1773; -0.7560 -6.1773; -0.8500 -6.1431; -0.7500 -6.1431; -0.8440 -6.1089; -0.7440 -6.1089; -0.6440 -6.1089; -0.5440 -6.1089; -0.6380 -6.0747; -0.5380 -6.0747; -0.4380 -6.0747; -0.5319 -6.0405; -0.4319 -6.0405; -0.3319 -6.0405; -0.4259 -6.0063; -0.3259 -6.0063; -0.2259 -6.0063; -0.3199 -5.9721; -0.2199 -5.9721; -0.1199 -5.9721; -0.0199 -5.9721; 0.0801 -5.9721; 0.1801 -5.9721; 0.2801 -5.9721; 0.3801 -5.9721; 0.4801 -5.9721; 0.5801 -5.9721; 0.6801 -5.9721; 0.7801 -5.9721; 0.8801 -5.9721; 0.9801 -5.9721; 1.0801 -5.9721; 1.1801 -5.9721; 1.2801 -5.9721; 1.3801 -5.9721; 1.4801 -5.9721; 1.5801 -5.9721; 1.6801 -5.9721; 1.7801 -5.9721; 1.8801 -5.9721; 1.9801 -5.9721; 2.0801 -5.9721; 2.1801 -5.9721; 2.2801 -5.9721; 2.3801 -5.9721
2, -5.0000 1.1554; -4.8825 1.1126; -4.7651 1.0699; -4.6476 1.0271; -4.5302 0.9844; -4.4127 0.9416; -4.2952 0.8989; -4.1778 0.8561; -4.0603 0.8133; -3.9428 0.7706; -3.8254 0.7278; -3.7079 0.6851; -3.5905 0.6423; -3.4730 0.5996; -3.3555 0.5568; -3.2381 0.5141; -3.1206 0.4713; -3.0032 0.4286; -2.8857 0.3858; -2.7682 0.3431; -2.6743 0.3089; -2.5803 0.2747; -2.4863 0.2405; -2.3924 0.2063; -2.2924 0.2063; -2.1924 0.2063; -2.0924 0.2063; -1.9924 0.2063; -1.8924 0.2063; -1.7924 0.2063; -1.6924 0.2063; -1.5924 0.2063; -1.4924 0.2063; -1.3924 0.2063; -1.2924 0.2063; -1.1924 0.2063; -1.0924 0.2063; -0.9924 0.2063; -0.8924 0.2063; -0.7924 0.2063; -0.6924 0.2063; -0.5924 0.2063; -0.4924 0.2063; -0.3924 0.2063; -0.2924 0.2063; -0.1924 0.2063; -0.0924 0.2063; 0.0076 0.2063; 0.1076 0.2063; 0.2076 0.2063; 0.3076 0.2063; 0.4076 0.2063; 0.5076 0.2063; 0.6076 0.2063; 0.7076 0.2063; 0.8076 0.2063; 0.9076 0.2063; 1.0076 0.2063; 1.1076 0.2063; 1.2076 0.2063; 1.3076 0.2063; 1.4076 0.2063; 1.5076 0.2063; 1.6076 0.2063; 1.7076 0.2063; 1.8076 0.2063; 1.9076 0.2063; 2.0076 0.2063; 2.1076 0.2063; 2.2076 0.2063; 2.3076 0.2063; 2.4076 0.2063; 2.5076 0.2063; 2.6076 0.2063; 2.7076 0.2063; 2.8076 0.2063; 2.9076 0.2063; 3.0076 0.2063; 3.1076 0.2063; 3.2076 0.2063; 3.3076 0.2063; 3.2576 0.1197; 3.2076 0.0331; 3.1576 -0.0535; 3.1076 -0.1401; 3.0576 -0.2268; 3.0076 -0.3134; 2.9576 -0.4000; 3.0576 -0.4000; 3.1576 -0.4000; 3.1076 -0.4866; 3.0576 -0.5732; 3.0076 -0.6598; 2.9576 -0.7464; 2.9076 -0.8330; 3.0076 -0.8330; 3.1076 -0.8330; 3.0576 -0.9196; 3.0076 -1.0062; 2.9576 -1.0928; 2.9076 -1.1794; 2.8576 -1.2660; 2.9576 -1.2660; 2.9076 -1.3526; 2.8576 -1.4392; 2.8076 -1.5258; 2.9076 -1.5258; 2.8576 -1.6124; 2.8076 -1.6990; 2.7576 -1.7856; 2.8576 -1.7856; 2.8076 -1.8722; 2.7576 -1.9588; 2.8576 -1.9588; 2.8076 -2.0454; 2.7576 -2.1320; 2.8576 -2.1320; 2.8076 -2.2186; 2.7576 -2.3052; 2.8576 -2.3052; 2.8076 -2.3918; 2.7576 -2.4784; 2.7076 -2.5650; 2.8076 -2.5650; 2.7576 -2.6516; 2.7076 -2.7382; 2.8076 -2.7382; 2.7576 -2.8248; 2.7076 -2.9114; 2.8076 -2.9114; 2.7576 -2.9980; 2.7076 -3.0846; 2.8076 -3.0846; 2.7576 -3.1712; 2.7076 -3.2578; 2.6576 -3.3444; 2.7576 -3.3444; 2.8576 -3.3444; 2.9576 -3.3444; 2.9076 -3.2578; 2.8576 -3.3444; 2.8076 -3.4310; 2.7576 -3.5176; 2.7076 -3.6043; 2.8076 -3.6043; 2.9076 -3.6043; 3.0076 -3.6043; 2.9576 -3.5176; 2.9076 -3.6043; 2.8576 -3.6909; 2.8076 -3.7775; 2.7576 -3.8641; 2.8576 -3.8641; 2.9576 -3.8641; 3.0576 -3.8641; 3.0076 -3.7775; 2.9576 -3.8641; 2.9076 -3.9507; 2.8576 -4.0373; 2.8076 -4.1239; 2.7576 -4.2105; 2.8576 -4.2105; 2.9576 -4.2105; 3.0576 -4.2105; 3.0076 -4.1239; 3.1076 -4.1239; 3.0576 -4.0373; 3.1576 -4.0373; 3.1076 -3.9507; 3.2076 -3.9507; 3.1576 -3.8641; 3.1076 -3.9507; 3.0576 -4.0373; 3.0076 -4.1239; 2.9576 -4.2105; 2.9076 -4.2971; 3.0076 -4.2971; 3.1076 -4.2971; 3.2076 -4.2971; 3.3076 -4.2971; 3.2576 -4.2105; 3.3576 -4.2105; 3.3076 -4.1239; 3.4076 -4.1239; 3.3576 -4.0373; 3.4576 -4.0373; 3.4076 -3.9507; 3.3576 -4.0373; 3.3076 -4.1239; 3.2576 -4.2105; 3.2076 -4.2971; 3.1576 -4.3837; 3.2576 -4.3837; 3.3576 -4.3837; 3.4576 -4.3837; 3.5576 -4.3837; 3.5076 -4.2971; 3.6076 -4.2971; 3.5576 -4.2105; 3.6576 -4.2105; 3.6076 -4.2971; 3.5576 -4.3837; 3.5076 -4.4703; 3.4576 -4.5569; 3.5576 -4.5569; 3.5076 -4.6435; 3.6076 -4.6435; 3.5576 -4.7301; 3.6576 -4.7301; 3.6076 -4.8167; 3.7076 -4.8167; 3.6576 -4.7301; 3.7576 -4.7301; 3.7076 -4.8167; 3.8076 -4.8167; 3.7576 -4.7301; 3.8576 -4.7301; 3.8076 -4.6435; 3.9076 -4.6435; 3.8576 -4.5569; 3.9576 -4.5569; 3.9076 -4.4703; 4.0076 -4.4703; 3.9576 -4.3837; 3.9076 -4.4703; 3.8576 -4.5569; 3.8076 -4.6435; 3.7576 -4.7301; 3.7076 -4.8167; 3.8076 -4.8167; 3.7576 -4.7301; 3.8576 -4.7301; 3.8076 -4.6435; 3.9076 -4.6435; 3.8576 -4.5569; 3.9576 -4.5569; 3.9076 -4.4703; 4.0076 -4.4703; 3.9576 -4.3837; 3.9076 -4.2971; 3.8576 -4.3837; 3.8076 -4.4703; 3.7576 -4.5569; 3.7076 -4.6435; 3.6576 -4.7301; 3.6076 -4.8167; 3.5576 -4.9033; 3.6576 -4.9033; 3.6076 -4.8167; 3.7076 -4.8167; 3.6576 -4.7301; 3.7576 -4.7301; 3.7076 -4.6435; 3.6576 -4.5569; 3.6076 -4.4703; 3.5576 -4.3837; 3.6576 -4.3837; 3.6076 -4.2971; 3.5576 -4.2105; 3.5076 -4.1239; 3.4576 -4.2105; 3.4076 -4.2971; 3.3576 -4.3837; 3.3076 -4.4703; 3.2576 -4.5569; 3.2076 -4.6435; 3.3076 -4.6435; 3.2576 -4.5569; 3.3576 -4.5569; 3.3076 -4.4703; 3.4076 -4.4703; 3.3576 -4.3837; 3.3076 -4.2971; 3.2576 -4.2105; 3.3576 -4.2105; 3.3076 -4.1239; 3.2576 -4.0373; 3.3576 -4.0373; 3.3076 -3.9507; 3.2576 -3.8641; 3.2076 -3.9507; 3.1576 -4.0373; 3.1076 -4.1239; 3.0576 -4.2105; 3.0076 -4.2971; 2.9576 -4.3837; 3.0576 -4.3837; 3.0076 -4.2971; 3.1076 -4.2971; 3.0576 -4.2105; 3.0076 -4.1239; 2.9576 -4.0373; 3.0576 -4.0373; 3.0076 -3.9507; 2.9576 -3.8641; 2.9076 -3.7775; 2.8576 -3.6909; 2.8076 -3.6043; 2.9076 -3.6043; 2.8576 -3.5176; 2.8076 -3.6043; 2.9076 -3.6043; 2.8576 -3.5176; 2.8076 -3.6043; 2.9076 -3.6043; 2.8576 -3.5176; 2.9576 -3.5176; 2.9076 -3.4310; 2.8576 -3.5176; 2.8076 -3.6043; 2.9076 -3.6043; 2.8576 -3.5176; 2.8076 -3.6043; 2.7576 -3.6909; 2.8576 -3.6909; 2.8076 -3.6043; 2.9076 -3.6043; 2.8576 -3.5176; 2.9576 -3.5176; 2.9076 -3.4310; 3.0076 -3.4310; 2.9576 -3.3444; 2.9076 -3.4310; 3.0076 -3.4310; 2.9576 -3.3444; 2.9076 -3.4310; 3.0076 -3.4310; 2.9576 -3.3444; 2.9076 -3.2578; 3.0076 -3.2578; 2.9576 -3.1712; 2.9076 -3.2578; 3.0076 -3.2578; 2.9576 -3.1712; 3.0576 -3.1712; 3.1576 -3.1712; 3.1076 -3.0846; 3.2076 -3.0846; 3.1576 -2.9980; 3.2576 -2.9980; 3.2076 -2.9114; 3.3076 -2.9114; 3.2576 -2.8248; 3.3576 -2.8248; 3.3076 -2.9114; 3.4076 -2.9114; 3.3576 -2.9980; 3.4576 -2.9980; 3.4076 -3.0846; 3.5076 -3.0846
3, -5.0000 1.1554; -4.8825 1.1126; -4.7651 1.0699; -4.6476 1.0271; -4.5302 0.9844; -4.4127 0.9416; -4.2952 0.8989; -4.1778 0.8561; -4.0603 0.8133; -3.9428 0.7706; -3.8254 0.7278; -3.7079 0.6851; -3.5905 0.6423; -3.4730 0.5996; -3.3555 0.5568; -3.2381 0.5141; -3.1206 0.4713; -3.0032 0.4286; -2.8857 0.3858; -2.7682 0.3431; -2.6508 0.3003; -2.5333 0.2576; -2.4333 0.2576; -2.3333 0.2576; -2.2333 0.2576; -2.1333 0.2576; -2.0333 0.2576; -1.9333 0.2576; -1.8333 0.2576; -1.7333 0.2576; -1.6333 0.2576; -1.5333 0.2576; -1.4333 0.2576; -1.3333 0.2576; -1.2333 0.2576; -1.1333 0.2576; -1.0333 0.2576; -0.9333 0.2576; -0.8333 0.2576; -0.7333 0.2576; -0.6333 0.2576; -0.5333 0.2576; -0.4333 0.2576; -0.3333 0.2576; -0.2333 0.2576; -0.1333 0.2576; -0.0333 0.2576; 0.0667 0.2576; 0.1667 0.2576; 0.2667 0.2576; 0.3667 0.2576; 0.4667 0.2576; 0.5667 0.2576; 0.6667 0.2576; 0.7667 0.2576; 0.8667 0.2576; 0.9667 0.2576; 1.0667 0.2576; 1.1667 0.2576; 1.2667 0.2576; 1.3667 0.2576; 1.4667 0.2576; 1.5667 0.2576; 1.6667 0.2576; 1.7667 0.2576; 1.8667 0.2576; 1.9667 0.2576; 2.0667 0.2576; 2.1667 0.2576; 2.2667 0.2576; 2.3667 0.2576; 2.4667 0.2576; 2.5667 0.2576; 2.6667 0.2576; 2.7667 0.2576; 2.8667 0.2576; 2.9667 0.2576; 3.0667 0.2576; 3.1667 0.2576; 3.2667 0.2576; 3.3667 0.2576; 3.4667 0.2576; 3.5667 0.2576; 3.6667 0.2576; 3.7667 0.2576; 3.8667 0.2576; 3.9667 0.2576; 4.0667 0.2576; 4.1667 0.2576; 4.2667 0.2576; 4.3667 0.2576; 4.4667 0.2576; 4.5667 0.2576; 4.6667 0.2576; 4.7667 0.2576; 4.8667 0.2576; 4.9667 0.2576; 5.0917 0.2576; 5.2167 0.2576; 5.3417 0.2576; 5.4667 0.2576; 5.5917 0.2576; 5.7167 0.2576; 5.6542 0.3658; 5.7792 0.3658; 5.7167 0.4741; 5.8417 0.4741; 5.7792 0.5823; 5.7167 0.4741; 5.6542 0.3658; 5.5917 0.2576; 5.5292 0.1493; 5.4667 0.0411; 5.4042 -0.0672; 5.3417 -0.1754; 5.4417 -0.1754; 5.5667 -0.1754; 5.6917 -0.1754; 5.8167 -0.1754; 5.9417 -0.1754; 5.8792 -0.0672; 5.8167 0.0411; 5.7542 -0.0672; 5.6917 -0.1754; 5.6417 -0.2621; 5.7417 -0.2621; 5.8667 -0.2621; 5.9917 -0.2621; 5.9292 -0.1538; 5.8667 -0.2621; 5.8042 -0.3703; 5.7542 -0.4569; 5.8542 -0.4569; 5.9542 -0.4569; 6.0542 -0.4569; 6.1792 -0.4569; 6.1167 -0.3487; 6.0542 -0.4569; 6.0042 -0.5435; 5.9542 -0.6301; 5.9042 -0.7167; 5.8542 -0.8033; 5.8042 -0.8899; 5.7542 -0.9765; 5.8542 -0.9765; 5.9542 -0.9765; 6.0542 -0.9765; 5.9917 -0.8683; 6.0917 -0.8683; 6.2167 -0.8683; 6.1542 -0.7600; 6.0917 -0.6518; 6.1917 -0.6518; 6.3167 -0.6518; 6.2542 -0.5435; 6.1917 -0.6518; 6.1417 -0.7384; 6.0917 -0.8250; 6.0417 -0.9116; 5.9917 -0.9982; 5.9417 -1.0848; 5.8917 -1.1714; 5.9917 -1.1714; 6.0917 -1.1714; 6.0292 -1.0631; 6.1292 -1.0631; 6.0667 -0.9549; 6.1667 -0.9549; 6.1042 -0.8466; 6.0417 -0.7384; 6.1417 -0.7384; 6.2667 -0.7384; 6.2042 -0.6301; 6.1417 -0.7384; 6.0917 -0.8250; 6.0417 -0.9116; 5.9917 -0.9982; 5.9417 -1.0848; 5.8917 -1.1714; 5.9917 -1.1714; 6.0917 -1.1714; 6.1917 -1.1714; 6.2917 -1.1714; 6.2417 -1.0848; 6.3417 -1.0848; 6.4417 -1.0848; 6.3917 -0.9982; 6.4917 -0.9982; 6.4417 -0.9116; 6.5417 -0.9116; 6.4917 -0.8250; 6.5917 -0.8250; 6.5417 -0.7384; 6.4917 -0.8250; 6.4417 -0.9116; 6.3917 -0.9982; 6.3417 -1.0848; 6.2917 -1.1714; 6.3917 -1.1714; 6.4917 -1.1714; 6.5917 -1.1714; 6.6917 -1.1714; 6.7417 -1.0848; 6.7917 -0.9982; 6.8917 -0.9982; 6.9417 -0.9116; 6.9917 -0.8250; 6.9417 -0.7384; 6.8917 -0.8250; 6.8417 -0.9116; 6.7917 -0.9982; 6.7417 -1.0848; 6.6917 -1.1714; 6.6417 -1.2580; 6.5917 -1.3446; 6.5417 -1.4312; 6.6417 -1.4312; 6.7417 -1.4312; 6.7917 -1.3446; 6.8417 -1.2580; 6.8917 -1.1714; 6.9417 -1.0848; 6.8917 -0.9982; 6.8417 -0.9116; 6.7917 -0.9982; 6.7417 -1.0848; 6.6917 -1.1714; 6.6417 -1.2580; 6.5917 -1.3446; 6.5417 -1.4312; 6.6417 -1.4312; 6.7417 -1.4312; 6.7917 -1.3446; 6.8417 -1.2580; 6.8917 -1.1714; 6.8417 -1.0848; 6.7917 -0.9982; 6.8917 -0.9982; 6.8417 -0.9116; 6.7917 -0.8250; 6.7417 -0.9116; 6.6917 -0.9982; 6.6417 -1.0848; 6.5917 -1.1714; 6.5417 -1.2580; 6.4917 -1.3446; 6.4417 -1.4312; 6.3917 -1.5178; 6.4917 -1.5178; 6.5417 -1.4312; 6.4917 -1.3446; 6.5917 -1.3446; 6.5417 -1.2580; 6.4917 -1.1714; 6.5917 -1.1714; 6.5417 -1.0848; 6.4917 -0.9982; 6.4417 -0.9116; 6.3917 -0.8250; 6.3417 -0.7384; 6.4417 -0.7384; 6.3792 -0.6301; 6.3292 -0.7167; 6.2792 -0.8033; 6.2292 -0.8899; 6.1792 -0.9765; 6.1292 -1.0631; 6.0792 -1.1497; 6.0292 -1.2363; 6.1292 -1.2363; 6.0667 -1.1281; 6.0042 -1.0198; 5.9417 -0.9116; 5.8792 -0.8033; 5.8167 -0.6951; 5.9417 -0.6951; 6.0667 -0.6951; 6.0042 -0.5868; 5.9417 -0.4786; 6.0667 -0.4786; 6.0042 -0.3703; 6.1292 -0.3703; 6.0667 -0.2621; 6.0042 -0.3703; 5.9542 -0.4569; 5.9042 -0.5435; 6.0042 -0.5435; 6.1292 -0.5435; 6.0667 -0.4353; 6.0042 -0.3270; 6.1292 -0.3270; 6.0667 -0.2187; 6.1917 -0.2187; 6.3167 -0.2187; 6.2542 -0.1105; 6.3792 -0.1105; 6.3167 -0.0022; 6.4417 -0.0022; 6.5667 -0.0022; 6.5042 0.1060; 6.6292 0.1060; 6.5667 0.2143; 6.6917 0.2143; 6.6292 0.3225; 6.5667 0.2143; 6.5167 0.1277; 6.4667 0.0411; 6.4167 -0.0455; 6.3667 -0.1321; 6.3167 -0.2187; 6.2667 -0.3054; 6.2167 -0.3920; 6.1667 -0.4786; 6.1167 -0.5652; 6.2167 -0.5652; 6.3417 -0.5652; 6.4667 -0.5652; 6.4042 -0.4569; 6.3417 -0.3487; 6.4667 -0.3487; 6.4042 -0.2404; 6.5042 -0.2404; 6.6292 -0.2404; 6.5667 -0.1321; 6.5042 -0.0239; 6.4417 -0.1321; 6.3792 -0.2404; 6.3167 -0.3487; 6.2542 -0.4569; 6.2042 -0.5435; 6.1542 -0.6301; 6.2542 -0.6301; 6.3792 -0.6301; 6.5042 -0.6301; 6.4417 -0.5219; 6.3792 -0.4136; 6.4792 -0.4136; 6.6042 -0.4136; 6.7292 -0.4136; 6.6667 -0.3054; 6.6042 -0.4136; 6.5542 -0.5002; 6.6542 -0.5002; 6.7792 -0.5002; 6.7167 -0.3920; 6.6542 -0.5002; 6.6042 -0.5868; 6.5542 -0.6734; 6.5042 -0.7600; 6.4542 -0.8466
