/var/spool/slurm/d/job73779/slurm_script: line 11: cd: MAPPO: No such file or directory
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
u are choosing to use mappo, we set use_recurrent_policy & use_naive_recurrent_policy to be False
[render] auto_align: dynamic goals (M=10 slots + neighbor P=0), num_agents=10, robot_obs_dim=77
[render] auto_align: actor input dim 79, robot_obs_dim=77
成功加载长度 10: 26 个图案。
初始化完成：内存中可用长度 -> [10]
[render] nearest_n_radius: num_agents=10 (pattern 'S')
choose to use gpu...
================ Results Saved in run22 ================

成功加载长度 10: 26 个图案。
初始化完成：内存中可用长度 -> [10]
[font-pattern][render] env_rank=0, length(s)=[10], name=S
average episode rewards is: -853750.2867808018
average episode rewards is: -917275.5336139727
average episode rewards is: -1033918.935403808
average episode rewards is: -829787.5324398039
average episode rewards is: -1056393.3131700573
average episode rewards is: -904002.629547761
average episode rewards is: -889278.0204517959
average episode rewards is: -907671.8195685368
average episode rewards is: -967420.9856151042
average episode rewards is: -1057818.03169956
average episode rewards is: -864715.0856921809
average episode rewards is: -1075386.83632465
average episode rewards is: -812214.8809215215
average episode rewards is: -975316.7297003748
average episode rewards is: -1052539.824266399
average episode rewards is: -1089038.3977163536
average episode rewards is: -969808.5442627681
average episode rewards is: -858311.2370257865
average episode rewards is: -1088502.4429152366
average episode rewards is: -951814.1239292377
average episode rewards is: -1057318.8612956689
average episode rewards is: -1098560.8051282917
average episode rewards is: -955249.9416168493
average episode rewards is: -1062833.310871993
average episode rewards is: -820635.1436883154
average episode rewards is: -829067.3554253645
average episode rewards is: -1101737.095372789
average episode rewards is: -967599.6946786838
average episode rewards is: -1034478.696693795
average episode rewards is: -768403.9065954529
average episode rewards is: -887184.7549218703
average episode rewards is: -973342.7029740445
average episode rewards is: -872156.9236281387
average episode rewards is: -1048893.1423750794
average episode rewards is: -1087673.5034641088
average episode rewards is: -1008248.6351819318
average episode rewards is: -941698.5223062038
average episode rewards is: -923400.3259592855
average episode rewards is: -924819.6397745681
average episode rewards is: -1107680.287440795
average episode rewards is: -957172.7456649732
average episode rewards is: -1030554.5366519621
average episode rewards is: -934674.2310115317
average episode rewards is: -1048823.8061274074
average episode rewards is: -1032614.3748659857
average episode rewards is: -1051008.9615659094
average episode rewards is: -647838.2371650557
average episode rewards is: -916297.6116543537
average episode rewards is: -838782.29943705
average episode rewards is: -853091.6266485121
average episode rewards is: -1075326.3020708603
average episode rewards is: -927446.2569639848
average episode rewards is: -982164.0118521967
average episode rewards is: -1219235.8315057317
average episode rewards is: -1016813.9335549368
average episode rewards is: -987387.2220246966
average episode rewards is: -933283.3935221422
average episode rewards is: -816795.4750783972
average episode rewards is: -1023647.1525770702
average episode rewards is: -948035.4993698994
average episode rewards is: -877995.1131780036
average episode rewards is: -966988.5822415643
average episode rewards is: -987128.9301408029
average episode rewards is: -938224.1634390596
average episode rewards is: -977441.7404818498
average episode rewards is: -1014546.5491740458
average episode rewards is: -833336.9789663956
average episode rewards is: -1069498.2164028052
average episode rewards is: -1037664.8266741338
average episode rewards is: -1063203.547233694
average episode rewards is: -1093062.786689693
average episode rewards is: -836998.8245062882
average episode rewards is: -1039754.3066686781
average episode rewards is: -1019901.2177500598
average episode rewards is: -901815.8221890324
average episode rewards is: -916100.9578037563
average episode rewards is: -962148.0319502227
average episode rewards is: -899076.2840335397
average episode rewards is: -1024054.2573095014
average episode rewards is: -928892.0693104265
average episode rewards is: -774396.0797200629
average episode rewards is: -812741.8590610933
average episode rewards is: -1027559.8379685186
average episode rewards is: -887318.7505171389
average episode rewards is: -975738.6651269
average episode rewards is: -957350.1502651566
average episode rewards is: -911973.9063990281
average episode rewards is: -806664.9685598854
average episode rewards is: -1117656.6820870235
average episode rewards is: -856591.5966272193
average episode rewards is: -854786.6552121151
average episode rewards is: -988836.0175993347
average episode rewards is: -924570.2117587257
average episode rewards is: -951359.3795598777
average episode rewards is: -949163.4596309743
average episode rewards is: -1009848.3871558306
average episode rewards is: -1064914.1100088726
average episode rewards is: -1170076.9916531781
average episode rewards is: -1008415.5530693929
average episode rewards is: -1024796.5538507001
accomplish test,test episode: 100
